code,klt,loss,mape,val_loss,val_mape,modelname
c002126,102,0.65,14.04,6.11,16.5,/kaggle/working/models_2/102/0.65_002126_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002265,102,1.84,9.85,3.87,7.02,/kaggle/working/models_2/102/1.84_002265_47_mem_3_ltsm_1_dense_1_unit_64.h5
c605368,102,2.98,9.52,2.41,9.21,/kaggle/working/models_2/102/2.98_605368_37_mem_3_ltsm_1_dense_1_unit_64.h5
c600733,102,0.41,9.88,2.72,13.02,/kaggle/working/models_2/102/0.41_600733_41_mem_3_ltsm_1_dense_1_unit_64.h5
c601689,102,11.53,13.3,783.65,37.52,/kaggle/working/models_2/102/11.53_601689_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002467,102,0.73,11.38,0.22,7.33,/kaggle/working/models_2/102/0.73_002467_32_mem_3_ltsm_1_dense_1_unit_64.h5
c600313,102,0.19,13.84,4.18,13.14,/kaggle/working/models_2/102/0.19_600313_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002383,102,4.86,15.59,3.12,17.16,/kaggle/working/models_2/102/4.86_002383_17_mem_3_ltsm_1_dense_1_unit_64.h5
c601799,102,110.79,34.15,6372.52,40.63,/kaggle/working/models_2/102/110.79_601799_48_mem_3_ltsm_1_dense_1_unit_64.h5
c603197,102,55.05,22.08,476.0,39.83,/kaggle/working/models_2/102/55.05_603197_39_mem_3_ltsm_1_dense_1_unit_64.h5
c000677,102,0.16,8.29,0.03,3.63,/kaggle/working/models_2/102/0.16_000677_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600066,102,0.68,23.94,1.07,7.38,/kaggle/working/models_2/102/0.68_600066_38_mem_3_ltsm_1_dense_1_unit_64.h5
c000678,102,0.33,8.24,0.12,3.27,/kaggle/working/models_2/102/0.33_000678_46_mem_3_ltsm_1_dense_1_unit_64.h5
c600903,102,4.23,11.24,0.58,7.71,/kaggle/working/models_2/102/4.23_600903_41_mem_3_ltsm_1_dense_1_unit_64.h5
c000692,102,0.19,7.97,0.04,3.83,/kaggle/working/models_2/102/0.19_000692_42_mem_3_ltsm_1_dense_1_unit_64.h5
c603311,102,8.99,14.05,9.16,17.69,/kaggle/working/models_2/102/8.99_603311_27_mem_3_ltsm_1_dense_1_unit_64.h5
c000951,102,0.61,50.16,6.56,9.58,/kaggle/working/models_2/102/0.61_000951_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600941,102,3553.05,94.74,5729.75,99.95,/kaggle/working/models_2/102/3553.05_600941_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600462,102,0.38,14.9,0.09,11.84,/kaggle/working/models_2/102/0.38_600462_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603855,102,6.42,15.42,41.01,25.96,/kaggle/working/models_2/102/6.42_603855_33_mem_3_ltsm_1_dense_1_unit_64.h5
c600116,102,0.18,32.99,0.19,4.02,/kaggle/working/models_2/102/0.18_600116_40_mem_3_ltsm_1_dense_1_unit_64.h5
c600116,102,0.18,32.77,0.2,3.63,/kaggle/working/models_2/102/0.18_600116_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603393,102,10.47,12.37,9.08,11.79,/kaggle/working/models_2/102/10.47_603393_40_mem_3_ltsm_1_dense_1_unit_64.h5
c600633,102,2.11,19.64,5.87,22.23,/kaggle/working/models_2/102/2.11_600633_15_mem_3_ltsm_1_dense_1_unit_64.h5
c603348,102,102.09,31.13,1390.51,50.17,/kaggle/working/models_2/102/102.09_603348_25_mem_3_ltsm_1_dense_1_unit_64.h5
c603297,102,549.9,28.25,2717.95,52.47,/kaggle/working/models_2/102/549.90_603297_44_mem_3_ltsm_1_dense_1_unit_64.h5
c600152,102,0.57,8.98,0.33,5.11,/kaggle/working/models_2/102/0.57_600152_41_mem_3_ltsm_1_dense_1_unit_64.h5
c603757,102,8.48,11.78,5.24,8.99,/kaggle/working/models_2/102/8.48_603757_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002535,102,0.77,10.82,0.14,16.62,/kaggle/working/models_2/102/0.77_002535_30_mem_3_ltsm_1_dense_1_unit_64.h5
c605100,102,134.16,62.03,186.26,98.83,/kaggle/working/models_2/102/134.16_605100_26_mem_3_ltsm_1_dense_1_unit_64.h5
c600661,102,2.71,11.96,0.57,3.66,/kaggle/working/models_2/102/2.71_600661_45_mem_3_ltsm_1_dense_1_unit_64.h5
c603166,102,11.42,16.54,2.53,14.47,/kaggle/working/models_2/102/11.42_603166_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002454,102,0.81,10.05,0.77,7.23,/kaggle/working/models_2/102/0.81_002454_46_mem_3_ltsm_1_dense_1_unit_64.h5
c601728,102,0.26,11.1,11.02,56.86,/kaggle/working/models_2/102/0.26_601728_42_mem_3_ltsm_1_dense_1_unit_64.h5
c603356,102,10.26,15.09,3.36,10.18,/kaggle/working/models_2/102/10.26_603356_37_mem_3_ltsm_1_dense_1_unit_64.h5
c002897,102,62.35,20.1,678.18,42.57,/kaggle/working/models_2/102/62.35_002897_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000407,102,0.42,12.99,0.22,9.94,/kaggle/working/models_2/102/0.42_000407_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000407,102,0.42,12.97,0.24,10.83,/kaggle/working/models_2/102/0.42_000407_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600532,102,1.01,9.95,1.43,5.89,/kaggle/working/models_2/102/1.01_600532_48_mem_3_ltsm_1_dense_1_unit_64.h5
c601456,102,6.65,15.63,4.92,18.54,/kaggle/working/models_2/102/6.65_601456_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000058,102,1.46,12.77,1.15,10.29,/kaggle/working/models_2/102/1.46_000058_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600118,102,4.22,18.07,3.28,5.05,/kaggle/working/models_2/102/4.22_600118_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002322,102,9.97,22.01,5.08,15.49,/kaggle/working/models_2/102/9.97_002322_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002715,102,10.5,10.82,2.26,7.47,/kaggle/working/models_2/102/10.50_002715_44_mem_3_ltsm_1_dense_1_unit_64.h5
c600609,102,0.22,8.89,0.03,2.39,/kaggle/working/models_2/102/0.22_600609_46_mem_3_ltsm_1_dense_1_unit_64.h5
c600609,102,0.22,7.67,0.04,2.86,/kaggle/working/models_2/102/0.22_600609_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600609,102,0.22,8.15,0.05,3.19,/kaggle/working/models_2/102/0.22_600609_48_mem_3_ltsm_1_dense_1_unit_64.h5
c600609,102,0.22,8.04,0.02,2.21,/kaggle/working/models_2/102/0.22_600609_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603778,102,1.54,16.15,2.34,22.58,/kaggle/working/models_2/102/1.54_603778_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600393,102,0.17,9.13,0.06,7.79,/kaggle/working/models_2/102/0.17_600393_42_mem_3_ltsm_1_dense_1_unit_64.h5
c601058,102,0.1,10.55,26.94,44.36,/kaggle/working/models_2/102/0.10_601058_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002683,102,14.63,13.4,57.09,26.47,/kaggle/working/models_2/102/14.63_002683_37_mem_3_ltsm_1_dense_1_unit_64.h5
c001267,102,0.97,12.32,3.48,21.85,/kaggle/working/models_2/102/0.97_001267_36_mem_3_ltsm_1_dense_1_unit_64.h5
c002594,102,346.46,39.5,62281.61,95.84,/kaggle/working/models_2/102/346.46_002594_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002358,102,6.41,16.55,2.87,49.57,/kaggle/working/models_2/102/6.41_002358_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002458,102,2.72,21.3,3.51,15.72,/kaggle/working/models_2/102/2.72_002458_19_mem_3_ltsm_1_dense_1_unit_64.h5
c000700,102,0.23,19.51,1.02,8.67,/kaggle/working/models_2/102/0.23_000700_21_mem_3_ltsm_1_dense_1_unit_64.h5
c000762,102,1.56,11.32,164.34,18.34,/kaggle/working/models_2/102/1.56_000762_48_mem_3_ltsm_1_dense_1_unit_64.h5
c600560,102,0.73,9.17,0.18,3.09,/kaggle/working/models_2/102/0.73_600560_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002313,102,8.19,11.52,5.41,25.61,/kaggle/working/models_2/102/8.19_002313_38_mem_3_ltsm_1_dense_1_unit_64.h5
c603158,102,1.73,10.06,8.12,23.13,/kaggle/working/models_2/102/1.73_603158_44_mem_3_ltsm_1_dense_1_unit_64.h5
c000572,102,0.28,7.96,0.07,7.18,/kaggle/working/models_2/102/0.28_000572_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002920,102,1302.39,80.63,6117.5,56.42,/kaggle/working/models_2/102/1302.39_002920_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002863,102,1.23,12.29,0.77,10.33,/kaggle/working/models_2/102/1.23_002863_45_mem_3_ltsm_1_dense_1_unit_64.h5
c000978,102,0.81,8.29,0.28,7.23,/kaggle/working/models_2/102/0.81_000978_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000978,102,0.81,7.93,0.22,5.79,/kaggle/working/models_2/102/0.81_000978_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603080,102,30.6,19.73,8.85,15.57,/kaggle/working/models_2/102/30.60_603080_29_mem_3_ltsm_1_dense_1_unit_64.h5
c603318,102,10.93,15.14,4.17,18.31,/kaggle/working/models_2/102/10.93_603318_44_mem_3_ltsm_1_dense_1_unit_64.h5
c002460,102,5.72,22.45,2931.32,53.28,/kaggle/working/models_2/102/5.72_002460_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002174,102,19.62,23.76,47.25,46.16,/kaggle/working/models_2/102/19.62_002174_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600138,102,1.11,10.14,0.34,3.38,/kaggle/working/models_2/102/1.11_600138_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002873,102,2.09,11.8,8.61,15.77,/kaggle/working/models_2/102/2.09_002873_48_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,102,0.11,41.98,0.15,12.9,/kaggle/working/models_2/102/0.11_600166_19_mem_3_ltsm_1_dense_1_unit_64.h5
c605086,102,15.53,12.97,3.83,7.37,/kaggle/working/models_2/102/15.53_605086_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002177,102,0.42,9.14,0.45,8.62,/kaggle/working/models_2/102/0.42_002177_44_mem_3_ltsm_1_dense_1_unit_64.h5
c002766,102,5.61,22.13,11.61,47.3,/kaggle/working/models_2/102/5.61_002766_31_mem_3_ltsm_1_dense_1_unit_64.h5
c600335,102,1.33,54.13,1.43,13.24,/kaggle/working/models_2/102/1.33_600335_25_mem_3_ltsm_1_dense_1_unit_64.h5
c000524,102,1.72,18.16,1.66,9.16,/kaggle/working/models_2/102/1.72_000524_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002472,102,0.87,9.58,92.4,28.69,/kaggle/working/models_2/102/0.87_002472_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002976,102,18.7,15.55,6.82,8.34,/kaggle/working/models_2/102/18.70_002976_44_mem_3_ltsm_1_dense_1_unit_64.h5
c000065,102,0.4,10.06,0.35,5.63,/kaggle/working/models_2/102/0.40_000065_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600104,102,1.31,30.7,2.33,6.56,/kaggle/working/models_2/102/1.31_600104_47_mem_3_ltsm_1_dense_1_unit_64.h5
c603239,102,11.06,15.4,3.73,11.57,/kaggle/working/models_2/102/11.06_603239_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002267,102,0.65,9.54,0.19,5.61,/kaggle/working/models_2/102/0.65_002267_47_mem_3_ltsm_1_dense_1_unit_64.h5
c603040,102,38.04,23.23,19.82,23.58,/kaggle/working/models_2/102/38.04_603040_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002643,102,3.44,20.19,16.7,17.2,/kaggle/working/models_2/102/3.44_002643_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002309,102,2.95,9.62,1.31,14.27,/kaggle/working/models_2/102/2.95_002309_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002284,102,3.35,16.64,3.57,17.68,/kaggle/working/models_2/102/3.35_002284_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603595,102,75.03,23.03,627.95,34.48,/kaggle/working/models_2/102/75.03_603595_37_mem_3_ltsm_1_dense_1_unit_64.h5
c601966,102,31.26,14.64,42.05,24.18,/kaggle/working/models_2/102/31.26_601966_46_mem_3_ltsm_1_dense_1_unit_64.h5
c002011,102,2.36,20.56,3.57,18.25,/kaggle/working/models_2/102/2.36_002011_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603013,102,10.44,12.36,3.55,11.24,/kaggle/working/models_2/102/10.44_603013_29_mem_3_ltsm_1_dense_1_unit_64.h5
c000586,102,1.0,9.77,0.51,5.08,/kaggle/working/models_2/102/1.00_000586_39_mem_3_ltsm_1_dense_1_unit_64.h5
c600115,102,0.29,7.57,0.03,2.55,/kaggle/working/models_2/102/0.29_600115_49_mem_3_ltsm_1_dense_1_unit_64.h5
c601021,102,100.51,20.26,100.99,14.86,/kaggle/working/models_2/102/100.51_601021_25_mem_3_ltsm_1_dense_1_unit_64.h5
c603121,102,2.48,11.14,0.9,11.92,/kaggle/working/models_2/102/2.48_603121_38_mem_3_ltsm_1_dense_1_unit_64.h5
c000526,102,5.96,13.85,18.87,8.61,/kaggle/working/models_2/102/5.96_000526_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002459,102,1.38,10.86,2362.06,75.57,/kaggle/working/models_2/102/1.38_002459_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002836,102,16.78,21.13,6.28,18.83,/kaggle/working/models_2/102/16.78_002836_30_mem_3_ltsm_1_dense_1_unit_64.h5
c000701,102,2.12,11.31,0.84,12.74,/kaggle/working/models_2/102/2.12_000701_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601777,102,2.11,11.0,0.68,11.63,/kaggle/working/models_2/102/2.11_601777_26_mem_3_ltsm_1_dense_1_unit_64.h5
c603117,102,3.08,14.02,0.52,21.98,/kaggle/working/models_2/102/3.08_603117_26_mem_3_ltsm_1_dense_1_unit_64.h5
c600348,102,0.99,35.63,0.93,5.39,/kaggle/working/models_2/102/0.99_600348_48_mem_3_ltsm_1_dense_1_unit_64.h5
c600339,102,0.34,7.62,0.06,6.63,/kaggle/working/models_2/102/0.34_600339_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002211,102,2.16,12.86,0.94,23.87,/kaggle/working/models_2/102/2.16_002211_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600742,102,0.27,58.27,0.88,7.55,/kaggle/working/models_2/102/0.27_600742_34_mem_3_ltsm_1_dense_1_unit_64.h5
c600742,102,0.27,54.41,0.82,7.55,/kaggle/working/models_2/102/0.27_600742_42_mem_3_ltsm_1_dense_1_unit_64.h5
c600742,102,0.27,58.38,0.71,6.16,/kaggle/working/models_2/102/0.27_600742_43_mem_3_ltsm_1_dense_1_unit_64.h5
c002756,102,246.62,33.36,9219.23,77.05,/kaggle/working/models_2/102/246.62_002756_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603767,102,1.47,11.5,2.01,14.78,/kaggle/working/models_2/102/1.47_603767_25_mem_3_ltsm_1_dense_1_unit_64.h5
c002870,102,41.58,22.32,39.85,16.96,/kaggle/working/models_2/102/41.58_002870_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002662,102,0.44,9.96,0.05,4.63,/kaggle/working/models_2/102/0.44_002662_49_mem_3_ltsm_1_dense_1_unit_64.h5
c000534,102,0.37,18.95,0.45,3.74,/kaggle/working/models_2/102/0.37_000534_42_mem_3_ltsm_1_dense_1_unit_64.h5
c600258,102,2.37,12.65,2.04,5.56,/kaggle/working/models_2/102/2.37_600258_37_mem_3_ltsm_1_dense_1_unit_64.h5
c603106,102,1.3,11.36,0.36,8.08,/kaggle/working/models_2/102/1.30_603106_46_mem_3_ltsm_1_dense_1_unit_64.h5
c600586,102,0.3,12.62,1.67,10.97,/kaggle/working/models_2/102/0.30_600586_22_mem_3_ltsm_1_dense_1_unit_64.h5
c603053,102,2.12,9.71,0.37,4.5,/kaggle/working/models_2/102/2.12_603053_47_mem_3_ltsm_1_dense_1_unit_64.h5
c000040,102,0.39,7.96,0.59,14.25,/kaggle/working/models_2/102/0.39_000040_46_mem_3_ltsm_1_dense_1_unit_64.h5
c600256,102,0.21,11.72,0.79,7.81,/kaggle/working/models_2/102/0.21_600256_44_mem_3_ltsm_1_dense_1_unit_64.h5
c002536,102,0.52,9.67,0.34,5.72,/kaggle/working/models_2/102/0.52_002536_47_mem_3_ltsm_1_dense_1_unit_64.h5
c000576,102,0.71,11.9,0.94,6.23,/kaggle/working/models_2/102/0.71_000576_44_mem_3_ltsm_1_dense_1_unit_64.h5
c600242,102,0.8,9.49,0.34,10.65,/kaggle/working/models_2/102/0.80_600242_43_mem_3_ltsm_1_dense_1_unit_64.h5
c002485,102,2.22,14.93,1.05,24.8,/kaggle/working/models_2/102/2.22_002485_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002553,102,0.66,10.64,1.27,7.31,/kaggle/working/models_2/102/0.66_002553_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000670,102,1.4,18.01,8.65,40.86,/kaggle/working/models_2/102/1.40_000670_16_mem_3_ltsm_1_dense_1_unit_64.h5
c601111,102,0.88,8.99,0.11,3.17,/kaggle/working/models_2/102/0.88_601111_48_mem_3_ltsm_1_dense_1_unit_64.h5
c003033,102,738.2,91.86,2145.9,100.12,/kaggle/working/models_2/102/738.20_003033_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002116,102,1.36,27.01,1.53,8.93,/kaggle/working/models_2/102/1.36_002116_29_mem_3_ltsm_1_dense_1_unit_64.h5
c000521,102,0.15,7.65,0.12,7.46,/kaggle/working/models_2/102/0.15_000521_37_mem_3_ltsm_1_dense_1_unit_64.h5
c600617,102,0.92,12.41,0.61,13.43,/kaggle/working/models_2/102/0.92_600617_26_mem_3_ltsm_1_dense_1_unit_64.h5
c000968,102,6.94,17.41,2.52,12.39,/kaggle/working/models_2/102/6.94_000968_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002014,102,0.38,42.27,0.69,8.94,/kaggle/working/models_2/102/0.38_002014_16_mem_3_ltsm_1_dense_1_unit_64.h5
c601001,102,1.09,9.1,0.78,7.13,/kaggle/working/models_2/102/1.09_601001_48_mem_3_ltsm_1_dense_1_unit_64.h5
c605117,102,39363.38,82.77,97861.44,91.7,/kaggle/working/models_2/102/39363.38_605117_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600557,102,1.67,14.43,1.22,5.16,/kaggle/working/models_2/102/1.67_600557_41_mem_3_ltsm_1_dense_1_unit_64.h5
c605208,102,5.36,10.64,2.13,8.38,/kaggle/working/models_2/102/5.36_605208_36_mem_3_ltsm_1_dense_1_unit_64.h5
