code,klt,loss,mape,val_loss,val_mape,modelname
c000731,102,1.02,19.88,0.49,8.07,/kaggle/working/models_2/102/1.02_000731_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603899,102,532.26,39.57,713.39,45.48,/kaggle/working/models_2/102/532.26_603899_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002931,102,91.51,69.28,61.99,72.02,/kaggle/working/models_2/102/91.51_002931_24_mem_3_ltsm_1_dense_1_unit_64.h5
c605376,102,3355.66,92.24,2288.86,97.69,/kaggle/working/models_2/102/3355.66_605376_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600408,102,0.75,12.74,0.16,13.34,/kaggle/working/models_2/102/0.75_600408_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600512,102,0.2,12.75,0.12,7.46,/kaggle/working/models_2/102/0.20_600512_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002096,102,4.52,14.38,6.87,18.98,/kaggle/working/models_2/102/4.52_002096_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601568,102,9.58,35.04,31.56,96.1,/kaggle/working/models_2/102/9.58_601568_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600020,102,0.25,12.82,0.04,4.19,/kaggle/working/models_2/102/0.25_600020_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002086,102,1.18,11.61,0.54,31.79,/kaggle/working/models_2/102/1.18_002086_19_mem_3_ltsm_1_dense_1_unit_64.h5
c605507,102,532.33,83.92,593.8,87.38,/kaggle/working/models_2/102/532.33_605507_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600754,102,7.53,211.85,272.4,25.8,/kaggle/working/models_2/102/7.53_600754_22_mem_3_ltsm_1_dense_1_unit_64.h5
c605218,102,104.07,67.34,109.06,67.55,/kaggle/working/models_2/102/104.07_605218_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603682,102,10.99,45.17,7.25,48.43,/kaggle/working/models_2/102/10.99_603682_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002866,102,16.43,19.77,869.67,66.78,/kaggle/working/models_2/102/16.43_002866_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000869,102,160.27,48.58,123.28,37.57,/kaggle/working/models_2/102/160.27_000869_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603683,102,2.21,12.63,0.41,6.46,/kaggle/working/models_2/102/2.21_603683_22_mem_3_ltsm_1_dense_1_unit_64.h5
c601318,102,144.32,68.09,428.09,23.02,/kaggle/working/models_2/102/144.32_601318_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600611,102,0.46,35.47,0.03,3.48,/kaggle/working/models_2/102/0.46_600611_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603906,102,106.33,69.06,87.21,26.37,/kaggle/working/models_2/102/106.33_603906_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600711,102,0.42,16.67,0.79,9.03,/kaggle/working/models_2/102/0.42_600711_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600503,102,1.78,21.27,0.2,8.9,/kaggle/working/models_2/102/1.78_600503_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002009,102,7.27,17.52,4.51,10.01,/kaggle/working/models_2/102/7.27_002009_22_mem_3_ltsm_1_dense_1_unit_64.h5
c603236,102,12225.22,95.03,14412.35,95.02,/kaggle/working/models_2/102/12225.22_603236_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002124,102,0.63,29.83,4.97,28.36,/kaggle/working/models_2/102/0.63_002124_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002124,102,0.63,25.28,4.6,27.14,/kaggle/working/models_2/102/0.63_002124_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600537,102,1.46,19.17,0.29,8.16,/kaggle/working/models_2/102/1.46_600537_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603077,102,0.06,10.81,0.37,15.43,/kaggle/working/models_2/102/0.06_603077_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603077,102,0.06,10.05,0.33,14.3,/kaggle/working/models_2/102/0.06_603077_22_mem_3_ltsm_1_dense_1_unit_64.h5
c603077,102,0.06,9.84,0.26,12.28,/kaggle/working/models_2/102/0.06_603077_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603077,102,0.06,10.37,0.23,11.24,/kaggle/working/models_2/102/0.06_603077_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002608,102,1.35,10.23,0.51,7.51,/kaggle/working/models_2/102/1.35_002608_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603938,102,43.38,27.03,384.06,43.63,/kaggle/working/models_2/102/43.38_603938_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002506,102,1.86,20.09,0.23,10.87,/kaggle/working/models_2/102/1.86_002506_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600623,102,3.45,15.16,4.93,24.47,/kaggle/working/models_2/102/3.45_600623_20_mem_3_ltsm_1_dense_1_unit_64.h5
c000001,102,0.46,42.66,28.88,25.65,/kaggle/working/models_2/102/0.46_000001_15_mem_3_ltsm_1_dense_1_unit_64.h5
c603817,102,5.61,21.34,2.13,21.54,/kaggle/working/models_2/102/5.61_603817_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603690,102,126.87,24.19,143.61,28.17,/kaggle/working/models_2/102/126.87_603690_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601100,102,145.19,64.47,2956.08,64.83,/kaggle/working/models_2/102/145.19_601100_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600688,102,0.2,33.08,0.05,4.16,/kaggle/working/models_2/102/0.20_600688_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000608,102,0.8,13.26,0.36,12.07,/kaggle/working/models_2/102/0.80_000608_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603185,102,7386.06,97.1,14693.43,92.86,/kaggle/working/models_2/102/7386.06_603185_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600282,102,0.21,34.83,0.04,5.17,/kaggle/working/models_2/102/0.21_600282_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000768,102,3.58,33.57,13.84,10.33,/kaggle/working/models_2/102/3.58_000768_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000876,102,0.48,69.87,109.15,39.66,/kaggle/working/models_2/102/0.48_000876_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600448,102,0.34,10.96,0.1,6.19,/kaggle/working/models_2/102/0.34_600448_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600651,102,0.7,26.81,0.27,8.76,/kaggle/working/models_2/102/0.70_600651_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002026,102,1.06,13.93,3.86,9.78,/kaggle/working/models_2/102/1.06_002026_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002114,102,9.5,15.43,1.72,10.5,/kaggle/working/models_2/102/9.50_002114_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000070,102,0.73,14.97,1.48,8.64,/kaggle/working/models_2/102/0.73_000070_22_mem_3_ltsm_1_dense_1_unit_64.h5
c601101,102,3.26,17.82,3.03,25.64,/kaggle/working/models_2/102/3.26_601101_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600397,102,0.56,18.19,0.73,24.84,/kaggle/working/models_2/102/0.56_600397_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600727,102,1.09,11.74,0.83,7.69,/kaggle/working/models_2/102/1.09_600727_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002268,102,14.77,20.67,175.49,27.75,/kaggle/working/models_2/102/14.77_002268_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603488,102,1.86,14.27,2.3,19.19,/kaggle/working/models_2/102/1.86_603488_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002378,102,2.99,12.68,1.83,12.16,/kaggle/working/models_2/102/2.99_002378_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601628,102,83.12,37.08,122.99,28.8,/kaggle/working/models_2/102/83.12_601628_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600592,102,1.64,16.59,1.29,6.81,/kaggle/working/models_2/102/1.64_600592_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600592,102,1.64,15.84,1.24,6.68,/kaggle/working/models_2/102/1.64_600592_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600004,102,0.91,14.01,5.66,10.46,/kaggle/working/models_2/102/0.91_600004_21_mem_3_ltsm_1_dense_1_unit_64.h5
c601989,102,1.39,12.29,0.49,16.88,/kaggle/working/models_2/102/1.39_601989_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002699,102,11.24,34.53,8.5,62.47,/kaggle/working/models_2/102/11.24_002699_23_mem_3_ltsm_1_dense_1_unit_64.h5
c601018,102,0.41,11.54,0.05,4.35,/kaggle/working/models_2/102/0.41_601018_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600626,102,0.74,20.38,0.14,5.1,/kaggle/working/models_2/102/0.74_600626_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000767,102,0.39,9.44,0.2,12.55,/kaggle/working/models_2/102/0.39_000767_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603612,102,56.74,21.89,90.22,23.07,/kaggle/working/models_2/102/56.74_603612_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603557,102,11.69,24.84,2.82,44.52,/kaggle/working/models_2/102/11.69_603557_22_mem_3_ltsm_1_dense_1_unit_64.h5
c603681,102,397.71,82.33,457.65,87.17,/kaggle/working/models_2/102/397.71_603681_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002850,102,2501.31,57.27,13062.64,83.72,/kaggle/working/models_2/102/2501.31_002850_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603088,102,1.12,15.16,8.62,29.06,/kaggle/working/models_2/102/1.12_603088_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601086,102,1.05,15.27,0.3,8.99,/kaggle/working/models_2/102/1.05_601086_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002389,102,7.21,16.54,16.07,12.51,/kaggle/working/models_2/102/7.21_002389_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002117,102,10.18,74.68,2.76,15.31,/kaggle/working/models_2/102/10.18_002117_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002772,102,12.0,22.07,6.27,19.95,/kaggle/working/models_2/102/12.00_002772_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000059,102,1.02,12.32,0.51,9.54,/kaggle/working/models_2/102/1.02_000059_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000892,102,1.38,11.6,0.42,13.26,/kaggle/working/models_2/102/1.38_000892_24_mem_3_ltsm_1_dense_1_unit_64.h5
