code,klt,loss,mape,val_loss,val_mape,modelname
c000883,102,0.24,34.29,0.26,6.54,/content/stock/data/working/Models/models_2/102/0.24_000883_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000883,102,0.24,32.82,0.28,6.73,/content/stock/data/working/Models/models_2/102/0.24_000883_18_mem_3_ltsm_1_dense_1_unit_64.h5
c000993,102,0.52,8.99,0.87,6.47,/content/stock/data/working/Models/models_2/102/0.52_000993_44_mem_3_ltsm_1_dense_1_unit_64.h5
c605178,102,808.62,84.81,398.48,99.65,/content/stock/data/working/Models/models_2/102/808.62_605178_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002474,102,1.14,9.06,0.47,6.58,/content/stock/data/working/Models/models_2/102/1.14_002474_43_mem_3_ltsm_1_dense_1_unit_64.h5
c600562,102,6.17,65.29,7.96,17.42,/content/stock/data/working/Models/models_2/102/6.17_600562_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600562,102,6.17,67.63,8.07,17.5,/content/stock/data/working/Models/models_2/102/6.17_600562_18_mem_3_ltsm_1_dense_1_unit_64.h5
c605388,102,7.03,10.93,15.27,26.19,/content/stock/data/working/Models/models_2/102/7.03_605388_40_mem_3_ltsm_1_dense_1_unit_64.h5
c603882,102,1340.66,38.58,210.5,16.42,/content/stock/data/working/Models/models_2/102/1340.66_603882_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002937,102,5.41,12.03,30.94,19.93,/content/stock/data/working/Models/models_2/102/5.41_002937_29_mem_3_ltsm_1_dense_1_unit_64.h5
c000568,102,6.07,23.63,15671.0,61.22,/content/stock/data/working/Models/models_2/102/6.07_000568_44_mem_3_ltsm_1_dense_1_unit_64.h5
c600061,102,0.99,16.69,1.04,9.13,/content/stock/data/working/Models/models_2/102/0.99_600061_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600215,102,0.41,9.12,0.11,3.25,/content/stock/data/working/Models/models_2/102/0.41_600215_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002498,102,0.17,8.98,0.05,4.2,/content/stock/data/working/Models/models_2/102/0.17_002498_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600866,102,0.33,9.43,0.18,6.19,/content/stock/data/working/Models/models_2/102/0.33_600866_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600866,102,0.33,9.22,0.16,5.59,/content/stock/data/working/Models/models_2/102/0.33_600866_36_mem_3_ltsm_1_dense_1_unit_64.h5
c600866,102,0.33,8.65,0.16,5.57,/content/stock/data/working/Models/models_2/102/0.33_600866_38_mem_3_ltsm_1_dense_1_unit_64.h5
c002344,102,2.65,10.39,0.17,8.46,/content/stock/data/working/Models/models_2/102/2.65_002344_35_mem_3_ltsm_1_dense_1_unit_64.h5
c601169,102,0.21,11.47,0.01,2.2,/content/stock/data/working/Models/models_2/102/0.21_601169_37_mem_3_ltsm_1_dense_1_unit_64.h5
c002097,102,0.83,8.57,0.17,3.95,/content/stock/data/working/Models/models_2/102/0.83_002097_47_mem_3_ltsm_1_dense_1_unit_64.h5
c603313,102,14.83,14.34,9.87,24.24,/content/stock/data/working/Models/models_2/102/14.83_603313_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002685,102,1.92,12.72,0.67,16.04,/content/stock/data/working/Models/models_2/102/1.92_002685_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600288,102,1.08,10.55,0.25,3.46,/content/stock/data/working/Models/models_2/102/1.08_600288_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002046,102,0.64,7.88,1.08,6.0,/content/stock/data/working/Models/models_2/102/0.64_002046_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000807,102,0.4,14.26,0.27,4.56,/content/stock/data/working/Models/models_2/102/0.40_000807_45_mem_3_ltsm_1_dense_1_unit_64.h5
c000807,102,0.4,13.54,0.24,4.27,/content/stock/data/working/Models/models_2/102/0.40_000807_47_mem_3_ltsm_1_dense_1_unit_64.h5
c000807,102,0.4,13.63,0.21,4.02,/content/stock/data/working/Models/models_2/102/0.40_000807_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600527,102,0.11,31.21,0.05,5.44,/content/stock/data/working/Models/models_2/102/0.11_600527_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600527,102,0.11,29.5,0.05,5.52,/content/stock/data/working/Models/models_2/102/0.11_600527_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600527,102,0.11,29.81,0.05,5.33,/content/stock/data/working/Models/models_2/102/0.11_600527_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603090,102,39.4,15.69,19.79,15.0,/content/stock/data/working/Models/models_2/102/39.40_603090_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600717,102,0.24,45.73,0.01,2.05,/content/stock/data/working/Models/models_2/102/0.24_600717_45_mem_3_ltsm_1_dense_1_unit_64.h5
c601177,102,1.37,9.18,0.2,4.44,/content/stock/data/working/Models/models_2/102/1.37_601177_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600515,102,1.01,12.97,0.97,12.81,/content/stock/data/working/Models/models_2/102/1.01_600515_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600505,102,1.08,14.12,0.78,8.5,/content/stock/data/working/Models/models_2/102/1.08_600505_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002195,102,0.14,14.53,0.05,6.68,/content/stock/data/working/Models/models_2/102/0.14_002195_37_mem_3_ltsm_1_dense_1_unit_64.h5
c000880,102,0.87,10.46,0.17,4.3,/content/stock/data/working/Models/models_2/102/0.87_000880_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002075,102,0.73,10.38,0.25,5.69,/content/stock/data/working/Models/models_2/102/0.73_002075_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000528,102,0.37,58.51,0.13,4.22,/content/stock/data/working/Models/models_2/102/0.37_000528_36_mem_3_ltsm_1_dense_1_unit_64.h5
c000528,102,0.37,50.42,0.14,4.49,/content/stock/data/working/Models/models_2/102/0.37_000528_37_mem_3_ltsm_1_dense_1_unit_64.h5
c000528,102,0.37,62.21,0.2,5.3,/content/stock/data/working/Models/models_2/102/0.37_000528_38_mem_3_ltsm_1_dense_1_unit_64.h5
c003032,102,21.3,18.94,32.04,24.15,/content/stock/data/working/Models/models_2/102/21.30_003032_46_mem_3_ltsm_1_dense_1_unit_64.h5
c000166,102,0.37,8.54,0.09,4.3,/content/stock/data/working/Models/models_2/102/0.37_000166_44_mem_3_ltsm_1_dense_1_unit_64.h5
