code,klt,loss,mape,val_loss,val_mape,modelname
c600015,102,0.55,36.22,0.3,9.11,/content/drive/MyDrive/stock/data/working/models_2/102/0.55_600015_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002146,102,0.41,32.08,0.16,7.94,/content/drive/MyDrive/stock/data/working/models_2/102/0.41_002146_44_mem_3_ltsm_1_dense_1_unit_64.h5
c002146,102,0.41,24.73,0.11,6.71,/content/drive/MyDrive/stock/data/working/models_2/102/0.41_002146_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002918,102,35.68,23.03,38.59,33.99,/content/drive/MyDrive/stock/data/working/models_2/102/35.68_002918_30_mem_3_ltsm_1_dense_1_unit_64.h5
c600618,102,0.7,7.99,0.17,3.33,/content/drive/MyDrive/stock/data/working/models_2/102/0.70_600618_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600883,102,0.75,10.01,0.15,3.61,/content/drive/MyDrive/stock/data/working/models_2/102/0.75_600883_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002218,102,0.38,9.69,0.46,9.92,/content/drive/MyDrive/stock/data/working/models_2/102/0.38_002218_28_mem_3_ltsm_1_dense_1_unit_64.h5
c002218,102,0.38,10.1,0.49,10.21,/content/drive/MyDrive/stock/data/working/models_2/102/0.38_002218_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002036,102,0.54,10.14,3.13,8.33,/content/drive/MyDrive/stock/data/working/models_2/102/0.54_002036_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002226,102,0.34,21.2,0.13,5.16,/content/drive/MyDrive/stock/data/working/models_2/102/0.34_002226_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000055,102,0.27,18.76,0.15,5.23,/content/drive/MyDrive/stock/data/working/models_2/102/0.27_000055_21_mem_3_ltsm_1_dense_1_unit_64.h5
c000911,102,1.53,8.89,0.34,5.52,/content/drive/MyDrive/stock/data/working/models_2/102/1.53_000911_43_mem_3_ltsm_1_dense_1_unit_64.h5
c003018,102,1.24,8.42,24.61,29.8,/content/drive/MyDrive/stock/data/working/models_2/102/1.24_003018_43_mem_3_ltsm_1_dense_1_unit_64.h5
c601921,102,1.72,13.49,0.85,12.05,/content/drive/MyDrive/stock/data/working/models_2/102/1.72_601921_42_mem_3_ltsm_1_dense_1_unit_64.h5
c600567,102,0.11,11.14,0.03,4.06,/content/drive/MyDrive/stock/data/working/models_2/102/0.11_600567_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002563,102,1.06,12.68,0.62,7.74,/content/drive/MyDrive/stock/data/working/models_2/102/1.06_002563_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600356,102,0.62,8.8,0.11,3.02,/content/drive/MyDrive/stock/data/working/models_2/102/0.62_600356_47_mem_3_ltsm_1_dense_1_unit_64.h5
c000543,102,0.18,13.45,0.06,4.06,/content/drive/MyDrive/stock/data/working/models_2/102/0.18_000543_32_mem_3_ltsm_1_dense_1_unit_64.h5
c000543,102,0.18,12.46,0.07,5.02,/content/drive/MyDrive/stock/data/working/models_2/102/0.18_000543_38_mem_3_ltsm_1_dense_1_unit_64.h5
c002335,102,3.21,11.9,177.05,25.45,/content/drive/MyDrive/stock/data/working/models_2/102/3.21_002335_45_mem_3_ltsm_1_dense_1_unit_64.h5
c600183,102,0.21,73.05,91.92,36.23,/content/drive/MyDrive/stock/data/working/models_2/102/0.21_600183_45_mem_3_ltsm_1_dense_1_unit_64.h5
c600156,102,0.48,8.32,0.12,4.8,/content/drive/MyDrive/stock/data/working/models_2/102/0.48_600156_46_mem_3_ltsm_1_dense_1_unit_64.h5
c000498,102,0.31,8.77,0.11,4.42,/content/drive/MyDrive/stock/data/working/models_2/102/0.31_000498_40_mem_3_ltsm_1_dense_1_unit_64.h5
c000498,102,0.31,8.01,0.06,3.06,/content/drive/MyDrive/stock/data/working/models_2/102/0.31_000498_46_mem_3_ltsm_1_dense_1_unit_64.h5
c000498,102,0.31,8.66,0.04,2.59,/content/drive/MyDrive/stock/data/working/models_2/102/0.31_000498_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600550,102,1.83,9.06,0.4,8.88,/content/drive/MyDrive/stock/data/working/models_2/102/1.83_600550_43_mem_3_ltsm_1_dense_1_unit_64.h5
c601002,102,1.96,10.6,0.51,12.36,/content/drive/MyDrive/stock/data/working/models_2/102/1.96_601002_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600323,102,0.65,16.11,17.41,15.31,/content/drive/MyDrive/stock/data/working/models_2/102/0.65_600323_46_mem_3_ltsm_1_dense_1_unit_64.h5
c600935,102,0.43,10.27,0.21,9.36,/content/drive/MyDrive/stock/data/working/models_2/102/0.43_600935_39_mem_3_ltsm_1_dense_1_unit_64.h5
c600084,102,0.33,7.55,0.09,5.69,/content/drive/MyDrive/stock/data/working/models_2/102/0.33_600084_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002415,102,7.28,116.19,293.13,26.49,/content/drive/MyDrive/stock/data/working/models_2/102/7.28_002415_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600461,102,0.25,38.93,0.66,9.52,/content/drive/MyDrive/stock/data/working/models_2/102/0.25_600461_15_mem_3_ltsm_1_dense_1_unit_64.h5
c002425,102,1.72,13.82,2.45,15.27,/content/drive/MyDrive/stock/data/working/models_2/102/1.72_002425_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603979,102,3.46,12.16,25.69,16.73,/content/drive/MyDrive/stock/data/working/models_2/102/3.46_603979_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600000,102,0.33,17.27,0.1,3.12,/content/drive/MyDrive/stock/data/working/models_2/102/0.33_600000_45_mem_3_ltsm_1_dense_1_unit_64.h5
c600000,102,0.33,17.4,0.11,3.25,/content/drive/MyDrive/stock/data/working/models_2/102/0.33_600000_46_mem_3_ltsm_1_dense_1_unit_64.h5
c002272,102,0.73,10.43,0.51,9.07,/content/drive/MyDrive/stock/data/working/models_2/102/0.73_002272_31_mem_3_ltsm_1_dense_1_unit_64.h5
c003017,102,79.97,16.77,4.34,5.84,/content/drive/MyDrive/stock/data/working/models_2/102/79.97_003017_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600587,102,8.73,16.02,33.62,22.67,/content/drive/MyDrive/stock/data/working/models_2/102/8.73_600587_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000553,102,0.49,11.57,0.2,3.25,/content/drive/MyDrive/stock/data/working/models_2/102/0.49_000553_43_mem_3_ltsm_1_dense_1_unit_64.h5
c002084,102,0.35,8.84,0.13,4.61,/content/drive/MyDrive/stock/data/working/models_2/102/0.35_002084_48_mem_3_ltsm_1_dense_1_unit_64.h5
c603843,102,1.7,12.92,1.22,18.08,/content/drive/MyDrive/stock/data/working/models_2/102/1.70_603843_40_mem_3_ltsm_1_dense_1_unit_64.h5
c600160,102,0.61,42.35,7.99,14.75,/content/drive/MyDrive/stock/data/working/models_2/102/0.61_600160_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600628,102,0.91,16.25,0.16,3.26,/content/drive/MyDrive/stock/data/working/models_2/102/0.91_600628_39_mem_3_ltsm_1_dense_1_unit_64.h5
c600103,102,0.1,9.33,0.02,4.64,/content/drive/MyDrive/stock/data/working/models_2/102/0.10_600103_43_mem_3_ltsm_1_dense_1_unit_64.h5
c605488,102,4.4,10.04,2.88,9.98,/content/drive/MyDrive/stock/data/working/models_2/102/4.40_605488_35_mem_3_ltsm_1_dense_1_unit_64.h5
c002582,102,3.34,12.36,0.77,6.88,/content/drive/MyDrive/stock/data/working/models_2/102/3.34_002582_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000782,102,0.35,8.66,0.08,4.48,/content/drive/MyDrive/stock/data/working/models_2/102/0.35_000782_35_mem_3_ltsm_1_dense_1_unit_64.h5
c000782,102,0.35,8.63,0.06,4.02,/content/drive/MyDrive/stock/data/working/models_2/102/0.35_000782_38_mem_3_ltsm_1_dense_1_unit_64.h5
c603836,102,9.54,12.36,10.91,19.71,/content/drive/MyDrive/stock/data/working/models_2/102/9.54_603836_40_mem_3_ltsm_1_dense_1_unit_64.h5
c603617,102,1.04,10.77,1.49,10.83,/content/drive/MyDrive/stock/data/working/models_2/102/1.04_603617_31_mem_3_ltsm_1_dense_1_unit_64.h5
c002828,102,5.58,11.4,4.04,16.51,/content/drive/MyDrive/stock/data/working/models_2/102/5.58_002828_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002286,102,1.26,9.45,4.76,14.55,/content/drive/MyDrive/stock/data/working/models_2/102/1.26_002286_37_mem_3_ltsm_1_dense_1_unit_64.h5
c002736,102,2.96,9.23,0.18,3.18,/content/drive/MyDrive/stock/data/working/models_2/102/2.96_002736_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002494,102,4.69,13.65,2.55,35.28,/content/drive/MyDrive/stock/data/working/models_2/102/4.69_002494_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000544,102,0.3,37.45,0.14,4.51,/content/drive/MyDrive/stock/data/working/models_2/102/0.30_000544_45_mem_3_ltsm_1_dense_1_unit_64.h5
c002682,102,1.05,10.39,1.52,20.57,/content/drive/MyDrive/stock/data/working/models_2/102/1.05_002682_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002132,102,0.15,8.21,0.09,4.53,/content/drive/MyDrive/stock/data/working/models_2/102/0.15_002132_49_mem_3_ltsm_1_dense_1_unit_64.h5
c601901,102,0.74,9.27,0.21,3.8,/content/drive/MyDrive/stock/data/working/models_2/102/0.74_601901_48_mem_3_ltsm_1_dense_1_unit_64.h5
c603808,102,6.9,10.49,1.0,7.48,/content/drive/MyDrive/stock/data/working/models_2/102/6.90_603808_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603165,102,15.92,16.27,6.44,15.48,/content/drive/MyDrive/stock/data/working/models_2/102/15.92_603165_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600231,102,0.06,9.12,0.01,2.29,/content/drive/MyDrive/stock/data/working/models_2/102/0.06_600231_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002835,102,4.9,15.56,6.92,16.08,/content/drive/MyDrive/stock/data/working/models_2/102/4.90_002835_31_mem_3_ltsm_1_dense_1_unit_64.h5
