code,klt,loss,mape,val_loss,val_mape,modelname
c002708,102,4.4,17.74,2.34,16.2,/content/drive/MyDrive/stock/data/working/models_2/102/4.40_002708_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603917,102,5.1,12.47,138.17,33.08,/content/drive/MyDrive/stock/data/working/models_2/102/5.10_603917_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600686,102,0.73,39.3,0.27,4.84,/content/drive/MyDrive/stock/data/working/models_2/102/0.73_600686_42_mem_3_ltsm_1_dense_1_unit_64.h5
c002134,102,0.8,8.05,0.14,3.14,/content/drive/MyDrive/stock/data/working/models_2/102/0.80_002134_48_mem_3_ltsm_1_dense_1_unit_64.h5
c003023,102,9.59,12.28,200.18,43.01,/content/drive/MyDrive/stock/data/working/models_2/102/9.59_003023_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002616,102,1.71,14.1,0.95,14.7,/content/drive/MyDrive/stock/data/working/models_2/102/1.71_002616_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600122,102,0.42,9.03,0.12,13.55,/content/drive/MyDrive/stock/data/working/models_2/102/0.42_600122_38_mem_3_ltsm_1_dense_1_unit_64.h5
c000150,102,0.73,14.72,0.93,18.61,/content/drive/MyDrive/stock/data/working/models_2/102/0.73_000150_35_mem_3_ltsm_1_dense_1_unit_64.h5
c000150,102,0.73,14.48,0.94,18.63,/content/drive/MyDrive/stock/data/working/models_2/102/0.73_000150_36_mem_3_ltsm_1_dense_1_unit_64.h5
c600260,102,1.64,19.43,3.01,19.1,/content/drive/MyDrive/stock/data/working/models_2/102/1.64_600260_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000616,102,0.14,11.87,0.05,7.02,/content/drive/MyDrive/stock/data/working/models_2/102/0.14_000616_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600139,102,1.05,31.41,0.94,27.3,/content/drive/MyDrive/stock/data/working/models_2/102/1.05_600139_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002005,102,0.37,10.48,0.03,9.22,/content/drive/MyDrive/stock/data/working/models_2/102/0.37_002005_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002152,102,0.84,10.66,1.04,6.86,/content/drive/MyDrive/stock/data/working/models_2/102/0.84_002152_36_mem_3_ltsm_1_dense_1_unit_64.h5
c000402,102,0.4,17.69,0.12,4.16,/content/drive/MyDrive/stock/data/working/models_2/102/0.40_000402_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600608,102,0.31,8.6,0.1,4.23,/content/drive/MyDrive/stock/data/working/models_2/102/0.31_600608_35_mem_3_ltsm_1_dense_1_unit_64.h5
