code,klt,loss,mape,val_loss,val_mape,modelname
c600058,101,2.7,9.46,0.64,9.05,/kaggle/working/models_2/101/2.70_600058_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002451,101,1.99,10.26,0.14,4.04,/kaggle/working/models_2/101/1.99_002451_16_mem_3_ltsm_1_dense_1_unit_64.h5
c603286,101,12.2,9.92,2.74,5.81,/kaggle/working/models_2/101/12.20_603286_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600982,101,0.13,12.24,0.25,6.54,/kaggle/working/models_2/101/0.13_600982_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002965,101,39.35,18.12,2571.71,85.62,/kaggle/working/models_2/101/39.35_002965_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002418,101,0.48,10.09,0.09,7.99,/kaggle/working/models_2/101/0.48_002418_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002418,101,0.48,10.17,0.06,6.88,/kaggle/working/models_2/101/0.48_002418_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600218,101,0.68,8.71,1.57,4.75,/kaggle/working/models_2/101/0.68_600218_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600218,101,0.68,8.51,1.38,4.47,/kaggle/working/models_2/101/0.68_600218_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600316,101,3.79,18.64,13.36,5.78,/kaggle/working/models_2/101/3.79_600316_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000159,101,0.58,14.32,0.58,10.17,/kaggle/working/models_2/101/0.58_000159_11_mem_3_ltsm_1_dense_1_unit_64.h5
c600968,101,0.07,8.04,0.02,3.67,/kaggle/working/models_2/101/0.07_600968_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600311,101,0.66,10.67,0.2,23.75,/kaggle/working/models_2/101/0.66_600311_13_mem_3_ltsm_1_dense_1_unit_64.h5
c603727,101,15.09,8.82,0.78,4.72,/kaggle/working/models_2/101/15.09_603727_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603331,101,1.44,8.27,0.41,3.57,/kaggle/working/models_2/101/1.44_603331_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000875,101,0.29,8.29,0.22,8.43,/kaggle/working/models_2/101/0.29_000875_13_mem_3_ltsm_1_dense_1_unit_64.h5
c603058,101,1.99,8.17,0.22,4.5,/kaggle/working/models_2/101/1.99_603058_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600190,101,0.18,6.82,0.06,7.37,/kaggle/working/models_2/101/0.18_600190_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600190,101,0.18,6.88,0.02,3.18,/kaggle/working/models_2/101/0.18_600190_23_mem_3_ltsm_1_dense_1_unit_64.h5
c605599,101,4.02,14.94,1.92,13.54,/kaggle/working/models_2/101/4.02_605599_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000551,101,0.28,22.71,0.1,2.68,/kaggle/working/models_2/101/0.28_000551_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600508,101,2.61,13.57,0.91,4.48,/kaggle/working/models_2/101/2.61_600508_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600108,101,0.27,10.4,0.17,11.89,/kaggle/working/models_2/101/0.27_600108_10_mem_3_ltsm_1_dense_1_unit_64.h5
c603823,101,2.92,8.74,0.6,3.7,/kaggle/working/models_2/101/2.92_603823_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603978,101,26.39,12.19,4.88,7.3,/kaggle/working/models_2/101/26.39_603978_23_mem_3_ltsm_1_dense_1_unit_64.h5
c601069,101,3.86,8.14,0.38,3.86,/kaggle/working/models_2/101/3.86_601069_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603358,101,2.03,8.4,1.99,5.87,/kaggle/working/models_2/101/2.03_603358_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000417,101,0.48,79.42,0.12,6.26,/kaggle/working/models_2/101/0.48_000417_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600234,101,2.32,16.27,0.32,5.18,/kaggle/working/models_2/101/2.32_600234_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000537,101,0.43,12.56,1.71,6.13,/kaggle/working/models_2/101/0.43_000537_24_mem_3_ltsm_1_dense_1_unit_64.h5
c605111,101,3441.85,51.56,1267.61,40.31,/kaggle/working/models_2/101/3441.85_605111_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603336,101,0.88,8.21,0.11,4.0,/kaggle/working/models_2/101/0.88_603336_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600221,101,0.08,7.81,0.0,2.74,/kaggle/working/models_2/101/0.08_600221_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600221,101,0.08,7.81,0.01,3.66,/kaggle/working/models_2/101/0.08_600221_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600221,101,0.08,7.59,0.0,2.67,/kaggle/working/models_2/101/0.08_600221_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600221,101,0.08,7.51,0.0,2.87,/kaggle/working/models_2/101/0.08_600221_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603499,101,2.22,10.1,0.16,4.06,/kaggle/working/models_2/101/2.22_603499_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000563,101,0.07,10.01,0.03,2.82,/kaggle/working/models_2/101/0.07_000563_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000563,101,0.07,9.32,0.04,4.27,/kaggle/working/models_2/101/0.07_000563_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000563,101,0.07,8.68,0.04,4.91,/kaggle/working/models_2/101/0.07_000563_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000088,101,0.3,11.63,0.05,3.25,/kaggle/working/models_2/101/0.30_000088_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000028,101,14.65,118.34,12.49,5.15,/kaggle/working/models_2/101/14.65_000028_19_mem_3_ltsm_1_dense_1_unit_64.h5
c000548,101,0.52,15.11,0.06,3.99,/kaggle/working/models_2/101/0.52_000548_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600085,101,1.99,57.38,53.75,10.44,/kaggle/working/models_2/101/1.99_600085_21_mem_3_ltsm_1_dense_1_unit_64.h5
c600977,101,4.74,8.3,0.27,3.72,/kaggle/working/models_2/101/4.74_600977_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002504,101,0.62,9.39,0.45,40.0,/kaggle/working/models_2/101/0.62_002504_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002438,101,0.53,7.19,3.07,8.09,/kaggle/working/models_2/101/0.53_002438_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600691,101,0.08,13.09,0.06,4.88,/kaggle/working/models_2/101/0.08_600691_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002434,101,0.62,11.84,0.79,5.7,/kaggle/working/models_2/101/0.62_002434_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000420,101,0.1,8.33,0.4,16.88,/kaggle/working/models_2/101/0.10_000420_10_mem_3_ltsm_1_dense_1_unit_64.h5
c000420,101,0.1,8.13,0.37,16.05,/kaggle/working/models_2/101/0.10_000420_11_mem_3_ltsm_1_dense_1_unit_64.h5
c003031,101,702.01,31.46,3608.69,58.21,/kaggle/working/models_2/101/702.01_003031_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600861,101,0.72,9.43,6.24,7.22,/kaggle/working/models_2/101/0.72_600861_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600558,101,0.11,8.97,0.04,4.25,/kaggle/working/models_2/101/0.11_600558_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600558,101,0.11,8.51,0.04,4.27,/kaggle/working/models_2/101/0.11_600558_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600558,101,0.11,8.46,0.04,4.7,/kaggle/working/models_2/101/0.11_600558_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603221,101,1.68,8.77,0.15,3.84,/kaggle/working/models_2/101/1.68_603221_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600893,101,11.26,51.06,80.81,10.9,/kaggle/working/models_2/101/11.26_600893_12_mem_3_ltsm_1_dense_1_unit_64.h5
c600280,101,0.67,18.31,0.06,6.76,/kaggle/working/models_2/101/0.67_600280_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600054,101,0.71,9.56,0.23,3.26,/kaggle/working/models_2/101/0.71_600054_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000882,101,0.36,8.66,0.02,5.0,/kaggle/working/models_2/101/0.36_000882_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603345,101,3360.67,32.68,2745.46,33.04,/kaggle/working/models_2/101/3360.67_603345_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002213,101,1.8,9.08,0.3,2.71,/kaggle/working/models_2/101/1.80_002213_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002213,101,1.8,9.36,0.45,3.41,/kaggle/working/models_2/101/1.80_002213_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603089,101,1.82,8.47,0.16,3.35,/kaggle/working/models_2/101/1.82_603089_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000404,101,0.28,8.31,0.21,8.66,/kaggle/working/models_2/101/0.28_000404_12_mem_3_ltsm_1_dense_1_unit_64.h5
c600604,101,0.34,18.08,1.23,12.58,/kaggle/working/models_2/101/0.34_600604_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600997,101,0.92,24.07,0.12,3.31,/kaggle/working/models_2/101/0.92_600997_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601888,101,174.68,27.11,27911.94,69.64,/kaggle/working/models_2/101/174.68_601888_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002796,101,6.12,8.76,2.94,15.08,/kaggle/working/models_2/101/6.12_002796_24_mem_3_ltsm_1_dense_1_unit_64.h5
c001316,101,1165.6,85.34,1254.23,88.72,/kaggle/working/models_2/101/1165.60_001316_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603085,101,2.44,8.73,0.43,5.08,/kaggle/working/models_2/101/2.44_603085_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002691,101,1.07,8.38,0.14,6.0,/kaggle/working/models_2/101/1.07_002691_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600217,101,0.3,7.32,0.02,1.76,/kaggle/working/models_2/101/0.30_600217_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603848,101,3.13,8.38,0.67,4.33,/kaggle/working/models_2/101/3.13_603848_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603869,101,2.78,8.05,0.42,5.93,/kaggle/working/models_2/101/2.78_603869_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002674,101,1.17,7.88,0.2,2.81,/kaggle/working/models_2/101/1.17_002674_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600399,101,0.46,15.03,20.26,19.9,/kaggle/working/models_2/101/0.46_600399_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600702,101,3.52,21.09,7711.39,35.05,/kaggle/working/models_2/101/3.52_600702_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600343,101,3.29,15.01,0.64,5.63,/kaggle/working/models_2/101/3.29_600343_11_mem_3_ltsm_1_dense_1_unit_64.h5
c000005,101,0.15,7.97,0.01,2.67,/kaggle/working/models_2/101/0.15_000005_21_mem_3_ltsm_1_dense_1_unit_64.h5
c000005,101,0.15,7.87,0.01,2.05,/kaggle/working/models_2/101/0.15_000005_22_mem_3_ltsm_1_dense_1_unit_64.h5
c603871,101,4.62,14.95,76.83,38.5,/kaggle/working/models_2/101/4.62_603871_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603380,101,7.2,9.15,18.71,9.42,/kaggle/working/models_2/101/7.20_603380_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002402,101,0.8,14.26,24.54,18.99,/kaggle/working/models_2/101/0.80_002402_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002996,101,4.8,9.91,0.58,4.08,/kaggle/working/models_2/101/4.80_002996_23_mem_3_ltsm_1_dense_1_unit_64.h5
c605050,101,2.56,10.48,1.5,7.14,/kaggle/working/models_2/101/2.56_605050_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002593,101,0.53,10.01,0.08,5.77,/kaggle/working/models_2/101/0.53_002593_10_mem_3_ltsm_1_dense_1_unit_64.h5
c002433,101,0.95,7.86,0.29,8.15,/kaggle/working/models_2/101/0.95_002433_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002548,101,0.86,9.46,0.45,8.45,/kaggle/working/models_2/101/0.86_002548_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603201,101,932.37,87.87,879.72,86.67,/kaggle/working/models_2/101/932.37_603201_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603856,101,2.07,8.68,0.71,4.87,/kaggle/working/models_2/101/2.07_603856_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601500,101,0.97,8.22,0.11,7.9,/kaggle/working/models_2/101/0.97_601500_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600480,101,0.39,7.95,0.06,2.12,/kaggle/working/models_2/101/0.39_600480_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002733,101,4.1,8.23,1.54,5.69,/kaggle/working/models_2/101/4.10_002733_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600610,101,0.42,15.94,2.45,13.52,/kaggle/working/models_2/101/0.42_600610_09_mem_3_ltsm_1_dense_1_unit_64.h5
c601598,101,0.18,8.59,0.02,3.64,/kaggle/working/models_2/101/0.18_601598_21_mem_3_ltsm_1_dense_1_unit_64.h5
c601598,101,0.18,8.5,0.03,4.07,/kaggle/working/models_2/101/0.18_601598_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601377,101,0.34,7.32,0.05,2.49,/kaggle/working/models_2/101/0.34_601377_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600507,101,0.21,19.55,0.81,11.58,/kaggle/working/models_2/101/0.21_600507_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600969,101,0.68,8.12,0.1,3.17,/kaggle/working/models_2/101/0.68_600969_19_mem_3_ltsm_1_dense_1_unit_64.h5
c605289,101,19.3,15.52,31.7,18.11,/kaggle/working/models_2/101/19.30_605289_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603176,101,2.24,13.9,0.32,4.73,/kaggle/working/models_2/101/2.24_603176_24_mem_3_ltsm_1_dense_1_unit_64.h5
c605005,101,9.53,12.95,1.54,6.67,/kaggle/working/models_2/101/9.53_605005_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600198,101,2.41,6.95,0.43,5.24,/kaggle/working/models_2/101/2.41_600198_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603396,101,1125.32,63.65,2064.05,44.7,/kaggle/working/models_2/101/1125.32_603396_24_mem_3_ltsm_1_dense_1_unit_64.h5
c001203,101,13.23,22.24,4.82,15.0,/kaggle/working/models_2/101/13.23_001203_24_mem_3_ltsm_1_dense_1_unit_64.h5
c001268,101,515.74,85.71,376.42,78.5,/kaggle/working/models_2/101/515.74_001268_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600037,101,2.42,9.11,0.46,6.27,/kaggle/working/models_2/101/2.42_600037_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600207,101,0.86,8.04,0.06,3.02,/kaggle/working/models_2/101/0.86_600207_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000682,101,0.63,10.4,0.11,3.69,/kaggle/working/models_2/101/0.63_000682_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000901,101,3.08,12.9,0.81,8.57,/kaggle/working/models_2/101/3.08_000901_11_mem_3_ltsm_1_dense_1_unit_64.h5
c002160,101,0.53,7.65,0.07,3.91,/kaggle/working/models_2/101/0.53_002160_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002013,101,0.3,148.98,10.65,21.61,/kaggle/working/models_2/101/0.30_002013_10_mem_3_ltsm_1_dense_1_unit_64.h5
c605358,101,1100.82,45.01,36.93,12.01,/kaggle/working/models_2/101/1100.82_605358_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000802,101,1.78,17.41,0.82,9.12,/kaggle/working/models_2/101/1.78_000802_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002082,101,1.03,8.16,0.38,4.18,/kaggle/working/models_2/101/1.03_002082_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600372,101,2.9,20.48,0.47,3.37,/kaggle/working/models_2/101/2.90_600372_19_mem_3_ltsm_1_dense_1_unit_64.h5
c601226,101,0.95,8.54,0.51,11.41,/kaggle/working/models_2/101/0.95_601226_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600028,101,0.25,31.24,0.01,2.34,/kaggle/working/models_2/101/0.25_600028_22_mem_3_ltsm_1_dense_1_unit_64.h5
c601882,101,2.25,8.78,3.88,5.58,/kaggle/working/models_2/101/2.25_601882_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000795,101,0.21,7.88,0.11,3.79,/kaggle/working/models_2/101/0.21_000795_18_mem_3_ltsm_1_dense_1_unit_64.h5
c000036,101,0.07,39.37,0.03,2.79,/kaggle/working/models_2/101/0.07_000036_15_mem_3_ltsm_1_dense_1_unit_64.h5
c000036,101,0.07,38.04,0.04,3.66,/kaggle/working/models_2/101/0.07_000036_16_mem_3_ltsm_1_dense_1_unit_64.h5
c601138,101,1.92,7.9,0.38,5.93,/kaggle/working/models_2/101/1.92_601138_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600679,101,2.45,11.21,0.89,4.59,/kaggle/working/models_2/101/2.45_600679_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600679,101,2.45,9.97,0.69,6.18,/kaggle/working/models_2/101/2.45_600679_15_mem_3_ltsm_1_dense_1_unit_64.h5
c002159,101,3.26,10.09,0.85,7.17,/kaggle/working/models_2/101/3.26_002159_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600295,101,0.35,62.33,11.07,12.58,/kaggle/working/models_2/101/0.35_600295_23_mem_3_ltsm_1_dense_1_unit_64.h5
c003043,101,1693.04,57.35,1570.5,57.25,/kaggle/working/models_2/101/1693.04_003043_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600879,101,0.22,10.0,0.15,5.19,/kaggle/working/models_2/101/0.22_600879_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000062,101,3.25,14.56,2.62,11.69,/kaggle/working/models_2/101/3.25_000062_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000062,101,3.25,21.77,0.75,5.95,/kaggle/working/models_2/101/3.25_000062_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000029,101,0.37,8.31,0.85,7.03,/kaggle/working/models_2/101/0.37_000029_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002517,101,1.03,10.2,0.27,8.69,/kaggle/working/models_2/101/1.03_002517_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000415,101,0.16,9.54,0.07,8.27,/kaggle/working/models_2/101/0.16_000415_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000415,101,0.16,9.52,0.11,10.63,/kaggle/working/models_2/101/0.16_000415_15_mem_3_ltsm_1_dense_1_unit_64.h5
c003009,101,141.49,16.96,57.22,16.77,/kaggle/working/models_2/101/141.49_003009_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002496,101,0.23,9.41,0.05,6.46,/kaggle/working/models_2/101/0.23_002496_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002526,101,0.08,7.81,0.0,1.98,/kaggle/working/models_2/101/0.08_002526_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002526,101,0.08,7.88,0.01,2.18,/kaggle/working/models_2/101/0.08_002526_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002526,101,0.08,8.02,0.01,2.58,/kaggle/working/models_2/101/0.08_002526_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002526,101,0.08,7.93,0.01,2.23,/kaggle/working/models_2/101/0.08_002526_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002526,101,0.08,7.97,0.01,2.28,/kaggle/working/models_2/101/0.08_002526_23_mem_3_ltsm_1_dense_1_unit_64.h5
