code,klt,loss,mape,val_loss,val_mape,modelname
c000736,101,0.18,15.03,11.76,10.28,/content/drive/MyDrive/stock/data/working/models_2/101/0.18_000736_29_mem_3_ltsm_1_dense_1_unit_64.h5
c000815,101,2.84,15.62,6.03,19.93,/content/drive/MyDrive/stock/data/working/models_2/101/2.84_000815_17_mem_3_ltsm_1_dense_1_unit_64.h5
c003027,101,12.46,11.06,32.04,18.48,/content/drive/MyDrive/stock/data/working/models_2/101/12.46_003027_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603182,101,3.06,7.8,0.57,3.43,/content/drive/MyDrive/stock/data/working/models_2/101/3.06_603182_44_mem_3_ltsm_1_dense_1_unit_64.h5
c603029,101,6.13,8.77,4.26,6.98,/content/drive/MyDrive/stock/data/working/models_2/101/6.13_603029_28_mem_3_ltsm_1_dense_1_unit_64.h5
c000025,101,7.36,31.87,29.38,24.93,/content/drive/MyDrive/stock/data/working/models_2/101/7.36_000025_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600354,101,0.49,9.37,0.2,6.66,/content/drive/MyDrive/stock/data/working/models_2/101/0.49_600354_25_mem_3_ltsm_1_dense_1_unit_64.h5
c000006,101,0.13,46.05,0.18,6.1,/content/drive/MyDrive/stock/data/working/models_2/101/0.13_000006_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.72,53.19,12.22,19.98,/content/drive/MyDrive/stock/data/working/models_2/101/0.72_000625_10_mem_3_ltsm_1_dense_1_unit_64.h5
c600675,101,0.2,46.8,0.09,5.51,/content/drive/MyDrive/stock/data/working/models_2/101/0.20_600675_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002305,101,0.15,7.3,0.07,7.17,/content/drive/MyDrive/stock/data/working/models_2/101/0.15_002305_27_mem_3_ltsm_1_dense_1_unit_64.h5
c002305,101,0.15,7.19,0.06,6.87,/content/drive/MyDrive/stock/data/working/models_2/101/0.15_002305_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002305,101,0.15,7.28,0.05,5.96,/content/drive/MyDrive/stock/data/working/models_2/101/0.15_002305_34_mem_3_ltsm_1_dense_1_unit_64.h5
c000617,101,1.39,17.25,2.69,17.29,/content/drive/MyDrive/stock/data/working/models_2/101/1.39_000617_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002523,101,0.07,8.25,0.02,3.61,/content/drive/MyDrive/stock/data/working/models_2/101/0.07_002523_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002523,101,0.07,7.65,0.05,4.71,/content/drive/MyDrive/stock/data/working/models_2/101/0.07_002523_29_mem_3_ltsm_1_dense_1_unit_64.h5
c002523,101,0.07,7.73,0.06,5.88,/content/drive/MyDrive/stock/data/working/models_2/101/0.07_002523_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002523,101,0.07,7.73,0.11,9.06,/content/drive/MyDrive/stock/data/working/models_2/101/0.07_002523_35_mem_3_ltsm_1_dense_1_unit_64.h5
c002523,101,0.07,8.01,0.05,5.45,/content/drive/MyDrive/stock/data/working/models_2/101/0.07_002523_39_mem_3_ltsm_1_dense_1_unit_64.h5
c002523,101,0.07,7.63,0.02,4.09,/content/drive/MyDrive/stock/data/working/models_2/101/0.07_002523_40_mem_3_ltsm_1_dense_1_unit_64.h5
c002420,101,0.45,7.1,0.1,3.4,/content/drive/MyDrive/stock/data/working/models_2/101/0.45_002420_36_mem_3_ltsm_1_dense_1_unit_64.h5
c002420,101,0.45,6.97,0.38,7.43,/content/drive/MyDrive/stock/data/working/models_2/101/0.45_002420_37_mem_3_ltsm_1_dense_1_unit_64.h5
c000926,101,0.5,9.5,0.1,4.97,/content/drive/MyDrive/stock/data/working/models_2/101/0.50_000926_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002382,101,2.15,11.07,0.98,5.13,/content/drive/MyDrive/stock/data/working/models_2/101/2.15_002382_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600213,101,0.93,9.69,0.26,4.19,/content/drive/MyDrive/stock/data/working/models_2/101/0.93_600213_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600213,101,0.93,9.81,0.22,4.01,/content/drive/MyDrive/stock/data/working/models_2/101/0.93_600213_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.09,26.68,0.8,6.39,/content/drive/MyDrive/stock/data/working/models_2/101/0.09_600622_12_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.09,24.29,0.79,6.37,/content/drive/MyDrive/stock/data/working/models_2/101/0.09_600622_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.09,21.7,0.67,5.41,/content/drive/MyDrive/stock/data/working/models_2/101/0.09_600622_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.09,43.64,0.75,6.06,/content/drive/MyDrive/stock/data/working/models_2/101/0.09_600622_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600006,101,0.15,7.06,0.07,3.63,/content/drive/MyDrive/stock/data/working/models_2/101/0.15_600006_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600823,101,0.21,48.63,0.13,8.57,/content/drive/MyDrive/stock/data/working/models_2/101/0.21_600823_13_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.2,8.86,0.09,4.41,/content/drive/MyDrive/stock/data/working/models_2/101/0.20_000868_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603777,101,3.1,7.82,0.64,4.23,/content/drive/MyDrive/stock/data/working/models_2/101/3.10_603777_42_mem_3_ltsm_1_dense_1_unit_64.h5
c003042,101,14.37,13.44,59.57,27.01,/content/drive/MyDrive/stock/data/working/models_2/101/14.37_003042_37_mem_3_ltsm_1_dense_1_unit_64.h5
c002101,101,0.83,9.91,21.04,10.79,/content/drive/MyDrive/stock/data/working/models_2/101/0.83_002101_33_mem_3_ltsm_1_dense_1_unit_64.h5
c000593,101,0.46,8.88,0.08,3.01,/content/drive/MyDrive/stock/data/working/models_2/101/0.46_000593_40_mem_3_ltsm_1_dense_1_unit_64.h5
c603699,101,1.91,7.43,0.26,4.44,/content/drive/MyDrive/stock/data/working/models_2/101/1.91_603699_46_mem_3_ltsm_1_dense_1_unit_64.h5
c603043,101,2.94,6.95,0.53,2.35,/content/drive/MyDrive/stock/data/working/models_2/101/2.94_603043_48_mem_3_ltsm_1_dense_1_unit_64.h5
c601633,101,1.16,12.64,357.26,34.98,/content/drive/MyDrive/stock/data/working/models_2/101/1.16_601633_49_mem_3_ltsm_1_dense_1_unit_64.h5
c601698,101,3.09,8.61,0.65,4.32,/content/drive/MyDrive/stock/data/working/models_2/101/3.09_601698_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600418,101,0.34,12.3,0.47,3.99,/content/drive/MyDrive/stock/data/working/models_2/101/0.34_600418_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002561,101,0.64,6.52,0.51,4.29,/content/drive/MyDrive/stock/data/working/models_2/101/0.64_002561_36_mem_3_ltsm_1_dense_1_unit_64.h5
c002997,101,3.94,8.64,4.1,6.71,/content/drive/MyDrive/stock/data/working/models_2/101/3.94_002997_48_mem_3_ltsm_1_dense_1_unit_64.h5
c600526,101,0.82,8.55,0.35,6.81,/content/drive/MyDrive/stock/data/working/models_2/101/0.82_600526_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002579,101,0.64,9.14,0.26,2.94,/content/drive/MyDrive/stock/data/working/models_2/101/0.64_002579_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002579,101,0.64,8.38,0.35,3.12,/content/drive/MyDrive/stock/data/working/models_2/101/0.64_002579_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002033,101,0.45,10.08,0.19,3.55,/content/drive/MyDrive/stock/data/working/models_2/101/0.45_002033_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002033,101,0.45,9.26,0.49,5.72,/content/drive/MyDrive/stock/data/working/models_2/101/0.45_002033_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002192,101,12.47,15.5,5405.1,52.12,/content/drive/MyDrive/stock/data/working/models_2/101/12.47_002192_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002999,101,0.5,7.29,1.28,9.4,/content/drive/MyDrive/stock/data/working/models_2/101/0.50_002999_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002758,101,1.94,8.34,0.64,3.71,/content/drive/MyDrive/stock/data/working/models_2/101/1.94_002758_29_mem_3_ltsm_1_dense_1_unit_64.h5
c600050,101,0.48,14.55,0.11,7.11,/content/drive/MyDrive/stock/data/working/models_2/101/0.48_600050_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002669,101,2.88,8.92,0.39,3.81,/content/drive/MyDrive/stock/data/working/models_2/101/2.88_002669_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002187,101,0.88,7.55,0.38,3.64,/content/drive/MyDrive/stock/data/working/models_2/101/0.88_002187_33_mem_3_ltsm_1_dense_1_unit_64.h5
c603179,101,2.71,8.76,57.19,15.24,/content/drive/MyDrive/stock/data/working/models_2/101/2.71_603179_36_mem_3_ltsm_1_dense_1_unit_64.h5
c000550,101,1.29,13.45,1.26,5.05,/content/drive/MyDrive/stock/data/working/models_2/101/1.29_000550_33_mem_3_ltsm_1_dense_1_unit_64.h5
c000957,101,1.16,17.48,0.84,4.95,/content/drive/MyDrive/stock/data/working/models_2/101/1.16_000957_43_mem_3_ltsm_1_dense_1_unit_64.h5
c603596,101,17.34,9.84,286.47,16.48,/content/drive/MyDrive/stock/data/working/models_2/101/17.34_603596_48_mem_3_ltsm_1_dense_1_unit_64.h5
c601127,101,12.44,11.63,181.84,25.33,/content/drive/MyDrive/stock/data/working/models_2/101/12.44_601127_37_mem_3_ltsm_1_dense_1_unit_64.h5
c603982,101,43.36,20.02,22.48,14.31,/content/drive/MyDrive/stock/data/working/models_2/101/43.36_603982_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603305,101,35.46,21.27,115.92,25.73,/content/drive/MyDrive/stock/data/working/models_2/101/35.46_603305_16_mem_3_ltsm_1_dense_1_unit_64.h5
c603177,101,1.44,6.72,0.4,2.45,/content/drive/MyDrive/stock/data/working/models_2/101/1.44_603177_46_mem_3_ltsm_1_dense_1_unit_64.h5
c605128,101,65.7,18.41,344.74,32.9,/content/drive/MyDrive/stock/data/working/models_2/101/65.70_605128_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002708,101,1.02,8.44,0.21,4.77,/content/drive/MyDrive/stock/data/working/models_2/101/1.02_002708_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603917,101,1.3,7.14,61.66,18.16,/content/drive/MyDrive/stock/data/working/models_2/101/1.30_603917_46_mem_3_ltsm_1_dense_1_unit_64.h5
