code,klt,loss,mape,val_loss,val_mape,modelname
c603811,101,0.79,5.58,0.15,1.88,/kaggle/working/models_2/101/0.79_603811_44_mem_3_ltsm_1_dense_1_unit_64.h5
c603949,101,2.16,6.02,0.56,3.33,/kaggle/working/models_2/101/2.16_603949_27_mem_3_ltsm_1_dense_1_unit_64.h5
c000722,101,0.26,4.97,0.15,2.03,/kaggle/working/models_2/101/0.26_000722_30_mem_3_ltsm_1_dense_1_unit_64.h5
c002150,101,0.14,5.1,7.08,4.87,/kaggle/working/models_2/101/0.14_002150_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002150,101,0.14,5.2,5.81,4.74,/kaggle/working/models_2/101/0.14_002150_28_mem_3_ltsm_1_dense_1_unit_64.h5
c002728,101,1.39,5.41,0.52,2.14,/kaggle/working/models_2/101/1.39_002728_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000888,101,0.16,5.27,0.02,1.73,/kaggle/working/models_2/101/0.16_000888_28_mem_3_ltsm_1_dense_1_unit_64.h5
c000888,101,0.16,5.62,0.08,3.61,/kaggle/working/models_2/101/0.16_000888_29_mem_3_ltsm_1_dense_1_unit_64.h5
c600791,101,0.06,4.04,0.02,3.09,/kaggle/working/models_2/101/0.06_600791_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603289,101,0.5,5.9,0.07,1.82,/kaggle/working/models_2/101/0.50_603289_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002105,101,0.17,5.78,0.02,1.22,/kaggle/working/models_2/101/0.17_002105_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002105,101,0.17,5.62,0.03,1.98,/kaggle/working/models_2/101/0.17_002105_18_mem_3_ltsm_1_dense_1_unit_64.h5
c000736,101,0.1,10.53,10.47,8.34,/kaggle/working/models_2/101/0.10_000736_10_mem_3_ltsm_1_dense_1_unit_64.h5
c000736,101,0.1,10.8,10.76,9.11,/kaggle/working/models_2/101/0.10_000736_11_mem_3_ltsm_1_dense_1_unit_64.h5
c000736,101,0.1,10.77,10.98,9.85,/kaggle/working/models_2/101/0.10_000736_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000815,101,0.68,7.05,0.83,10.4,/kaggle/working/models_2/101/0.68_000815_09_mem_3_ltsm_1_dense_1_unit_64.h5
c000815,101,0.68,6.43,0.78,7.68,/kaggle/working/models_2/101/0.68_000815_11_mem_3_ltsm_1_dense_1_unit_64.h5
c003027,101,4.18,6.69,25.0,14.17,/kaggle/working/models_2/101/4.18_003027_15_mem_3_ltsm_1_dense_1_unit_64.h5
c603182,101,3.07,7.52,0.7,4.03,/kaggle/working/models_2/101/3.07_603182_15_mem_3_ltsm_1_dense_1_unit_64.h5
c603029,101,2.37,6.41,2.69,5.57,/kaggle/working/models_2/101/2.37_603029_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603029,101,2.37,6.25,1.98,5.69,/kaggle/working/models_2/101/2.37_603029_18_mem_3_ltsm_1_dense_1_unit_64.h5
c000025,101,1.2,7.04,1.17,4.37,/kaggle/working/models_2/101/1.20_000025_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600354,101,0.22,5.6,0.02,2.04,/kaggle/working/models_2/101/0.22_600354_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600354,101,0.22,5.52,0.08,4.56,/kaggle/working/models_2/101/0.22_600354_25_mem_3_ltsm_1_dense_1_unit_64.h5
c000006,101,0.06,23.46,0.07,4.44,/kaggle/working/models_2/101/0.06_000006_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000006,101,0.06,23.57,0.01,1.07,/kaggle/working/models_2/101/0.06_000006_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000006,101,0.06,25.75,0.06,3.87,/kaggle/working/models_2/101/0.06_000006_25_mem_3_ltsm_1_dense_1_unit_64.h5
c000006,101,0.06,24.43,0.08,4.17,/kaggle/working/models_2/101/0.06_000006_32_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,19.76,1.75,5.92,/kaggle/working/models_2/101/0.08_000625_13_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,17.19,4.04,10.58,/kaggle/working/models_2/101/0.08_000625_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,18.11,1.26,5.0,/kaggle/working/models_2/101/0.08_000625_18_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,20.02,2.25,7.13,/kaggle/working/models_2/101/0.08_000625_19_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,17.42,1.18,5.32,/kaggle/working/models_2/101/0.08_000625_21_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,17.73,1.81,6.41,/kaggle/working/models_2/101/0.08_000625_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,17.49,1.27,5.29,/kaggle/working/models_2/101/0.08_000625_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,17.97,1.63,5.89,/kaggle/working/models_2/101/0.08_000625_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000625,101,0.08,17.57,1.65,5.77,/kaggle/working/models_2/101/0.08_000625_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600675,101,0.08,36.53,0.03,4.7,/kaggle/working/models_2/101/0.08_600675_08_mem_3_ltsm_1_dense_1_unit_64.h5
c600675,101,0.08,33.24,0.01,2.3,/kaggle/working/models_2/101/0.08_600675_11_mem_3_ltsm_1_dense_1_unit_64.h5
c002305,101,0.06,4.44,0.01,2.14,/kaggle/working/models_2/101/0.06_002305_27_mem_3_ltsm_1_dense_1_unit_64.h5
c000617,101,0.34,8.86,0.4,3.07,/kaggle/working/models_2/101/0.34_000617_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002523,101,0.02,4.57,0.01,1.29,/kaggle/working/models_2/101/0.02_002523_25_mem_3_ltsm_1_dense_1_unit_64.h5
c002523,101,0.02,4.54,0.01,2.08,/kaggle/working/models_2/101/0.02_002523_27_mem_3_ltsm_1_dense_1_unit_64.h5
c002420,101,0.16,4.16,0.09,2.19,/kaggle/working/models_2/101/0.16_002420_49_mem_3_ltsm_1_dense_1_unit_64.h5
c000926,101,0.28,6.15,0.01,1.43,/kaggle/working/models_2/101/0.28_000926_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002382,101,0.83,7.49,0.4,2.23,/kaggle/working/models_2/101/0.83_002382_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600213,101,0.33,5.43,0.07,2.28,/kaggle/working/models_2/101/0.33_600213_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.03,16.86,0.44,4.14,/kaggle/working/models_2/101/0.03_600622_12_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.03,17.52,0.45,5.57,/kaggle/working/models_2/101/0.03_600622_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.03,16.83,0.71,6.36,/kaggle/working/models_2/101/0.03_600622_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.03,17.87,0.76,7.76,/kaggle/working/models_2/101/0.03_600622_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.03,17.33,0.47,5.08,/kaggle/working/models_2/101/0.03_600622_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600622,101,0.03,17.71,0.44,4.18,/kaggle/working/models_2/101/0.03_600622_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600006,101,0.09,5.34,0.04,2.53,/kaggle/working/models_2/101/0.09_600006_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600006,101,0.09,5.39,0.08,4.3,/kaggle/working/models_2/101/0.09_600006_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600823,101,0.04,25.82,0.01,1.57,/kaggle/working/models_2/101/0.04_600823_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600823,101,0.04,24.93,0.03,2.55,/kaggle/working/models_2/101/0.04_600823_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600823,101,0.04,25.15,0.02,2.18,/kaggle/working/models_2/101/0.04_600823_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.75,0.02,2.04,/kaggle/working/models_2/101/0.07_000868_21_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.5,0.01,1.52,/kaggle/working/models_2/101/0.07_000868_25_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.26,0.01,1.57,/kaggle/working/models_2/101/0.07_000868_27_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.39,0.03,2.1,/kaggle/working/models_2/101/0.07_000868_28_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.33,0.02,1.43,/kaggle/working/models_2/101/0.07_000868_29_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.29,0.02,2.12,/kaggle/working/models_2/101/0.07_000868_30_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.02,0.02,1.9,/kaggle/working/models_2/101/0.07_000868_31_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.16,0.02,2.13,/kaggle/working/models_2/101/0.07_000868_32_mem_3_ltsm_1_dense_1_unit_64.h5
c000868,101,0.07,5.04,0.04,2.99,/kaggle/working/models_2/101/0.07_000868_33_mem_3_ltsm_1_dense_1_unit_64.h5
c603777,101,2.43,6.7,0.28,3.25,/kaggle/working/models_2/101/2.43_603777_08_mem_3_ltsm_1_dense_1_unit_64.h5
c003042,101,2.33,6.0,1.08,3.42,/kaggle/working/models_2/101/2.33_003042_60_mem_3_ltsm_1_dense_1_unit_64.h5
c002101,101,0.25,4.58,6.34,4.9,/kaggle/working/models_2/101/0.25_002101_42_mem_3_ltsm_1_dense_1_unit_64.h5
c002101,101,0.25,4.57,3.67,4.14,/kaggle/working/models_2/101/0.25_002101_46_mem_3_ltsm_1_dense_1_unit_64.h5
c002101,101,0.25,4.58,5.8,4.64,/kaggle/working/models_2/101/0.25_002101_49_mem_3_ltsm_1_dense_1_unit_64.h5
c000593,101,0.13,4.69,0.02,1.12,/kaggle/working/models_2/101/0.13_000593_35_mem_3_ltsm_1_dense_1_unit_64.h5
c603699,101,1.19,5.69,0.3,4.83,/kaggle/working/models_2/101/1.19_603699_12_mem_3_ltsm_1_dense_1_unit_64.h5
c603043,101,2.17,5.72,0.11,1.04,/kaggle/working/models_2/101/2.17_603043_30_mem_3_ltsm_1_dense_1_unit_64.h5
c601633,101,0.39,6.67,225.91,23.96,/kaggle/working/models_2/101/0.39_601633_29_mem_3_ltsm_1_dense_1_unit_64.h5
c601698,101,1.47,6.33,0.05,1.56,/kaggle/working/models_2/101/1.47_601698_37_mem_3_ltsm_1_dense_1_unit_64.h5
c600418,101,0.16,7.96,0.19,2.33,/kaggle/working/models_2/101/0.16_600418_37_mem_3_ltsm_1_dense_1_unit_64.h5
c600418,101,0.16,7.87,0.25,3.13,/kaggle/working/models_2/101/0.16_600418_41_mem_3_ltsm_1_dense_1_unit_64.h5
c002561,101,0.48,5.76,0.2,4.15,/kaggle/working/models_2/101/0.48_002561_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002997,101,2.35,6.68,7.33,9.63,/kaggle/working/models_2/101/2.35_002997_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600526,101,0.41,5.85,0.03,2.05,/kaggle/working/models_2/101/0.41_600526_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002579,101,0.34,6.36,0.15,2.5,/kaggle/working/models_2/101/0.34_002579_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002033,101,0.17,5.72,0.09,4.16,/kaggle/working/models_2/101/0.17_002033_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002033,101,0.17,5.7,0.06,2.06,/kaggle/working/models_2/101/0.17_002033_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002033,101,0.17,5.6,0.08,2.76,/kaggle/working/models_2/101/0.17_002033_25_mem_3_ltsm_1_dense_1_unit_64.h5
c002033,101,0.17,5.77,0.09,3.06,/kaggle/working/models_2/101/0.17_002033_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002192,101,2.33,7.53,3621.79,37.98,/kaggle/working/models_2/101/2.33_002192_35_mem_3_ltsm_1_dense_1_unit_64.h5
c002999,101,0.28,5.67,0.55,5.0,/kaggle/working/models_2/101/0.28_002999_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002758,101,0.83,5.29,0.37,2.55,/kaggle/working/models_2/101/0.83_002758_64_mem_3_ltsm_1_dense_1_unit_64.h5
c002758,101,0.83,5.15,0.33,3.24,/kaggle/working/models_2/101/0.83_002758_66_mem_3_ltsm_1_dense_1_unit_64.h5
c600050,101,0.07,4.52,0.01,0.99,/kaggle/working/models_2/101/0.07_600050_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002669,101,1.51,6.27,0.11,2.07,/kaggle/working/models_2/101/1.51_002669_30_mem_3_ltsm_1_dense_1_unit_64.h5
c002187,101,0.59,5.87,0.08,1.6,/kaggle/working/models_2/101/0.59_002187_26_mem_3_ltsm_1_dense_1_unit_64.h5
c603179,101,1.83,6.36,42.67,14.64,/kaggle/working/models_2/101/1.83_603179_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000550,101,0.82,9.95,0.69,4.05,/kaggle/working/models_2/101/0.82_000550_35_mem_3_ltsm_1_dense_1_unit_64.h5
c000550,101,0.82,10.0,2.65,11.53,/kaggle/working/models_2/101/0.82_000550_36_mem_3_ltsm_1_dense_1_unit_64.h5
c000957,101,0.19,7.96,0.47,3.39,/kaggle/working/models_2/101/0.19_000957_30_mem_3_ltsm_1_dense_1_unit_64.h5
c603596,101,8.5,6.81,47.15,6.53,/kaggle/working/models_2/101/8.50_603596_33_mem_3_ltsm_1_dense_1_unit_64.h5
c601127,101,4.57,7.05,3.27,2.2,/kaggle/working/models_2/101/4.57_601127_28_mem_3_ltsm_1_dense_1_unit_64.h5
c603982,101,2.74,5.88,1.37,4.11,/kaggle/working/models_2/101/2.74_603982_28_mem_3_ltsm_1_dense_1_unit_64.h5
c603305,101,3.25,5.6,3.86,4.49,/kaggle/working/models_2/101/3.25_603305_40_mem_3_ltsm_1_dense_1_unit_64.h5
c603177,101,1.13,6.11,0.15,1.4,/kaggle/working/models_2/101/1.13_603177_30_mem_3_ltsm_1_dense_1_unit_64.h5
c605128,101,7.06,6.1,4.0,2.94,/kaggle/working/models_2/101/7.06_605128_33_mem_3_ltsm_1_dense_1_unit_64.h5
c002708,101,0.45,5.53,0.08,4.12,/kaggle/working/models_2/101/0.45_002708_29_mem_3_ltsm_1_dense_1_unit_64.h5
c603917,101,0.92,5.91,39.03,13.35,/kaggle/working/models_2/101/0.92_603917_37_mem_3_ltsm_1_dense_1_unit_64.h5
c600686,101,0.33,29.27,0.13,2.44,/kaggle/working/models_2/101/0.33_600686_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002134,101,0.37,5.22,0.05,1.88,/kaggle/working/models_2/101/0.37_002134_17_mem_3_ltsm_1_dense_1_unit_64.h5
c003023,101,2.25,5.67,7.63,6.35,/kaggle/working/models_2/101/2.25_003023_50_mem_3_ltsm_1_dense_1_unit_64.h5
c002616,101,0.26,5.68,0.03,2.2,/kaggle/working/models_2/101/0.26_002616_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002616,101,0.26,5.45,0.02,2.08,/kaggle/working/models_2/101/0.26_002616_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002616,101,0.26,5.53,0.03,1.98,/kaggle/working/models_2/101/0.26_002616_35_mem_3_ltsm_1_dense_1_unit_64.h5
c002616,101,0.26,5.42,0.02,1.51,/kaggle/working/models_2/101/0.26_002616_36_mem_3_ltsm_1_dense_1_unit_64.h5
c600122,101,0.23,5.7,0.03,9.03,/kaggle/working/models_2/101/0.23_600122_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600122,101,0.23,5.87,0.05,9.69,/kaggle/working/models_2/101/0.23_600122_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000150,101,0.26,6.75,0.1,6.71,/kaggle/working/models_2/101/0.26_000150_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000150,101,0.26,6.81,0.21,9.36,/kaggle/working/models_2/101/0.26_000150_26_mem_3_ltsm_1_dense_1_unit_64.h5
c600260,101,0.32,7.0,0.2,5.97,/kaggle/working/models_2/101/0.32_600260_13_mem_3_ltsm_1_dense_1_unit_64.h5
c000616,101,0.06,8.99,0.01,2.57,/kaggle/working/models_2/101/0.06_000616_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600139,101,0.25,13.11,0.1,9.8,/kaggle/working/models_2/101/0.25_600139_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002005,101,0.14,6.01,0.05,14.48,/kaggle/working/models_2/101/0.14_002005_31_mem_3_ltsm_1_dense_1_unit_64.h5
c002005,101,0.14,5.85,0.01,5.85,/kaggle/working/models_2/101/0.14_002005_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002152,101,0.2,5.18,0.31,4.45,/kaggle/working/models_2/101/0.20_002152_31_mem_3_ltsm_1_dense_1_unit_64.h5
c002152,101,0.2,5.1,0.11,2.82,/kaggle/working/models_2/101/0.20_002152_34_mem_3_ltsm_1_dense_1_unit_64.h5
c002152,101,0.2,5.1,0.14,2.98,/kaggle/working/models_2/101/0.20_002152_37_mem_3_ltsm_1_dense_1_unit_64.h5
c000402,101,0.14,9.97,0.06,3.61,/kaggle/working/models_2/101/0.14_000402_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600608,101,0.12,4.82,0.04,1.53,/kaggle/working/models_2/101/0.12_600608_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600608,101,0.12,4.84,0.01,1.1,/kaggle/working/models_2/101/0.12_600608_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002024,101,0.54,17.64,0.04,4.52,/kaggle/working/models_2/101/0.54_002024_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600518,101,0.46,27.32,0.11,6.12,/kaggle/working/models_2/101/0.46_600518_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600518,101,0.46,28.9,0.13,9.72,/kaggle/working/models_2/101/0.46_600518_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002776,101,0.65,6.14,0.05,7.67,/kaggle/working/models_2/101/0.65_002776_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600767,101,0.27,5.19,0.04,3.57,/kaggle/working/models_2/101/0.27_600767_27_mem_3_ltsm_1_dense_1_unit_64.h5
c603366,101,0.21,5.01,0.06,3.65,/kaggle/working/models_2/101/0.21_603366_32_mem_3_ltsm_1_dense_1_unit_64.h5
c000069,101,0.1,13.98,0.03,1.81,/kaggle/working/models_2/101/0.10_000069_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000069,101,0.1,15.2,0.12,4.86,/kaggle/working/models_2/101/0.10_000069_15_mem_3_ltsm_1_dense_1_unit_64.h5
c000069,101,0.1,15.33,0.03,2.54,/kaggle/working/models_2/101/0.10_000069_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000069,101,0.1,14.56,0.02,1.46,/kaggle/working/models_2/101/0.10_000069_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000069,101,0.1,14.89,0.05,3.07,/kaggle/working/models_2/101/0.10_000069_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002700,101,0.45,5.15,0.04,3.81,/kaggle/working/models_2/101/0.45_002700_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600601,101,0.03,4.36,0.0,1.0,/kaggle/working/models_2/101/0.03_600601_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600601,101,0.03,4.2,0.02,3.97,/kaggle/working/models_2/101/0.03_600601_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600601,101,0.03,4.08,0.01,1.68,/kaggle/working/models_2/101/0.03_600601_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600601,101,0.03,4.16,0.01,1.81,/kaggle/working/models_2/101/0.03_600601_21_mem_3_ltsm_1_dense_1_unit_64.h5
c600601,101,0.03,3.95,0.0,1.48,/kaggle/working/models_2/101/0.03_600601_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600601,101,0.03,3.99,0.01,3.33,/kaggle/working/models_2/101/0.03_600601_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000796,101,0.41,5.82,0.36,2.5,/kaggle/working/models_2/101/0.41_000796_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000796,101,0.41,5.84,0.61,5.0,/kaggle/working/models_2/101/0.41_000796_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600933,101,0.7,5.64,1.79,3.83,/kaggle/working/models_2/101/0.70_600933_42_mem_3_ltsm_1_dense_1_unit_64.h5
c600112,101,0.39,6.18,0.06,9.68,/kaggle/working/models_2/101/0.39_600112_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600099,101,0.21,4.69,0.07,3.17,/kaggle/working/models_2/101/0.21_600099_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600099,101,0.21,4.64,0.01,0.81,/kaggle/working/models_2/101/0.21_600099_27_mem_3_ltsm_1_dense_1_unit_64.h5
c002843,101,0.96,6.88,2.36,5.84,/kaggle/working/models_2/101/0.96_002843_32_mem_3_ltsm_1_dense_1_unit_64.h5
c000819,101,0.9,7.81,0.39,5.59,/kaggle/working/models_2/101/0.90_000819_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000889,101,0.1,4.93,0.03,3.53,/kaggle/working/models_2/101/0.10_000889_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600303,101,0.13,4.39,0.01,1.27,/kaggle/working/models_2/101/0.13_600303_31_mem_3_ltsm_1_dense_1_unit_64.h5
c600303,101,0.13,4.54,0.01,2.25,/kaggle/working/models_2/101/0.13_600303_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002482,101,0.24,5.2,0.08,10.68,/kaggle/working/models_2/101/0.24_002482_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002482,101,0.24,5.19,0.09,11.94,/kaggle/working/models_2/101/0.24_002482_29_mem_3_ltsm_1_dense_1_unit_64.h5
c002482,101,0.24,5.15,0.05,8.65,/kaggle/working/models_2/101/0.24_002482_31_mem_3_ltsm_1_dense_1_unit_64.h5
c600666,101,0.03,7.7,0.01,6.42,/kaggle/working/models_2/101/0.03_600666_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600666,101,0.03,6.37,0.05,8.08,/kaggle/working/models_2/101/0.03_600666_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002416,101,0.44,5.48,0.02,1.06,/kaggle/working/models_2/101/0.44_002416_33_mem_3_ltsm_1_dense_1_unit_64.h5
c002906,101,3.55,7.1,1.82,2.93,/kaggle/working/models_2/101/3.55_002906_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002786,101,1.01,6.07,0.06,3.18,/kaggle/working/models_2/101/1.01_002786_41_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.11,13.62,0.13,21.13,/kaggle/working/models_2/101/0.11_000564_00_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.03,8.52,0.06,12.93,/kaggle/working/models_2/101/0.03_000564_01_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.02,7.71,0.02,6.65,/kaggle/working/models_2/101/0.02_000564_02_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.02,7.39,0.01,3.79,/kaggle/working/models_2/101/0.02_000564_03_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.02,6.74,0.01,5.95,/kaggle/working/models_2/101/0.02_000564_04_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.01,6.47,0.01,4.31,/kaggle/working/models_2/101/0.01_000564_05_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.01,6.42,0.01,5.26,/kaggle/working/models_2/101/0.01_000564_06_mem_3_ltsm_1_dense_1_unit_64.h5
