code,klt,loss,mape,val_loss,val_mape,modelname
c600892,101.0,1.5,21.72,1.17,10.39,/content/stock/data/working/Models/models_2/101/1.50_600892_09_mem_3_ltsm_1_dense_1_unit_64.h5
c600857,101.0,0.98,10.55,0.51,6.65,/content/stock/data/working/Models/models_2/101/0.98_600857_21_mem_3_ltsm_1_dense_1_unit_64.h5
c000848,101.0,0.37,52.9,0.25,4.57,/content/stock/data/working/Models/models_2/101/0.37_000848_11_mem_3_ltsm_1_dense_1_unit_64.h5
c601515,101.0,0.39,10.65,0.07,3.87,/content/stock/data/working/Models/models_2/101/0.39_601515_25_mem_3_ltsm_1_dense_1_unit_64.h5
c603290,101.0,18441.68,39.7,29374.52,46.82,/content/stock/data/working/Models/models_2/101/18441.68_603290_49_mem_3_ltsm_1_dense_1_unit_64.h5
c601066,101.0,39.5,17.41,5.09,6.54,/content/stock/data/working/Models/models_2/101/39.50_601066_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000698,101.0,0.25,6.9,0.07,2.71,/content/stock/data/working/Models/models_2/101/0.25_000698_27_mem_3_ltsm_1_dense_1_unit_64.h5
c000532,101.0,0.65,10.96,0.16,2.86,/content/stock/data/working/Models/models_2/101/0.65_000532_34_mem_3_ltsm_1_dense_1_unit_64.h5
c000636,101.0,0.43,15.39,77.28,21.7,/content/stock/data/working/Models/models_2/101/0.43_000636_23_mem_3_ltsm_1_dense_1_unit_64.h5
c605116,101.0,5.3,9.9,16.21,13.41,/content/stock/data/working/Models/models_2/101/5.30_605116_20_mem_3_ltsm_1_dense_1_unit_64.h5
c000935,101.0,1.19,14.77,1.53,6.84,/content/stock/data/working/Models/models_2/101/1.19_000935_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600999,101.0,1.03,6.83,1.12,4.39,/content/stock/data/working/Models/models_2/101/1.03_600999_48_mem_3_ltsm_1_dense_1_unit_64.h5
c001227,101.0,0.3,9.37,0.69,22.11,/content/stock/data/working/Models/models_2/101/0.30_001227_26_mem_3_ltsm_1_dense_1_unit_64.h5
c603829,101.0,2.93,9.02,0.26,3.29,/content/stock/data/working/Models/models_2/101/2.93_603829_20_mem_3_ltsm_1_dense_1_unit_64.h5
c605016,101.0,7.33,9.34,4.82,6.52,/content/stock/data/working/Models/models_2/101/7.33_605016_45_mem_3_ltsm_1_dense_1_unit_64.h5
c603893,101.0,920.26,27.34,155.25,14.54,/content/stock/data/working/Models/models_2/101/920.26_603893_38_mem_3_ltsm_1_dense_1_unit_64.h5
c605199,101.0,15.12,11.72,9.23,13.21,/content/stock/data/working/Models/models_2/101/15.12_605199_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603131,101.0,2.37,7.17,1.16,6.56,/content/stock/data/working/Models/models_2/101/2.37_603131_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600744,101.0,0.22,7.36,0.03,2.58,/content/stock/data/working/Models/models_2/101/0.22_600744_37_mem_3_ltsm_1_dense_1_unit_64.h5
c600744,101.0,0.22,6.87,0.1,7.04,/content/stock/data/working/Models/models_2/101/0.22_600744_38_mem_3_ltsm_1_dense_1_unit_64.h5
c600802,101.0,0.23,11.13,0.04,2.28,/content/stock/data/working/Models/models_2/101/0.23_600802_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000695,101.0,0.73,7.05,0.07,2.49,/content/stock/data/working/Models/models_2/101/0.73_000695_26_mem_3_ltsm_1_dense_1_unit_64.h5
c601118,101.0,0.43,7.19,0.04,3.02,/content/stock/data/working/Models/models_2/101/0.43_601118_36_mem_3_ltsm_1_dense_1_unit_64.h5
c603217,101.0,24.61,20.73,141.14,34.34,/content/stock/data/working/Models/models_2/101/24.61_603217_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603566,101.0,3.12,6.97,2.74,4.23,/content/stock/data/working/Models/models_2/101/3.12_603566_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600277,101.0,0.18,10.09,0.21,11.8,/content/stock/data/working/Models/models_2/101/0.18_600277_10_mem_3_ltsm_1_dense_1_unit_64.h5
c600277,101.0,0.18,9.96,0.1,5.32,/content/stock/data/working/Models/models_2/101/0.18_600277_12_mem_3_ltsm_1_dense_1_unit_64.h5
c605118,101.0,2.88,8.52,0.39,3.86,/content/stock/data/working/Models/models_2/101/2.88_605118_45_mem_3_ltsm_1_dense_1_unit_64.h5
c001896,101.0,0.61,8.12,0.68,9.09,/content/stock/data/working/Models/models_2/101/0.61_001896_14_mem_3_ltsm_1_dense_1_unit_64.h5
c603367,101.0,2.27,7.07,0.17,2.32,/content/stock/data/working/Models/models_2/101/2.27_603367_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600967,101.0,0.63,11.32,0.28,4.2,/content/stock/data/working/Models/models_2/101/0.63_600967_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603111,101.0,0.76,7.72,0.06,4.44,/content/stock/data/working/Models/models_2/101/0.76_603111_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600629,101.0,0.25,13.84,0.03,2.58,/content/stock/data/working/Models/models_2/101/0.25_600629_37_mem_3_ltsm_1_dense_1_unit_64.h5
c002232,101.0,0.94,7.06,0.4,2.25,/content/stock/data/working/Models/models_2/101/0.94_002232_29_mem_3_ltsm_1_dense_1_unit_64.h5
c603188,101.0,5.7,9.15,0.81,19.39,/content/stock/data/working/Models/models_2/101/5.70_603188_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600126,101.0,0.11,8.72,0.05,2.48,/content/stock/data/working/Models/models_2/101/0.11_600126_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002136,101.0,1.33,10.24,1.83,4.84,/content/stock/data/working/Models/models_2/101/1.33_002136_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603700,101.0,4.2,7.23,0.41,3.45,/content/stock/data/working/Models/models_2/101/4.20_603700_45_mem_3_ltsm_1_dense_1_unit_64.h5
c002025,101.0,3.4,18.67,943.91,41.46,/content/stock/data/working/Models/models_2/101/3.40_002025_22_mem_3_ltsm_1_dense_1_unit_64.h5
c601233,101.0,1.22,10.3,19.65,14.53,/content/stock/data/working/Models/models_2/101/1.22_601233_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000923,101.0,1.97,13.15,2.38,7.6,/content/stock/data/working/Models/models_2/101/1.97_000923_11_mem_3_ltsm_1_dense_1_unit_64.h5
c600834,101.0,0.99,10.09,0.31,3.73,/content/stock/data/working/Models/models_2/101/0.99_600834_25_mem_3_ltsm_1_dense_1_unit_64.h5
c603728,101.0,2.55,8.36,183.41,25.43,/content/stock/data/working/Models/models_2/101/2.55_603728_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002299,101.0,1.71,8.36,1.13,3.37,/content/stock/data/working/Models/models_2/101/1.71_002299_44_mem_3_ltsm_1_dense_1_unit_64.h5
c003005,101.0,43.75,21.15,424.64,45.23,/content/stock/data/working/Models/models_2/101/43.75_003005_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603977,101.0,0.65,8.35,0.3,5.48,/content/stock/data/working/Models/models_2/101/0.65_603977_30_mem_3_ltsm_1_dense_1_unit_64.h5
c603071,101.0,8.32,12.24,7.54,16.16,/content/stock/data/working/Models/models_2/101/8.32_603071_31_mem_3_ltsm_1_dense_1_unit_64.h5
c601216,101.0,0.12,46.39,0.06,3.37,/content/stock/data/working/Models/models_2/101/0.12_601216_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600487,101.0,1.65,41.0,0.37,2.75,/content/stock/data/working/Models/models_2/101/1.65_600487_33_mem_3_ltsm_1_dense_1_unit_64.h5
c600096,101.0,3.88,14.75,36.35,20.93,/content/stock/data/working/Models/models_2/101/3.88_600096_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600590,101.0,0.38,7.48,0.06,3.3,/content/stock/data/working/Models/models_2/101/0.38_600590_30_mem_3_ltsm_1_dense_1_unit_64.h5
c600590,101.0,0.38,7.54,0.06,3.45,/content/stock/data/working/Models/models_2/101/0.38_600590_35_mem_3_ltsm_1_dense_1_unit_64.h5
c603860,101.0,34.61,16.22,13.33,13.49,/content/stock/data/working/Models/models_2/101/34.61_603860_11_mem_3_ltsm_1_dense_1_unit_64.h5
c600694,101.0,5.46,45.42,0.41,2.23,/content/stock/data/working/Models/models_2/101/5.46_600694_29_mem_3_ltsm_1_dense_1_unit_64.h5
c001219,101.0,6.82,9.25,20.59,17.11,/content/stock/data/working/Models/models_2/101/6.82_001219_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600703,101.0,1.05,30.6,34.06,13.83,/content/stock/data/working/Models/models_2/101/1.05_600703_15_mem_3_ltsm_1_dense_1_unit_64.h5
c000959,101.0,0.14,7.16,0.02,2.33,/content/stock/data/working/Models/models_2/101/0.14_000959_27_mem_3_ltsm_1_dense_1_unit_64.h5
c600665,101.0,0.16,17.6,0.01,2.09,/content/stock/data/working/Models/models_2/101/0.16_600665_44_mem_3_ltsm_1_dense_1_unit_64.h5
c600665,101.0,0.16,15.37,0.01,2.2,/content/stock/data/working/Models/models_2/101/0.16_600665_46_mem_3_ltsm_1_dense_1_unit_64.h5
c002396,101.0,4.29,8.04,0.58,3.02,/content/stock/data/working/Models/models_2/101/4.29_002396_31_mem_3_ltsm_1_dense_1_unit_64.h5
c603200,101.0,2.02,6.71,1.06,3.54,/content/stock/data/working/Models/models_2/101/2.02_603200_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000652,101.0,0.37,10.96,0.08,4.89,/content/stock/data/working/Models/models_2/101/0.37_000652_21_mem_3_ltsm_1_dense_1_unit_64.h5
c605259,101.0,13.77,9.87,39.38,14.2,/content/stock/data/working/Models/models_2/101/13.77_605259_31_mem_3_ltsm_1_dense_1_unit_64.h5
c603277,101.0,1.44,7.76,0.26,2.0,/content/stock/data/working/Models/models_2/101/1.44_603277_43_mem_3_ltsm_1_dense_1_unit_64.h5
c002623,101.0,5.39,7.08,2.52,3.36,/content/stock/data/working/Models/models_2/101/5.39_002623_45_mem_3_ltsm_1_dense_1_unit_64.h5
c600206,101.0,0.61,8.85,0.14,2.39,/content/stock/data/working/Models/models_2/101/0.61_600206_22_mem_3_ltsm_1_dense_1_unit_64.h5
c601020,101.0,3.63,8.37,0.53,4.31,/content/stock/data/working/Models/models_2/101/3.63_601020_38_mem_3_ltsm_1_dense_1_unit_64.h5
c600845,101.0,0.42,97.44,427.53,41.29,/content/stock/data/working/Models/models_2/101/0.42_600845_45_mem_3_ltsm_1_dense_1_unit_64.h5
c603128,101.0,0.28,9.54,2.0,8.77,/content/stock/data/working/Models/models_2/101/0.28_603128_40_mem_3_ltsm_1_dense_1_unit_64.h5
c603810,101.0,2.45,7.19,1.18,5.03,/content/stock/data/working/Models/models_2/101/2.45_603810_46_mem_3_ltsm_1_dense_1_unit_64.h5
c002137,101.0,0.75,8.4,0.14,3.88,/content/stock/data/working/Models/models_2/101/0.75_002137_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002842,101.0,1.15,6.6,0.27,3.89,/content/stock/data/working/Models/models_2/101/1.15_002842_48_mem_3_ltsm_1_dense_1_unit_64.h5
c001217,101.0,3.91,9.33,2.69,10.47,/content/stock/data/working/Models/models_2/101/3.91_001217_28_mem_3_ltsm_1_dense_1_unit_64.h5
c603568,101.0,1.44,7.87,15.66,10.59,/content/stock/data/working/Models/models_2/101/1.44_603568_34_mem_3_ltsm_1_dense_1_unit_64.h5
c600549,101.0,1.4,69.58,0.43,2.92,/content/stock/data/working/Models/models_2/101/1.40_600549_39_mem_3_ltsm_1_dense_1_unit_64.h5
c603097,101.0,19.31,14.29,2.82,6.15,/content/stock/data/working/Models/models_2/101/19.31_603097_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600128,101.0,0.84,7.29,0.99,13.37,/content/stock/data/working/Models/models_2/101/0.84_600128_38_mem_3_ltsm_1_dense_1_unit_64.h5
c000977,101.0,2.23,11.14,48.47,15.21,/content/stock/data/working/Models/models_2/101/2.23_000977_44_mem_3_ltsm_1_dense_1_unit_64.h5
c002515,101.0,0.43,8.59,0.06,4.53,/content/stock/data/working/Models/models_2/101/0.43_002515_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603181,101.0,0.81,8.74,0.14,1.78,/content/stock/data/working/Models/models_2/101/0.81_603181_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002443,101.0,0.55,9.49,0.1,2.89,/content/stock/data/working/Models/models_2/101/0.55_002443_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603041,101.0,1.55,7.3,0.1,2.12,/content/stock/data/working/Models/models_2/101/1.55_603041_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600436,101.0,20.89,144.62,33074.35,47.36,/content/stock/data/working/Models/models_2/101/20.89_600436_46_mem_3_ltsm_1_dense_1_unit_64.h5
c000861,101.0,0.09,9.48,0.05,6.41,/content/stock/data/working/Models/models_2/101/0.09_000861_20_mem_3_ltsm_1_dense_1_unit_64.h5
c000861,101.0,0.09,10.07,0.02,4.2,/content/stock/data/working/Models/models_2/101/0.09_000861_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600584,101.0,1.96,12.95,131.73,26.71,/content/stock/data/working/Models/models_2/101/1.96_600584_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002058,101.0,1.9,10.41,0.84,6.57,/content/stock/data/working/Models/models_2/101/1.90_002058_28_mem_3_ltsm_1_dense_1_unit_64.h5
c603160,101.0,3937.67,31.34,2767.37,86.23,/content/stock/data/working/Models/models_2/101/3937.67_603160_22_mem_3_ltsm_1_dense_1_unit_64.h5
c601016,101.0,0.27,9.48,0.34,10.85,/content/stock/data/working/Models/models_2/101/0.27_601016_12_mem_3_ltsm_1_dense_1_unit_64.h5
c601016,101.0,0.27,9.01,0.1,3.48,/content/stock/data/working/Models/models_2/101/0.27_601016_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600077,101.0,0.13,7.22,0.03,3.49,/content/stock/data/working/Models/models_2/101/0.13_600077_29_mem_3_ltsm_1_dense_1_unit_64.h5
c603688,101.0,3.28,9.77,8668.69,75.42,/content/stock/data/working/Models/models_2/101/3.28_603688_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600735,101.0,0.61,10.43,0.25,5.77,/content/stock/data/working/Models/models_2/101/0.61_600735_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002334,101.0,0.42,7.41,0.28,5.53,/content/stock/data/working/Models/models_2/101/0.42_002334_35_mem_3_ltsm_1_dense_1_unit_64.h5
c000049,101.0,2.05,85.67,40.3,9.61,/content/stock/data/working/Models/models_2/101/2.05_000049_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002851,101.0,6.47,8.85,5.89,7.7,/content/stock/data/working/Models/models_2/101/6.47_002851_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600897,101.0,0.98,46.22,0.16,1.8,/content/stock/data/working/Models/models_2/101/0.98_600897_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000810,101.0,1.36,14.79,2.28,12.8,/content/stock/data/working/Models/models_2/101/1.36_000810_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002179,101.0,2.53,49.81,840.77,45.02,/content/stock/data/working/Models/models_2/101/2.53_002179_12_mem_3_ltsm_1_dense_1_unit_64.h5
c002285,101.0,0.6,9.41,0.07,4.63,/content/stock/data/working/Models/models_2/101/0.60_002285_29_mem_3_ltsm_1_dense_1_unit_64.h5
c600674,101.0,0.12,16.64,1.86,9.81,/content/stock/data/working/Models/models_2/101/0.12_600674_29_mem_3_ltsm_1_dense_1_unit_64.h5
c603996,101.0,4.04,13.9,0.79,59.69,/content/stock/data/working/Models/models_2/101/4.04_603996_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603825,101.0,7.44,10.44,6.12,12.77,/content/stock/data/working/Models/models_2/101/7.44_603825_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603900,101.0,2.53,8.11,0.11,3.49,/content/stock/data/working/Models/models_2/101/2.53_603900_26_mem_3_ltsm_1_dense_1_unit_64.h5
c603216,101.0,8.32,11.12,0.84,3.83,/content/stock/data/working/Models/models_2/101/8.32_603216_45_mem_3_ltsm_1_dense_1_unit_64.h5
c603991,101.0,9.79,8.0,1.17,1.96,/content/stock/data/working/Models/models_2/101/9.79_603991_43_mem_3_ltsm_1_dense_1_unit_64.h5
c603839,101.0,2.88,8.27,0.26,6.51,/content/stock/data/working/Models/models_2/101/2.88_603839_25_mem_3_ltsm_1_dense_1_unit_64.h5
c603477,101.0,1.61,8.2,51.24,22.21,/content/stock/data/working/Models/models_2/101/1.61_603477_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002768,101.0,6.0,7.6,0.71,2.21,/content/stock/data/working/Models/models_2/101/6.00_002768_45_mem_3_ltsm_1_dense_1_unit_64.h5
c603838,101.0,1.73,8.37,0.16,5.6,/content/stock/data/working/Models/models_2/101/1.73_603838_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603878,101.0,0.42,6.62,0.21,3.37,/content/stock/data/working/Models/models_2/101/0.42_603878_45_mem_3_ltsm_1_dense_1_unit_64.h5
c603766,101.0,0.3,7.99,0.1,5.16,/content/stock/data/working/Models/models_2/101/0.30_603766_26_mem_3_ltsm_1_dense_1_unit_64.h5
c601107,101.0,0.18,7.88,0.01,1.73,/content/stock/data/working/Models/models_2/101/0.18_601107_17_mem_3_ltsm_1_dense_1_unit_64.h5
c601107,101.0,0.18,7.93,0.03,3.22,/content/stock/data/working/Models/models_2/101/0.18_601107_18_mem_3_ltsm_1_dense_1_unit_64.h5
c601107,101.0,0.18,8.1,0.07,4.44,/content/stock/data/working/Models/models_2/101/0.18_601107_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603686,101.0,5.62,9.02,0.5,4.68,/content/stock/data/working/Models/models_2/101/5.62_603686_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600243,101.0,0.43,6.77,0.14,7.61,/content/stock/data/working/Models/models_2/101/0.43_600243_30_mem_3_ltsm_1_dense_1_unit_64.h5
c002546,101.0,0.43,9.12,0.03,3.64,/content/stock/data/working/Models/models_2/101/0.43_002546_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603587,101.0,3.73,7.89,0.25,2.69,/content/stock/data/working/Models/models_2/101/3.73_603587_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603587,101.0,3.73,7.94,0.26,2.88,/content/stock/data/working/Models/models_2/101/3.73_603587_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600638,101.0,1.14,10.98,0.67,11.04,/content/stock/data/working/Models/models_2/101/1.14_600638_12_mem_3_ltsm_1_dense_1_unit_64.h5
c603555,101.0,13.23,18.88,0.44,18.14,/content/stock/data/working/Models/models_2/101/13.23_603555_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002557,101.0,3.77,10.44,3.63,3.03,/content/stock/data/working/Models/models_2/101/3.77_002557_44_mem_3_ltsm_1_dense_1_unit_64.h5
c001965,101.0,0.36,6.65,0.05,2.54,/content/stock/data/working/Models/models_2/101/0.36_001965_44_mem_3_ltsm_1_dense_1_unit_64.h5
c603536,101.0,0.72,7.32,0.2,4.79,/content/stock/data/working/Models/models_2/101/0.72_603536_40_mem_3_ltsm_1_dense_1_unit_64.h5
c000545,101.0,0.07,7.74,0.08,6.68,/content/stock/data/working/Models/models_2/101/0.07_000545_40_mem_3_ltsm_1_dense_1_unit_64.h5
c601789,101.0,0.12,7.21,0.06,2.04,/content/stock/data/working/Models/models_2/101/0.12_601789_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603360,101.0,1.9,7.5,0.12,1.8,/content/stock/data/working/Models/models_2/101/1.90_603360_45_mem_3_ltsm_1_dense_1_unit_64.h5
c600011,101.0,0.34,10.78,0.19,7.17,/content/stock/data/working/Models/models_2/101/0.34_600011_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603859,101.0,29.41,10.35,3.05,5.14,/content/stock/data/working/Models/models_2/101/29.41_603859_44_mem_3_ltsm_1_dense_1_unit_64.h5
c603333,101.0,0.36,6.69,0.06,2.34,/content/stock/data/working/Models/models_2/101/0.36_603333_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002559,101.0,0.77,11.3,0.48,6.81,/content/stock/data/working/Models/models_2/101/0.77_002559_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600724,101.0,0.19,14.21,0.04,4.7,/content/stock/data/working/Models/models_2/101/0.19_600724_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603226,101.0,0.38,7.04,0.04,2.28,/content/stock/data/working/Models/models_2/101/0.38_603226_38_mem_3_ltsm_1_dense_1_unit_64.h5
c603506,101.0,2.85,9.19,0.7,4.74,/content/stock/data/working/Models/models_2/101/2.85_603506_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603717,101.0,4.07,10.07,2.49,14.26,/content/stock/data/working/Models/models_2/101/4.07_603717_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603157,101.0,3.45,16.84,0.32,33.48,/content/stock/data/working/Models/models_2/101/3.45_603157_15_mem_3_ltsm_1_dense_1_unit_64.h5
c002638,101.0,0.38,8.77,0.05,5.96,/content/stock/data/working/Models/models_2/101/0.38_002638_19_mem_3_ltsm_1_dense_1_unit_64.h5
c000582,101.0,0.57,18.17,0.72,4.77,/content/stock/data/working/Models/models_2/101/0.57_000582_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002127,101.0,0.43,17.01,13.4,14.63,/content/stock/data/working/Models/models_2/101/0.43_002127_11_mem_3_ltsm_1_dense_1_unit_64.h5
c603045,101.0,5.52,8.62,0.42,2.86,/content/stock/data/working/Models/models_2/101/5.52_603045_48_mem_3_ltsm_1_dense_1_unit_64.h5
c603693,101.0,1.34,7.74,0.32,3.4,/content/stock/data/working/Models/models_2/101/1.34_603693_40_mem_3_ltsm_1_dense_1_unit_64.h5
c603693,101.0,1.34,7.63,0.28,3.16,/content/stock/data/working/Models/models_2/101/1.34_603693_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002302,101.0,0.95,7.97,0.28,5.78,/content/stock/data/working/Models/models_2/101/0.95_002302_28_mem_3_ltsm_1_dense_1_unit_64.h5
c601878,101.0,1.21,7.28,0.12,2.63,/content/stock/data/working/Models/models_2/101/1.21_601878_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002384,101.0,2.12,10.21,1.64,4.65,/content/stock/data/working/Models/models_2/101/2.12_002384_15_mem_3_ltsm_1_dense_1_unit_64.h5
c003008,101.0,25.99,14.5,20.56,16.8,/content/stock/data/working/Models/models_2/101/25.99_003008_19_mem_3_ltsm_1_dense_1_unit_64.h5
c601868,101.0,0.06,7.93,0.01,3.28,/content/stock/data/working/Models/models_2/101/0.06_601868_32_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,71.26,78.66,21.5,45.94,/content/stock/data/working/Models/models_2/101/71.26_600775_00_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,6.77,24.19,1.17,9.53,/content/stock/data/working/Models/models_2/101/6.77_600775_01_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,2.61,13.24,1.0,10.19,/content/stock/data/working/Models/models_2/101/2.61_600775_02_mem_3_ltsm_1_dense_1_unit_64.h5
c001339,101.0,9.22,10.82,52.97,23.4,/content/stock/data/working/Models/models_2/101/9.22_001339_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.93,11.96,0.44,4.96,/content/stock/data/working/Models/models_2/101/1.93_600775_03_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.72,10.94,0.5,5.73,/content/stock/data/working/Models/models_2/101/1.72_600775_04_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.7,11.26,0.63,6.19,/content/stock/data/working/Models/models_2/101/1.70_600775_05_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.54,10.4,0.8,6.78,/content/stock/data/working/Models/models_2/101/1.54_600775_06_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.47,10.13,0.68,5.99,/content/stock/data/working/Models/models_2/101/1.47_600775_07_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.36,9.74,1.21,8.6,/content/stock/data/working/Models/models_2/101/1.36_600775_08_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.41,10.33,0.67,5.37,/content/stock/data/working/Models/models_2/101/1.41_600775_09_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.44,10.1,1.51,9.13,/content/stock/data/working/Models/models_2/101/1.44_600775_10_mem_3_ltsm_1_dense_1_unit_64.h5
c600775,101.0,1.6,11.35,1.1,6.86,/content/stock/data/working/Models/models_2/101/1.60_600775_11_mem_3_ltsm_1_dense_1_unit_64.h5
