code,klt,loss,mape,val_loss,val_mape,modelname
c601139,101,0.27,7.55,0.41,3.41,/kaggle/working/models_2/101/0.27_601139_23_mem_3_ltsm_1_dense_1_unit_64.h5
c601139,101,0.27,7.33,0.39,3.43,/kaggle/working/models_2/101/0.27_601139_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603901,101,1.55,9.04,0.76,4.34,/kaggle/working/models_2/101/1.55_603901_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002207,101,1.32,7.91,0.3,4.24,/kaggle/working/models_2/101/1.32_002207_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002363,101,1.87,14.62,1.18,17.74,/kaggle/working/models_2/101/1.87_002363_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002860,101,1.11,7.77,0.81,5.01,/kaggle/working/models_2/101/1.11_002860_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002089,101,0.44,14.89,0.13,14.02,/kaggle/working/models_2/101/0.44_002089_15_mem_3_ltsm_1_dense_1_unit_64.h5
c001319,101,538.57,86.73,477.56,90.8,/kaggle/working/models_2/101/538.57_001319_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002239,101,0.09,9.93,0.02,2.93,/kaggle/working/models_2/101/0.09_002239_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002547,101,0.51,8.33,0.18,6.86,/kaggle/working/models_2/101/0.51_002547_23_mem_3_ltsm_1_dense_1_unit_64.h5
c001231,101,439.53,85.95,489.99,92.07,/kaggle/working/models_2/101/439.53_001231_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002259,101,0.53,10.87,0.19,11.87,/kaggle/working/models_2/101/0.53_002259_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002995,101,30.69,19.34,68.98,33.38,/kaggle/working/models_2/101/30.69_002995_22_mem_3_ltsm_1_dense_1_unit_64.h5
c603009,101,1.88,9.22,0.4,7.66,/kaggle/working/models_2/101/1.88_603009_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002522,101,3.29,10.51,0.22,7.08,/kaggle/working/models_2/101/3.29_002522_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603136,101,8.53,14.78,119.84,39.56,/kaggle/working/models_2/101/8.53_603136_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002554,101,0.28,8.62,0.12,8.34,/kaggle/working/models_2/101/0.28_002554_20_mem_3_ltsm_1_dense_1_unit_64.h5
c000712,101,7.97,36.72,3.58,12.09,/kaggle/working/models_2/101/7.97_000712_09_mem_3_ltsm_1_dense_1_unit_64.h5
c002015,101,0.23,8.27,8.89,14.32,/kaggle/working/models_2/101/0.23_002015_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002015,101,0.23,8.57,8.79,13.83,/kaggle/working/models_2/101/0.23_002015_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603958,101,7.35,11.78,0.6,11.11,/kaggle/working/models_2/101/7.35_603958_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002398,101,0.33,7.86,0.05,2.26,/kaggle/working/models_2/101/0.33_002398_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002398,101,0.33,7.78,0.06,2.54,/kaggle/working/models_2/101/0.33_002398_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000886,101,0.21,7.07,0.03,2.46,/kaggle/working/models_2/101/0.21_000886_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002254,101,0.77,8.46,13.43,13.51,/kaggle/working/models_2/101/0.77_002254_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600956,101,2.71,10.23,0.17,2.58,/kaggle/working/models_2/101/2.71_600956_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000610,101,0.71,8.08,0.9,6.26,/kaggle/working/models_2/101/0.71_000610_16_mem_3_ltsm_1_dense_1_unit_64.h5
c603150,101,41.28,17.66,6.94,8.49,/kaggle/working/models_2/101/41.28_603150_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000603,101,3.63,35.34,3.8,15.53,/kaggle/working/models_2/101/3.63_000603_16_mem_3_ltsm_1_dense_1_unit_64.h5
c603989,101,24.3,17.73,61.45,18.04,/kaggle/working/models_2/101/24.30_603989_15_mem_3_ltsm_1_dense_1_unit_64.h5
c000536,101,1.46,120.1,1.33,47.23,/kaggle/working/models_2/101/1.46_000536_08_mem_3_ltsm_1_dense_1_unit_64.h5
c002664,101,5.45,9.18,1.23,5.53,/kaggle/working/models_2/101/5.45_002664_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600426,101,0.77,109.14,185.38,36.88,/kaggle/working/models_2/101/0.77_600426_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600162,101,0.25,15.09,0.08,13.76,/kaggle/working/models_2/101/0.25_600162_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002903,101,8.47,9.31,2.64,6.12,/kaggle/working/models_2/101/8.47_002903_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600860,101,0.45,7.74,2.21,6.08,/kaggle/working/models_2/101/0.45_600860_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002692,101,0.57,9.89,0.07,6.85,/kaggle/working/models_2/101/0.57_002692_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000066,101,0.32,8.31,1.2,7.18,/kaggle/working/models_2/101/0.32_000066_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000066,101,0.32,7.68,1.21,7.12,/kaggle/working/models_2/101/0.32_000066_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603629,101,8.3,10.83,3.34,8.73,/kaggle/working/models_2/101/8.30_603629_20_mem_3_ltsm_1_dense_1_unit_64.h5
c000702,101,0.7,8.95,0.28,6.25,/kaggle/working/models_2/101/0.70_000702_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000595,101,0.13,8.01,0.1,6.1,/kaggle/working/models_2/101/0.13_000595_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000595,101,0.13,9.9,0.1,7.15,/kaggle/working/models_2/101/0.13_000595_24_mem_3_ltsm_1_dense_1_unit_64.h5
c605366,101,3.34,12.09,4.47,11.48,/kaggle/working/models_2/101/3.34_605366_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600773,101,0.78,10.45,3.37,7.57,/kaggle/working/models_2/101/0.78_600773_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000903,101,0.09,25.01,0.38,6.91,/kaggle/working/models_2/101/0.09_000903_09_mem_3_ltsm_1_dense_1_unit_64.h5
c000903,101,0.09,24.39,0.36,6.29,/kaggle/working/models_2/101/0.09_000903_10_mem_3_ltsm_1_dense_1_unit_64.h5
c002336,101,1.81,8.81,0.82,14.23,/kaggle/working/models_2/101/1.81_002336_16_mem_3_ltsm_1_dense_1_unit_64.h5
c603922,101,7.62,9.93,3.84,6.22,/kaggle/working/models_2/101/7.62_603922_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002235,101,0.58,8.98,0.21,6.18,/kaggle/working/models_2/101/0.58_002235_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000626,101,4.08,19.4,1.07,7.52,/kaggle/working/models_2/101/4.08_000626_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603660,101,2.06,8.28,0.36,7.88,/kaggle/working/models_2/101/2.06_603660_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601952,101,1.02,9.1,1.79,7.47,/kaggle/working/models_2/101/1.02_601952_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600298,101,1.51,62.78,200.58,21.8,/kaggle/working/models_2/101/1.51_600298_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600403,101,0.66,12.92,0.05,4.21,/kaggle/working/models_2/101/0.66_600403_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603655,101,41.52,11.29,1.96,5.35,/kaggle/working/models_2/101/41.52_603655_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002560,101,0.59,8.37,0.22,3.78,/kaggle/working/models_2/101/0.59_002560_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002560,101,0.59,8.38,0.23,4.02,/kaggle/working/models_2/101/0.59_002560_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002560,101,0.59,8.47,0.29,5.07,/kaggle/working/models_2/101/0.59_002560_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002484,101,0.7,9.84,88.99,35.64,/kaggle/working/models_2/101/0.70_002484_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600377,101,0.41,37.74,2.58,18.14,/kaggle/working/models_2/101/0.41_600377_12_mem_3_ltsm_1_dense_1_unit_64.h5
c002488,101,1.76,11.66,0.19,4.66,/kaggle/working/models_2/101/1.76_002488_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002125,101,0.27,8.69,10.68,14.14,/kaggle/working/models_2/101/0.27_002125_23_mem_3_ltsm_1_dense_1_unit_64.h5
c601919,101,1.55,36.28,4.55,31.97,/kaggle/working/models_2/101/1.55_601919_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002569,101,8.86,10.37,0.35,7.21,/kaggle/working/models_2/101/8.86_002569_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600699,101,1.47,16.12,6.47,12.35,/kaggle/working/models_2/101/1.47_600699_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002518,101,1.24,11.51,269.47,27.7,/kaggle/working/models_2/101/1.24_002518_21_mem_3_ltsm_1_dense_1_unit_64.h5
c600506,101,1.74,8.68,0.23,3.39,/kaggle/working/models_2/101/1.74_600506_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600297,101,0.16,7.56,0.1,8.39,/kaggle/working/models_2/101/0.16_600297_21_mem_3_ltsm_1_dense_1_unit_64.h5
c000998,101,2.49,90.21,2.86,8.5,/kaggle/working/models_2/101/2.49_000998_21_mem_3_ltsm_1_dense_1_unit_64.h5
c600135,101,1.33,9.59,0.43,8.5,/kaggle/working/models_2/101/1.33_600135_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600681,101,0.19,31.32,0.13,6.09,/kaggle/working/models_2/101/0.19_600681_21_mem_3_ltsm_1_dense_1_unit_64.h5
c600792,101,0.22,8.24,0.09,6.12,/kaggle/working/models_2/101/0.22_600792_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600792,101,0.22,8.45,0.04,4.02,/kaggle/working/models_2/101/0.22_600792_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002555,101,4.83,39.4,2.09,5.54,/kaggle/working/models_2/101/4.83_002555_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002555,101,4.83,165.86,1.87,4.37,/kaggle/working/models_2/101/4.83_002555_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000931,101,2.49,10.87,0.29,6.04,/kaggle/working/models_2/101/2.49_000931_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000738,101,4.36,16.09,3.35,8.81,/kaggle/working/models_2/101/4.36_000738_21_mem_3_ltsm_1_dense_1_unit_64.h5
c600476,101,4.37,11.01,1.11,6.08,/kaggle/working/models_2/101/4.37_600476_11_mem_3_ltsm_1_dense_1_unit_64.h5
c002590,101,1.82,10.24,0.21,3.92,/kaggle/working/models_2/101/1.82_002590_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603567,101,8.16,8.7,0.72,4.33,/kaggle/working/models_2/101/8.16_603567_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002966,101,0.46,7.75,0.07,3.03,/kaggle/working/models_2/101/0.46_002966_23_mem_3_ltsm_1_dense_1_unit_64.h5
c601965,101,0.63,8.9,9.7,14.42,/kaggle/working/models_2/101/0.63_601965_20_mem_3_ltsm_1_dense_1_unit_64.h5
c601965,101,0.63,8.9,8.73,13.55,/kaggle/working/models_2/101/0.63_601965_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002405,101,1.8,9.16,0.44,3.43,/kaggle/working/models_2/101/1.80_002405_15_mem_3_ltsm_1_dense_1_unit_64.h5
c001299,101,331.44,83.97,292.62,87.56,/kaggle/working/models_2/101/331.44_001299_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002188,101,3.79,10.28,0.58,13.5,/kaggle/working/models_2/101/3.79_002188_15_mem_3_ltsm_1_dense_1_unit_64.h5
c000792,101,10.7,70.47,12.24,18.1,/kaggle/working/models_2/101/10.70_000792_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603133,101,9.02,9.37,0.85,7.22,/kaggle/working/models_2/101/9.02_603133_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600478,101,1.73,38.64,1.17,20.2,/kaggle/working/models_2/101/1.73_600478_07_mem_3_ltsm_1_dense_1_unit_64.h5
c600759,101,0.25,11.96,0.31,18.72,/kaggle/working/models_2/101/0.25_600759_13_mem_3_ltsm_1_dense_1_unit_64.h5
c603730,101,1.79,9.07,1.17,6.19,/kaggle/working/models_2/101/1.79_603730_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002055,101,8.81,14.65,1.55,7.13,/kaggle/working/models_2/101/8.81_002055_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600671,101,1.28,8.81,0.54,4.08,/kaggle/working/models_2/101/1.28_600671_21_mem_3_ltsm_1_dense_1_unit_64.h5
c000657,101,0.64,9.93,0.3,4.93,/kaggle/working/models_2/101/0.64_000657_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000657,101,0.64,11.36,0.4,5.23,/kaggle/working/models_2/101/0.64_000657_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002316,101,1.05,8.42,0.36,12.89,/kaggle/working/models_2/101/1.05_002316_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600873,101,0.23,52.32,0.32,8.9,/kaggle/working/models_2/101/0.23_600873_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000816,101,0.43,11.89,0.07,8.99,/kaggle/working/models_2/101/0.43_000816_09_mem_3_ltsm_1_dense_1_unit_64.h5
c603633,101,1.62,9.23,0.36,3.38,/kaggle/working/models_2/101/1.62_603633_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002890,101,11.19,12.54,4.35,9.21,/kaggle/working/models_2/101/11.19_002890_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002659,101,2.23,9.57,0.19,9.07,/kaggle/working/models_2/101/2.23_002659_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600938,101,132.53,71.21,160.38,78.02,/kaggle/working/models_2/101/132.53_600938_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600905,101,0.66,9.92,0.05,3.39,/kaggle/working/models_2/101/0.66_600905_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600391,101,10.59,13.91,2.35,5.2,/kaggle/working/models_2/101/10.59_600391_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002968,101,17.38,12.91,13.07,14.88,/kaggle/working/models_2/101/17.38_002968_12_mem_3_ltsm_1_dense_1_unit_64.h5
c002410,101,16.58,17.57,220.64,17.75,/kaggle/working/models_2/101/16.58_002410_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603012,101,1.36,8.42,0.06,3.52,/kaggle/working/models_2/101/1.36_603012_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603012,101,1.36,8.34,0.05,3.02,/kaggle/working/models_2/101/1.36_603012_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600640,101,1.95,8.89,0.62,5.48,/kaggle/working/models_2/101/1.95_600640_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603308,101,1.81,8.33,1.08,3.7,/kaggle/working/models_2/101/1.81_603308_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002052,101,0.6,8.22,0.96,55.72,/kaggle/working/models_2/101/0.60_002052_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000735,101,0.29,9.78,1.24,6.68,/kaggle/working/models_2/101/0.29_000735_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600758,101,0.67,8.8,1.29,26.01,/kaggle/working/models_2/101/0.67_600758_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600758,101,0.67,8.27,1.57,27.49,/kaggle/working/models_2/101/0.67_600758_14_mem_3_ltsm_1_dense_1_unit_64.h5
c603303,101,1.51,8.63,1.51,5.6,/kaggle/working/models_2/101/1.51_603303_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603665,101,7.87,10.1,278.66,35.79,/kaggle/working/models_2/101/7.87_603665_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000409,101,0.65,7.74,0.05,2.97,/kaggle/working/models_2/101/0.65_000409_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603639,101,3.73,10.54,43.98,25.8,/kaggle/working/models_2/101/3.73_603639_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603337,101,5.9,7.83,0.85,3.2,/kaggle/working/models_2/101/5.90_603337_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600917,101,0.93,7.73,0.11,3.27,/kaggle/working/models_2/101/0.93_600917_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600606,101,0.35,42.89,0.05,3.7,/kaggle/working/models_2/101/0.35_600606_23_mem_3_ltsm_1_dense_1_unit_64.h5
c000937,101,0.45,33.74,0.11,4.83,/kaggle/working/models_2/101/0.45_000937_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002806,101,25.15,13.78,4.34,13.08,/kaggle/working/models_2/101/25.15_002806_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002056,101,0.28,10.51,27.33,21.63,/kaggle/working/models_2/101/0.28_002056_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601089,101,151.54,73.93,119.72,67.6,/kaggle/working/models_2/101/151.54_601089_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603890,101,1.81,9.86,0.75,7.16,/kaggle/working/models_2/101/1.81_603890_24_mem_3_ltsm_1_dense_1_unit_64.h5
c601898,101,0.52,7.64,0.11,4.86,/kaggle/working/models_2/101/0.52_601898_18_mem_3_ltsm_1_dense_1_unit_64.h5
c000949,101,0.17,8.57,0.05,3.59,/kaggle/working/models_2/101/0.17_000949_19_mem_3_ltsm_1_dense_1_unit_64.h5
c000949,101,0.17,8.18,0.04,4.15,/kaggle/working/models_2/101/0.17_000949_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000949,101,0.17,7.99,0.03,2.98,/kaggle/working/models_2/101/0.17_000949_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600083,101,1.3,12.77,1.22,6.85,/kaggle/working/models_2/101/1.30_600083_10_mem_3_ltsm_1_dense_1_unit_64.h5
c002199,101,1.05,7.99,0.24,3.94,/kaggle/working/models_2/101/1.05_002199_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002199,101,1.05,7.88,0.22,3.9,/kaggle/working/models_2/101/1.05_002199_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603377,101,3.28,7.92,2.44,22.56,/kaggle/working/models_2/101/3.28_603377_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002847,101,706.32,25.72,766.43,22.22,/kaggle/working/models_2/101/706.32_002847_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002739,101,62.55,11.84,1.95,10.0,/kaggle/working/models_2/101/62.55_002739_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000970,101,0.98,9.89,0.18,3.0,/kaggle/working/models_2/101/0.98_000970_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600202,101,1.37,12.92,0.36,12.19,/kaggle/working/models_2/101/1.37_600202_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600644,101,0.46,12.76,0.24,6.42,/kaggle/working/models_2/101/0.46_600644_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600365,101,0.63,11.7,0.21,9.61,/kaggle/working/models_2/101/0.63_600365_08_mem_3_ltsm_1_dense_1_unit_64.h5
c600038,101,17.63,17.84,81.99,10.48,/kaggle/working/models_2/101/17.63_600038_17_mem_3_ltsm_1_dense_1_unit_64.h5
c601702,101,3.88,14.19,1.0,4.91,/kaggle/working/models_2/101/3.88_601702_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002812,101,5070.14,75.41,18518.13,63.85,/kaggle/working/models_2/101/5070.14_002812_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002783,101,2.52,8.33,0.3,4.61,/kaggle/working/models_2/101/2.52_002783_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600975,101,0.22,9.27,0.24,5.05,/kaggle/working/models_2/101/0.22_600975_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002074,101,2.79,10.63,126.34,17.12,/kaggle/working/models_2/101/2.79_002074_21_mem_3_ltsm_1_dense_1_unit_64.h5
c001331,101,895.26,88.64,885.31,95.49,/kaggle/working/models_2/101/895.26_001331_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002078,101,0.56,15.04,7.01,15.59,/kaggle/working/models_2/101/0.56_002078_11_mem_3_ltsm_1_dense_1_unit_64.h5
c002540,101,0.44,12.15,0.12,4.13,/kaggle/working/models_2/101/0.44_002540_10_mem_3_ltsm_1_dense_1_unit_64.h5
c002540,101,0.44,10.77,0.23,7.42,/kaggle/working/models_2/101/0.44_002540_14_mem_3_ltsm_1_dense_1_unit_64.h5
c603048,101,26.8,17.68,18.93,27.26,/kaggle/working/models_2/101/26.80_603048_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000759,101,0.47,9.2,0.22,5.5,/kaggle/working/models_2/101/0.47_000759_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002394,101,0.91,8.57,0.14,3.85,/kaggle/working/models_2/101/0.91_002394_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002085,101,0.81,65.26,0.5,11.51,/kaggle/working/models_2/101/0.81_002085_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600966,101,0.13,10.34,14.09,21.63,/kaggle/working/models_2/101/0.13_600966_10_mem_3_ltsm_1_dense_1_unit_64.h5
c600966,101,0.13,9.45,14.03,22.24,/kaggle/working/models_2/101/0.13_600966_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002328,101,0.23,7.61,0.03,2.54,/kaggle/working/models_2/101/0.23_002328_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002990,101,60.88,19.04,45.87,22.63,/kaggle/working/models_2/101/60.88_002990_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600803,101,0.62,11.61,1.35,4.89,/kaggle/working/models_2/101/0.62_600803_20_mem_3_ltsm_1_dense_1_unit_64.h5
c601088,101,5.27,13.34,2.7,5.08,/kaggle/working/models_2/101/5.27_601088_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002687,101,0.35,9.31,0.08,4.88,/kaggle/working/models_2/101/0.35_002687_20_mem_3_ltsm_1_dense_1_unit_64.h5
c605228,101,1.35,10.02,0.29,4.72,/kaggle/working/models_2/101/1.35_605228_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600749,101,1.43,9.45,0.27,4.1,/kaggle/working/models_2/101/1.43_600749_10_mem_3_ltsm_1_dense_1_unit_64.h5
c000637,101,0.3,8.33,0.07,4.53,/kaggle/working/models_2/101/0.30_000637_19_mem_3_ltsm_1_dense_1_unit_64.h5
c000637,101,0.3,8.72,0.03,2.55,/kaggle/working/models_2/101/0.30_000637_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603876,101,13.95,12.39,257.73,25.09,/kaggle/working/models_2/101/13.95_603876_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002170,101,0.71,9.73,0.22,7.29,/kaggle/working/models_2/101/0.71_002170_14_mem_3_ltsm_1_dense_1_unit_64.h5
c603809,101,1.02,9.16,0.64,5.66,/kaggle/working/models_2/101/1.02_603809_19_mem_3_ltsm_1_dense_1_unit_64.h5
c002053,101,0.82,9.48,0.58,6.24,/kaggle/working/models_2/101/0.82_002053_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002221,101,1.43,38.37,0.21,3.3,/kaggle/working/models_2/101/1.43_002221_12_mem_3_ltsm_1_dense_1_unit_64.h5
c600568,101,0.44,32.08,0.22,25.74,/kaggle/working/models_2/101/0.44_600568_11_mem_3_ltsm_1_dense_1_unit_64.h5
c002845,101,4.59,9.52,2.07,6.47,/kaggle/working/models_2/101/4.59_002845_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002297,101,1.29,7.77,0.17,3.43,/kaggle/working/models_2/101/1.29_002297_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002781,101,11.12,10.0,2.88,26.99,/kaggle/working/models_2/101/11.12_002781_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603713,101,2127.41,37.93,4949.8,55.03,/kaggle/working/models_2/101/2127.41_603713_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600756,101,3.44,11.34,1.35,4.15,/kaggle/working/models_2/101/3.44_600756_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603706,101,13.73,9.22,1.24,5.01,/kaggle/working/models_2/101/13.73_603706_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002069,101,1.99,9.28,0.36,10.42,/kaggle/working/models_2/101/1.99_002069_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002923,101,3.84,9.64,1.19,4.71,/kaggle/working/models_2/101/3.84_002923_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000096,101,0.81,9.79,0.09,2.25,/kaggle/working/models_2/101/0.81_000096_13_mem_3_ltsm_1_dense_1_unit_64.h5
c603178,101,1.92,8.65,0.57,4.83,/kaggle/working/models_2/101/1.92_603178_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002094,101,0.57,8.17,0.15,7.1,/kaggle/working/models_2/101/0.57_002094_22_mem_3_ltsm_1_dense_1_unit_64.h5
c600289,101,1.2,13.6,0.47,20.63,/kaggle/working/models_2/101/1.20_600289_21_mem_3_ltsm_1_dense_1_unit_64.h5
