code,klt,loss,mape,val_loss,val_mape,modelname
c002906,101,9.41,9.85,4.78,4.15,/kaggle/working/models_2/101/9.41_002906_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002786,101,2.05,8.56,0.21,5.62,/kaggle/working/models_2/101/2.05_002786_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.03,12.52,0.03,6.64,/kaggle/working/models_2/101/0.03_000564_07_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.03,12.01,0.03,6.83,/kaggle/working/models_2/101/0.03_000564_08_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.03,10.62,0.03,7.72,/kaggle/working/models_2/101/0.03_000564_09_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.03,11.24,0.03,7.39,/kaggle/working/models_2/101/0.03_000564_10_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.03,10.56,0.03,8.13,/kaggle/working/models_2/101/0.03_000564_11_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.03,11.01,0.03,8.06,/kaggle/working/models_2/101/0.03_000564_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000564,101,0.03,8.4,0.03,8.81,/kaggle/working/models_2/101/0.03_000564_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600654,101,0.36,9.47,2.5,7.73,/kaggle/working/models_2/101/0.36_600654_20_mem_3_ltsm_1_dense_1_unit_64.h5
c000587,101,0.2,19.39,0.03,6.38,/kaggle/working/models_2/101/0.20_000587_36_mem_3_ltsm_1_dense_1_unit_64.h5
c600714,101,0.67,6.58,0.05,1.88,/kaggle/working/models_2/101/0.67_600714_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600804,101,2.9,112.48,0.77,10.9,/kaggle/working/models_2/101/2.90_600804_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002655,101,1.17,8.3,0.47,4.29,/kaggle/working/models_2/101/1.17_002655_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600698,101,0.38,9.51,0.16,9.7,/kaggle/working/models_2/101/0.38_600698_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600698,101,0.38,9.75,0.2,11.72,/kaggle/working/models_2/101/0.38_600698_16_mem_3_ltsm_1_dense_1_unit_64.h5
c603970,101,2.52,7.69,36.07,18.2,/kaggle/working/models_2/101/2.52_603970_48_mem_3_ltsm_1_dense_1_unit_64.h5
c605138,101,1.42,7.44,0.11,1.91,/kaggle/working/models_2/101/1.42_605138_33_mem_3_ltsm_1_dense_1_unit_64.h5
c002740,101,1.5,8.9,0.53,19.34,/kaggle/working/models_2/101/1.50_002740_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002113,101,0.26,12.23,0.01,4.59,/kaggle/working/models_2/101/0.26_002113_09_mem_3_ltsm_1_dense_1_unit_64.h5
c600081,101,0.82,11.71,0.12,2.65,/kaggle/working/models_2/101/0.82_600081_46_mem_3_ltsm_1_dense_1_unit_64.h5
c000014,101,0.65,11.06,0.13,2.4,/kaggle/working/models_2/101/0.65_000014_20_mem_3_ltsm_1_dense_1_unit_64.h5
c605589,101,48.75,22.65,15.97,17.32,/kaggle/working/models_2/101/48.75_605589_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002380,101,3.39,8.2,0.83,4.23,/kaggle/working/models_2/101/3.39_002380_33_mem_3_ltsm_1_dense_1_unit_64.h5
c002380,101,3.39,9.72,2.05,6.04,/kaggle/working/models_2/101/3.39_002380_36_mem_3_ltsm_1_dense_1_unit_64.h5
c002050,101,0.73,56.35,154.55,52.31,/kaggle/working/models_2/101/0.73_002050_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002077,101,0.82,7.28,1.4,6.45,/kaggle/working/models_2/101/0.82_002077_31_mem_3_ltsm_1_dense_1_unit_64.h5
c605133,101,23.12,15.71,78.74,22.75,/kaggle/working/models_2/101/23.12_605133_29_mem_3_ltsm_1_dense_1_unit_64.h5
c000732,101,1.01,18.48,0.29,13.47,/kaggle/working/models_2/101/1.01_000732_04_mem_3_ltsm_1_dense_1_unit_64.h5
c601238,101,0.96,10.18,0.66,3.5,/kaggle/working/models_2/101/0.96_601238_36_mem_3_ltsm_1_dense_1_unit_64.h5
c600898,101,0.69,8.51,0.22,6.15,/kaggle/working/models_2/101/0.69_600898_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600898,101,0.69,9.1,0.13,3.97,/kaggle/working/models_2/101/0.69_600898_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002751,101,530.47,44.27,92.46,62.48,/kaggle/working/models_2/101/530.47_002751_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002290,101,2.87,7.31,0.18,3.82,/kaggle/working/models_2/101/2.87_002290_33_mem_3_ltsm_1_dense_1_unit_64.h5
c603035,101,1.72,7.42,0.57,3.06,/kaggle/working/models_2/101/1.72_603035_38_mem_3_ltsm_1_dense_1_unit_64.h5
c603786,101,62.84,9.76,20.88,5.88,/kaggle/working/models_2/101/62.84_603786_42_mem_3_ltsm_1_dense_1_unit_64.h5
c605378,101,46.17,20.08,30.53,23.71,/kaggle/working/models_2/101/46.17_605378_25_mem_3_ltsm_1_dense_1_unit_64.h5
c002426,101,0.34,12.0,0.02,4.37,/kaggle/working/models_2/101/0.34_002426_08_mem_3_ltsm_1_dense_1_unit_64.h5
c603189,101,4.2,7.64,0.45,3.05,/kaggle/working/models_2/101/4.20_603189_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002122,101,0.82,7.88,0.04,6.45,/kaggle/working/models_2/101/0.82_002122_20_mem_3_ltsm_1_dense_1_unit_64.h5
c000980,101,0.54,8.34,2.22,27.12,/kaggle/working/models_2/101/0.54_000980_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002549,101,0.43,8.08,24.06,23.48,/kaggle/working/models_2/101/0.43_002549_36_mem_3_ltsm_1_dense_1_unit_64.h5
c002928,101,1.11,7.66,0.11,2.34,/kaggle/working/models_2/101/1.11_002928_43_mem_3_ltsm_1_dense_1_unit_64.h5
c002076,101,0.16,8.79,0.04,9.88,/kaggle/working/models_2/101/0.16_002076_15_mem_3_ltsm_1_dense_1_unit_64.h5
c002076,101,0.16,8.82,0.02,5.73,/kaggle/working/models_2/101/0.16_002076_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002087,101,0.13,7.27,0.02,2.26,/kaggle/working/models_2/101/0.13_002087_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603885,101,1.93,7.17,0.31,2.82,/kaggle/working/models_2/101/1.93_603885_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002126,101,0.27,8.36,2.32,9.57,/kaggle/working/models_2/101/0.27_002126_41_mem_3_ltsm_1_dense_1_unit_64.h5
c002265,101,1.34,7.97,0.83,4.39,/kaggle/working/models_2/101/1.34_002265_27_mem_3_ltsm_1_dense_1_unit_64.h5
c605368,101,2.27,8.67,0.11,1.88,/kaggle/working/models_2/101/2.27_605368_34_mem_3_ltsm_1_dense_1_unit_64.h5
c600733,101,0.25,8.73,1.76,9.64,/kaggle/working/models_2/101/0.25_600733_39_mem_3_ltsm_1_dense_1_unit_64.h5
c601689,101,4.15,7.99,518.62,28.7,/kaggle/working/models_2/101/4.15_601689_39_mem_3_ltsm_1_dense_1_unit_64.h5
c002467,101,0.38,9.94,0.06,3.32,/kaggle/working/models_2/101/0.38_002467_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600313,101,0.12,10.29,2.23,8.5,/kaggle/working/models_2/101/0.12_600313_12_mem_3_ltsm_1_dense_1_unit_64.h5
c600313,101,0.12,12.84,2.76,11.12,/kaggle/working/models_2/101/0.12_600313_16_mem_3_ltsm_1_dense_1_unit_64.h5
c600313,101,0.12,10.68,1.8,8.46,/kaggle/working/models_2/101/0.12_600313_18_mem_3_ltsm_1_dense_1_unit_64.h5
c002383,101,1.37,8.47,2.16,18.46,/kaggle/working/models_2/101/1.37_002383_14_mem_3_ltsm_1_dense_1_unit_64.h5
c601799,101,26.87,23.5,1815.45,17.5,/kaggle/working/models_2/101/26.87_601799_46_mem_3_ltsm_1_dense_1_unit_64.h5
c603197,101,63.56,22.96,452.43,38.53,/kaggle/working/models_2/101/63.56_603197_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000677,101,0.17,8.66,0.03,2.94,/kaggle/working/models_2/101/0.17_000677_27_mem_3_ltsm_1_dense_1_unit_64.h5
c000677,101,0.17,8.1,0.03,3.82,/kaggle/working/models_2/101/0.17_000677_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600066,101,2.29,40.04,6.49,19.83,/kaggle/working/models_2/101/2.29_600066_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000678,101,0.29,7.4,0.05,2.28,/kaggle/working/models_2/101/0.29_000678_20_mem_3_ltsm_1_dense_1_unit_64.h5
c600903,101,1.49,7.57,0.11,2.76,/kaggle/working/models_2/101/1.49_600903_43_mem_3_ltsm_1_dense_1_unit_64.h5
c000692,101,0.26,11.45,0.06,4.96,/kaggle/working/models_2/101/0.26_000692_13_mem_3_ltsm_1_dense_1_unit_64.h5
c603311,101,3.25,7.32,0.42,4.08,/kaggle/working/models_2/101/3.25_603311_35_mem_3_ltsm_1_dense_1_unit_64.h5
c000951,101,0.55,41.76,3.95,6.72,/kaggle/working/models_2/101/0.55_000951_31_mem_3_ltsm_1_dense_1_unit_64.h5
c600941,101,41.74,8.46,213.76,17.57,/kaggle/working/models_2/101/41.74_600941_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600462,101,0.21,10.83,0.04,8.74,/kaggle/working/models_2/101/0.21_600462_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603855,101,1.11,7.02,0.95,3.31,/kaggle/working/models_2/101/1.11_603855_42_mem_3_ltsm_1_dense_1_unit_64.h5
c600116,101,0.22,52.94,0.39,5.1,/kaggle/working/models_2/101/0.22_600116_09_mem_3_ltsm_1_dense_1_unit_64.h5
c603393,101,4.23,8.0,0.99,3.38,/kaggle/working/models_2/101/4.23_603393_27_mem_3_ltsm_1_dense_1_unit_64.h5
c600633,101,1.95,16.6,1.53,12.55,/kaggle/working/models_2/101/1.95_600633_22_mem_3_ltsm_1_dense_1_unit_64.h5
c603348,101,105.23,28.72,1467.86,51.86,/kaggle/working/models_2/101/105.23_603348_08_mem_3_ltsm_1_dense_1_unit_64.h5
c603297,101,581.44,37.79,2388.45,48.41,/kaggle/working/models_2/101/581.44_603297_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600152,101,0.59,8.67,1.06,8.83,/kaggle/working/models_2/101/0.59_600152_11_mem_3_ltsm_1_dense_1_unit_64.h5
c603757,101,2.84,7.17,0.94,3.18,/kaggle/working/models_2/101/2.84_603757_46_mem_3_ltsm_1_dense_1_unit_64.h5
c002535,101,0.48,8.96,0.08,13.69,/kaggle/working/models_2/101/0.48_002535_13_mem_3_ltsm_1_dense_1_unit_64.h5
c605100,101,4.18,7.94,3.43,9.36,/kaggle/working/models_2/101/4.18_605100_33_mem_3_ltsm_1_dense_1_unit_64.h5
c600661,101,6.39,20.45,3.5,12.1,/kaggle/working/models_2/101/6.39_600661_09_mem_3_ltsm_1_dense_1_unit_64.h5
c603166,101,3.43,10.12,1.78,14.92,/kaggle/working/models_2/101/3.43_603166_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002454,101,0.52,7.98,0.33,5.25,/kaggle/working/models_2/101/0.52_002454_30_mem_3_ltsm_1_dense_1_unit_64.h5
c601728,101,0.16,8.41,5.46,38.49,/kaggle/working/models_2/101/0.16_601728_48_mem_3_ltsm_1_dense_1_unit_64.h5
c603356,101,3.94,9.28,0.48,4.06,/kaggle/working/models_2/101/3.94_603356_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002897,101,64.25,24.51,640.11,40.47,/kaggle/working/models_2/101/64.25_002897_11_mem_3_ltsm_1_dense_1_unit_64.h5
c000407,101,0.47,17.1,0.33,12.55,/kaggle/working/models_2/101/0.47_000407_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600532,101,0.66,7.54,0.41,4.5,/kaggle/working/models_2/101/0.66_600532_41_mem_3_ltsm_1_dense_1_unit_64.h5
c601456,101,2.33,8.46,0.39,4.74,/kaggle/working/models_2/101/2.33_601456_47_mem_3_ltsm_1_dense_1_unit_64.h5
c000058,101,0.62,8.49,0.71,10.03,/kaggle/working/models_2/101/0.62_000058_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600118,101,10.63,16.84,2.08,3.75,/kaggle/working/models_2/101/10.63_600118_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002322,101,1.7,7.68,0.13,2.35,/kaggle/working/models_2/101/1.70_002322_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002715,101,2.56,6.95,0.61,3.71,/kaggle/working/models_2/101/2.56_002715_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600609,101,0.18,7.44,0.02,2.09,/kaggle/working/models_2/101/0.18_600609_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600609,101,0.18,7.21,0.02,2.2,/kaggle/working/models_2/101/0.18_600609_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603778,101,0.54,8.46,0.18,6.26,/kaggle/working/models_2/101/0.54_603778_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603778,101,0.54,8.39,0.15,6.02,/kaggle/working/models_2/101/0.54_603778_23_mem_3_ltsm_1_dense_1_unit_64.h5
c600393,101,0.18,10.2,0.12,13.89,/kaggle/working/models_2/101/0.18_600393_12_mem_3_ltsm_1_dense_1_unit_64.h5
c601058,101,0.07,8.51,19.0,36.69,/kaggle/working/models_2/101/0.07_601058_27_mem_3_ltsm_1_dense_1_unit_64.h5
c601058,101,0.07,8.0,19.06,36.86,/kaggle/working/models_2/101/0.07_601058_28_mem_3_ltsm_1_dense_1_unit_64.h5
c601058,101,0.07,8.02,17.44,34.91,/kaggle/working/models_2/101/0.07_601058_30_mem_3_ltsm_1_dense_1_unit_64.h5
c601058,101,0.07,8.14,18.61,36.39,/kaggle/working/models_2/101/0.07_601058_32_mem_3_ltsm_1_dense_1_unit_64.h5
c601058,101,0.07,7.92,18.3,35.87,/kaggle/working/models_2/101/0.07_601058_34_mem_3_ltsm_1_dense_1_unit_64.h5
c601058,101,0.07,7.64,19.17,37.08,/kaggle/working/models_2/101/0.07_601058_35_mem_3_ltsm_1_dense_1_unit_64.h5
c601058,101,0.07,8.63,19.8,37.89,/kaggle/working/models_2/101/0.07_601058_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002683,101,9.86,12.79,41.52,22.0,/kaggle/working/models_2/101/9.86_002683_19_mem_3_ltsm_1_dense_1_unit_64.h5
c001267,101,0.88,11.66,0.37,5.87,/kaggle/working/models_2/101/0.88_001267_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002594,101,358.41,39.1,60798.1,92.5,/kaggle/working/models_2/101/358.41_002594_05_mem_3_ltsm_1_dense_1_unit_64.h5
c002358,101,1.74,8.5,0.66,23.77,/kaggle/working/models_2/101/1.74_002358_25_mem_3_ltsm_1_dense_1_unit_64.h5
c002458,101,0.6,8.41,0.1,2.11,/kaggle/working/models_2/101/0.60_002458_46_mem_3_ltsm_1_dense_1_unit_64.h5
c000700,101,0.44,19.27,0.54,5.23,/kaggle/working/models_2/101/0.44_000700_46_mem_3_ltsm_1_dense_1_unit_64.h5
c000762,101,1.07,9.11,147.68,20.08,/kaggle/working/models_2/101/1.07_000762_40_mem_3_ltsm_1_dense_1_unit_64.h5
c600560,101,0.79,9.71,0.13,2.37,/kaggle/working/models_2/101/0.79_600560_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002313,101,3.0,7.39,2.53,17.61,/kaggle/working/models_2/101/3.00_002313_15_mem_3_ltsm_1_dense_1_unit_64.h5
c603158,101,0.86,7.1,0.21,3.52,/kaggle/working/models_2/101/0.86_603158_28_mem_3_ltsm_1_dense_1_unit_64.h5
c000572,101,0.24,7.23,0.1,8.82,/kaggle/working/models_2/101/0.24_000572_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002920,101,105.54,10.78,1151.94,18.01,/kaggle/working/models_2/101/105.54_002920_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002863,101,0.38,6.96,0.06,2.77,/kaggle/working/models_2/101/0.38_002863_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000978,101,0.62,6.85,0.2,7.33,/kaggle/working/models_2/101/0.62_000978_29_mem_3_ltsm_1_dense_1_unit_64.h5
c603080,101,4.89,7.8,0.37,3.48,/kaggle/working/models_2/101/4.89_603080_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603318,101,1.48,6.83,0.38,4.92,/kaggle/working/models_2/101/1.48_603318_42_mem_3_ltsm_1_dense_1_unit_64.h5
c002460,101,3.75,19.33,2939.01,53.44,/kaggle/working/models_2/101/3.75_002460_33_mem_3_ltsm_1_dense_1_unit_64.h5
c002174,101,2.74,10.98,0.53,4.62,/kaggle/working/models_2/101/2.74_002174_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002174,101,2.74,10.82,0.74,5.84,/kaggle/working/models_2/101/2.74_002174_36_mem_3_ltsm_1_dense_1_unit_64.h5
c601279,101,1.12,9.69,0.07,4.42,/kaggle/working/models_2/101/1.12_601279_27_mem_3_ltsm_1_dense_1_unit_64.h5
c601279,101,1.12,9.9,0.11,5.5,/kaggle/working/models_2/101/1.12_601279_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600138,101,0.95,10.03,0.31,3.95,/kaggle/working/models_2/101/0.95_600138_31_mem_3_ltsm_1_dense_1_unit_64.h5
c002873,101,1.19,8.44,2.01,7.3,/kaggle/working/models_2/101/1.19_002873_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,101,0.05,22.61,0.02,3.87,/kaggle/working/models_2/101/0.05_600166_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,101,0.05,22.16,0.01,2.92,/kaggle/working/models_2/101/0.05_600166_26_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,101,0.05,24.98,0.01,3.29,/kaggle/working/models_2/101/0.05_600166_27_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,101,0.05,33.06,0.01,3.03,/kaggle/working/models_2/101/0.05_600166_28_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,101,0.05,30.59,0.02,3.48,/kaggle/working/models_2/101/0.05_600166_30_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,101,0.05,20.09,0.01,2.08,/kaggle/working/models_2/101/0.05_600166_32_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,101,0.05,18.83,0.01,3.25,/kaggle/working/models_2/101/0.05_600166_41_mem_3_ltsm_1_dense_1_unit_64.h5
c600166,101,0.05,18.64,0.02,2.99,/kaggle/working/models_2/101/0.05_600166_42_mem_3_ltsm_1_dense_1_unit_64.h5
c605086,101,6.29,8.21,1.15,3.92,/kaggle/working/models_2/101/6.29_605086_41_mem_3_ltsm_1_dense_1_unit_64.h5
c002177,101,0.72,10.5,0.21,6.27,/kaggle/working/models_2/101/0.72_002177_09_mem_3_ltsm_1_dense_1_unit_64.h5
c002766,101,2.92,12.91,0.61,11.3,/kaggle/working/models_2/101/2.92_002766_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600335,101,0.7,25.94,1.79,10.64,/kaggle/working/models_2/101/0.70_600335_14_mem_3_ltsm_1_dense_1_unit_64.h5
c000524,101,0.42,7.79,0.07,1.93,/kaggle/working/models_2/101/0.42_000524_33_mem_3_ltsm_1_dense_1_unit_64.h5
c002472,101,0.75,9.01,102.07,29.09,/kaggle/working/models_2/101/0.75_002472_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002976,101,9.74,10.18,4.02,6.55,/kaggle/working/models_2/101/9.74_002976_25_mem_3_ltsm_1_dense_1_unit_64.h5
c000065,101,0.93,13.34,0.4,6.67,/kaggle/working/models_2/101/0.93_000065_29_mem_3_ltsm_1_dense_1_unit_64.h5
c600104,101,3.54,30.94,4.48,7.22,/kaggle/working/models_2/101/3.54_600104_06_mem_3_ltsm_1_dense_1_unit_64.h5
c603239,101,1.75,7.24,0.4,3.25,/kaggle/working/models_2/101/1.75_603239_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002267,101,0.44,7.22,0.04,2.28,/kaggle/working/models_2/101/0.44_002267_42_mem_3_ltsm_1_dense_1_unit_64.h5
c603040,101,3.63,6.79,0.41,2.69,/kaggle/working/models_2/101/3.63_603040_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002643,101,0.93,8.8,1.6,4.06,/kaggle/working/models_2/101/0.93_002643_30_mem_3_ltsm_1_dense_1_unit_64.h5
c002309,101,1.33,6.83,0.52,10.8,/kaggle/working/models_2/101/1.33_002309_36_mem_3_ltsm_1_dense_1_unit_64.h5
c002284,101,1.6,13.64,1.18,8.81,/kaggle/working/models_2/101/1.60_002284_09_mem_3_ltsm_1_dense_1_unit_64.h5
c603595,101,80.63,25.41,630.38,34.21,/kaggle/working/models_2/101/80.63_603595_11_mem_3_ltsm_1_dense_1_unit_64.h5
c601966,101,7.06,8.52,2.5,5.94,/kaggle/working/models_2/101/7.06_601966_34_mem_3_ltsm_1_dense_1_unit_64.h5
c002011,101,0.82,15.53,0.35,4.19,/kaggle/working/models_2/101/0.82_002011_13_mem_3_ltsm_1_dense_1_unit_64.h5
c603013,101,2.98,8.3,0.33,3.2,/kaggle/working/models_2/101/2.98_603013_48_mem_3_ltsm_1_dense_1_unit_64.h5
c000586,101,1.01,8.56,0.77,6.51,/kaggle/working/models_2/101/1.01_000586_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600115,101,0.32,7.24,0.17,7.54,/kaggle/working/models_2/101/0.32_600115_23_mem_3_ltsm_1_dense_1_unit_64.h5
c601021,101,107.92,20.44,141.96,18.86,/kaggle/working/models_2/101/107.92_601021_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603121,101,1.52,8.45,0.23,5.08,/kaggle/working/models_2/101/1.52_603121_22_mem_3_ltsm_1_dense_1_unit_64.h5
c000526,101,8.22,14.04,88.26,20.01,/kaggle/working/models_2/101/8.22_000526_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002459,101,0.96,8.35,2521.28,75.28,/kaggle/working/models_2/101/0.96_002459_44_mem_3_ltsm_1_dense_1_unit_64.h5
c002836,101,2.59,8.97,0.43,5.47,/kaggle/working/models_2/101/2.59_002836_19_mem_3_ltsm_1_dense_1_unit_64.h5
c000701,101,0.55,6.39,0.17,6.14,/kaggle/working/models_2/101/0.55_000701_43_mem_3_ltsm_1_dense_1_unit_64.h5
c601777,101,0.6,7.58,0.25,8.73,/kaggle/working/models_2/101/0.60_601777_32_mem_3_ltsm_1_dense_1_unit_64.h5
c603117,101,1.22,8.39,0.16,11.91,/kaggle/working/models_2/101/1.22_603117_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600348,101,0.84,38.21,0.58,3.97,/kaggle/working/models_2/101/0.84_600348_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600339,101,0.25,6.34,0.02,2.6,/kaggle/working/models_2/101/0.25_600339_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002211,101,0.77,8.63,0.63,20.51,/kaggle/working/models_2/101/0.77_002211_13_mem_3_ltsm_1_dense_1_unit_64.h5
