code,klt,loss,mape,val_loss,val_mape,modelname
c002202,101,0.92,8.32,1.39,6.74,/content/drive/MyDrive/stock/data/working/models_2/101/0.92_002202_21_mem_3_ltsm_1_dense_1_unit_64.h5
c002533,101,0.33,8.31,0.07,3.11,/content/drive/MyDrive/stock/data/working/models_2/101/0.33_002533_31_mem_3_ltsm_1_dense_1_unit_64.h5
c600692,101,0.52,8.99,0.07,3.01,/content/drive/MyDrive/stock/data/working/models_2/101/0.52_600692_24_mem_3_ltsm_1_dense_1_unit_64.h5
c600776,101,0.33,8.45,4.01,4.2,/content/drive/MyDrive/stock/data/working/models_2/101/0.33_600776_39_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,465.31,99.83,360.81,99.35,/content/drive/MyDrive/stock/data/working/models_2/101/465.31_603585_00_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,455.95,98.81,349.16,97.74,/content/drive/MyDrive/stock/data/working/models_2/101/455.95_603585_01_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,433.09,96.15,312.31,92.46,/content/drive/MyDrive/stock/data/working/models_2/101/433.09_603585_02_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,353.42,85.81,181.33,70.45,/content/drive/MyDrive/stock/data/working/models_2/101/353.42_603585_03_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,158.96,49.58,19.92,22.4,/content/drive/MyDrive/stock/data/working/models_2/101/158.96_603585_04_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,50.17,23.48,4.95,10.59,/content/drive/MyDrive/stock/data/working/models_2/101/50.17_603585_05_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,35.96,24.21,13.44,18.59,/content/drive/MyDrive/stock/data/working/models_2/101/35.96_603585_06_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,31.88,23.46,8.11,14.06,/content/drive/MyDrive/stock/data/working/models_2/101/31.88_603585_07_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,27.12,19.44,3.2,8.21,/content/drive/MyDrive/stock/data/working/models_2/101/27.12_603585_08_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,27.87,18.22,1.8,5.71,/content/drive/MyDrive/stock/data/working/models_2/101/27.87_603585_09_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,27.31,17.02,1.45,5.12,/content/drive/MyDrive/stock/data/working/models_2/101/27.31_603585_10_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,26.39,16.26,1.25,5.0,/content/drive/MyDrive/stock/data/working/models_2/101/26.39_603585_11_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,22.27,13.81,0.85,4.11,/content/drive/MyDrive/stock/data/working/models_2/101/22.27_603585_12_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,18.49,11.54,0.94,4.27,/content/drive/MyDrive/stock/data/working/models_2/101/18.49_603585_13_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,16.46,11.4,1.75,5.93,/content/drive/MyDrive/stock/data/working/models_2/101/16.46_603585_14_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,13.85,10.83,1.48,5.38,/content/drive/MyDrive/stock/data/working/models_2/101/13.85_603585_15_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,13.88,10.75,1.06,4.45,/content/drive/MyDrive/stock/data/working/models_2/101/13.88_603585_16_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,12.11,9.84,0.78,3.61,/content/drive/MyDrive/stock/data/working/models_2/101/12.11_603585_17_mem_3_ltsm_1_dense_1_unit_64.h5
c002622,101,0.85,11.13,0.13,6.62,/content/drive/MyDrive/stock/data/working/models_2/101/0.85_002622_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,11.03,9.62,0.76,3.52,/content/drive/MyDrive/stock/data/working/models_2/101/11.03_603585_18_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,9.2,8.82,0.74,3.64,/content/drive/MyDrive/stock/data/working/models_2/101/9.20_603585_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,9.05,8.58,0.63,3.26,/content/drive/MyDrive/stock/data/working/models_2/101/9.05_603585_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,7.66,8.61,0.66,3.42,/content/drive/MyDrive/stock/data/working/models_2/101/7.66_603585_22_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,7.78,8.37,0.66,3.41,/content/drive/MyDrive/stock/data/working/models_2/101/7.78_603585_23_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,6.23,7.95,0.87,4.11,/content/drive/MyDrive/stock/data/working/models_2/101/6.23_603585_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,6.44,8.1,0.51,2.83,/content/drive/MyDrive/stock/data/working/models_2/101/6.44_603585_25_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,5.95,8.19,0.62,3.26,/content/drive/MyDrive/stock/data/working/models_2/101/5.95_603585_26_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,5.48,7.6,0.66,3.36,/content/drive/MyDrive/stock/data/working/models_2/101/5.48_603585_27_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,5.35,7.8,0.66,3.32,/content/drive/MyDrive/stock/data/working/models_2/101/5.35_603585_28_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,5.42,7.98,0.79,3.74,/content/drive/MyDrive/stock/data/working/models_2/101/5.42_603585_29_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,5.06,7.78,0.7,3.42,/content/drive/MyDrive/stock/data/working/models_2/101/5.06_603585_30_mem_3_ltsm_1_dense_1_unit_64.h5
c001318,101,6.19,9.33,0.29,2.57,/content/drive/MyDrive/stock/data/working/models_2/101/6.19_001318_41_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,4.62,7.51,0.86,3.91,/content/drive/MyDrive/stock/data/working/models_2/101/4.62_603585_31_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,5.23,8.17,0.66,3.35,/content/drive/MyDrive/stock/data/working/models_2/101/5.23_603585_32_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,4.77,7.74,0.59,3.02,/content/drive/MyDrive/stock/data/working/models_2/101/4.77_603585_33_mem_3_ltsm_1_dense_1_unit_64.h5
c603585,101,5.48,8.27,0.58,3.05,/content/drive/MyDrive/stock/data/working/models_2/101/5.48_603585_34_mem_3_ltsm_1_dense_1_unit_64.h5
