epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,67.62,99.99,38.49,99.52,605055,102,3,1,1,64
1,67.04,99.58,38.2,99.14,605055,102,3,1,1,64
2,66.64,99.29,37.91,98.76,605055,102,3,1,1,64
3,66.19,98.95,37.6,98.36,605055,102,3,1,1,64
4,65.6,98.55,37.31,97.97,605055,102,3,1,1,64
5,65.04,98.14,37.0,97.57,605055,102,3,1,1,64
6,64.47,97.72,36.67,97.13,605055,102,3,1,1,64
7,63.56,97.12,36.31,96.65,605055,102,3,1,1,64
8,62.65,96.48,35.93,96.14,605055,102,3,1,1,64
9,61.61,95.73,35.51,95.58,605055,102,3,1,1,64
10,60.2,94.74,35.07,94.97,605055,102,3,1,1,64
11,58.82,93.81,34.6,94.33,605055,102,3,1,1,64
12,56.98,92.59,34.09,93.64,605055,102,3,1,1,64
13,54.95,91.09,33.55,92.88,605055,102,3,1,1,64
14,52.64,89.38,32.95,92.04,605055,102,3,1,1,64
15,50.54,87.64,32.28,91.09,605055,102,3,1,1,64
16,47.27,85.1,31.52,90.01,605055,102,3,1,1,64
17,44.24,82.61,30.66,88.76,605055,102,3,1,1,64
18,40.65,79.41,29.65,87.29,605055,102,3,1,1,64
19,37.21,76.22,28.45,85.49,605055,102,3,1,1,64
20,32.35,71.1,26.99,83.23,605055,102,3,1,1,64
21,28.51,66.73,25.17,80.35,605055,102,3,1,1,64
22,24.72,61.91,22.9,76.6,605055,102,3,1,1,64
23,20.41,55.67,20.12,71.73,605055,102,3,1,1,64
24,16.54,49.92,16.78,65.43,605055,102,3,1,1,64
