epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,20.01,99.17,8.8,96.76,002486,102,3,1,1,64
1,19.34,96.54,8.31,93.88,002486,102,3,1,1,64
2,18.59,93.75,7.69,90.09,002486,102,3,1,1,64
3,17.62,89.97,6.87,84.76,002486,102,3,1,1,64
4,16.36,84.53,5.77,77.03,002486,102,3,1,1,64
5,14.56,76.68,4.34,65.67,002486,102,3,1,1,64
6,12.29,65.47,2.69,49.12,002486,102,3,1,1,64
7,9.27,54.15,1.19,27.9,002486,102,3,1,1,64
8,6.04,46.59,0.49,19.46,002486,102,3,1,1,64
9,3.21,37.38,0.52,20.65,002486,102,3,1,1,64
10,1.97,33.27,0.77,22.85,002486,102,3,1,1,64
11,2.04,34.28,0.82,17.36,002486,102,3,1,1,64
12,1.87,28.7,0.75,19.45,002486,102,3,1,1,64
13,1.4,22.45,0.69,23.17,002486,102,3,1,1,64
14,1.22,19.03,0.53,20.91,002486,102,3,1,1,64
15,1.19,17.08,0.3,14.55,002486,102,3,1,1,64
16,1.26,16.97,0.15,9.44,002486,102,3,1,1,64
17,1.14,15.85,0.13,10.09,002486,102,3,1,1,64
18,1.22,18.82,0.14,10.68,002486,102,3,1,1,64
19,1.07,18.56,0.12,9.48,002486,102,3,1,1,64
20,0.99,17.04,0.12,8.34,002486,102,3,1,1,64
21,0.92,14.39,0.18,10.77,002486,102,3,1,1,64
22,0.85,13.87,0.23,13.29,002486,102,3,1,1,64
23,0.81,13.24,0.23,13.11,002486,102,3,1,1,64
24,0.82,13.77,0.18,11.11,002486,102,3,1,1,64
