epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,965.23,100.0,3160.87,100.01,002965,102,3,1,1,64
1,963.66,99.91,3159.4,99.98,002965,102,3,1,1,64
2,962.22,99.83,3158.07,99.96,002965,102,3,1,1,64
3,960.71,99.74,3156.87,99.94,002965,102,3,1,1,64
4,959.11,99.64,3155.85,99.92,002965,102,3,1,1,64
5,956.79,99.5,3154.92,99.9,002965,102,3,1,1,64
6,954.59,99.37,3154.09,99.88,002965,102,3,1,1,64
7,951.87,99.19,3153.34,99.87,002965,102,3,1,1,64
8,948.35,98.97,3152.7,99.85,002965,102,3,1,1,64
9,944.56,98.74,3152.17,99.83,002965,102,3,1,1,64
10,939.58,98.4,3151.81,99.82,002965,102,3,1,1,64
11,933.21,98.01,3151.6,99.81,002965,102,3,1,1,64
12,926.15,97.51,3151.53,99.79,002965,102,3,1,1,64
13,917.84,96.99,3151.67,99.78,002965,102,3,1,1,64
14,907.37,96.27,3152.03,99.76,002965,102,3,1,1,64
15,893.78,95.35,3152.59,99.74,002965,102,3,1,1,64
16,879.31,94.37,3153.14,99.72,002965,102,3,1,1,64
17,861.35,93.16,3153.49,99.68,002965,102,3,1,1,64
18,840.37,91.66,3153.41,99.63,002965,102,3,1,1,64
19,819.21,90.25,3152.73,99.57,002965,102,3,1,1,64
20,791.16,88.29,3151.39,99.47,002965,102,3,1,1,64
21,761.63,86.23,3149.18,99.36,002965,102,3,1,1,64
22,730.41,84.03,3146.0,99.22,002965,102,3,1,1,64
23,699.78,81.84,3141.68,99.06,002965,102,3,1,1,64
24,662.69,79.09,3136.05,98.86,002965,102,3,1,1,64
