epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,130.61,100.01,38.05,99.75,002797,102,3,1,1,64
1,129.19,99.53,37.69,99.28,002797,102,3,1,1,64
2,127.95,99.04,37.34,98.81,002797,102,3,1,1,64
3,126.32,98.43,36.95,98.29,002797,102,3,1,1,64
4,124.44,97.69,36.52,97.71,002797,102,3,1,1,64
5,121.6,96.72,36.03,97.06,002797,102,3,1,1,64
6,117.74,95.43,35.45,96.28,002797,102,3,1,1,64
7,112.65,93.69,34.74,95.33,002797,102,3,1,1,64
8,106.39,91.47,33.87,94.14,002797,102,3,1,1,64
9,97.48,88.1,32.72,92.56,002797,102,3,1,1,64
10,86.76,83.63,31.14,90.33,002797,102,3,1,1,64
11,72.41,77.31,28.81,86.89,002797,102,3,1,1,64
12,58.57,68.97,25.15,81.16,002797,102,3,1,1,64
13,44.46,57.85,19.38,71.03,002797,102,3,1,1,64
14,30.77,44.6,11.24,53.34,002797,102,3,1,1,64
15,21.67,31.29,3.2,27.12,002797,102,3,1,1,64
16,15.56,24.94,1.01,12.33,002797,102,3,1,1,64
17,15.77,30.02,5.01,34.41,002797,102,3,1,1,64
18,19.83,42.62,7.16,42.32,002797,102,3,1,1,64
19,20.08,45.5,4.92,34.72,002797,102,3,1,1,64
20,18.71,40.9,1.72,18.99,002797,102,3,1,1,64
21,15.69,30.57,0.33,7.36,002797,102,3,1,1,64
22,12.59,22.15,0.75,12.31,002797,102,3,1,1,64
23,13.33,20.74,1.78,20.6,002797,102,3,1,1,64
24,13.48,20.33,2.47,24.82,002797,102,3,1,1,64
