epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,194.19,100.41,321.59,99.85,603027,102,3,1,1,64
1,193.0,99.78,320.28,99.65,603027,102,3,1,1,64
2,192.11,99.41,318.88,99.43,603027,102,3,1,1,64
3,191.18,99.08,317.07,99.15,603027,102,3,1,1,64
4,189.92,98.73,314.74,98.78,603027,102,3,1,1,64
5,188.46,98.33,311.71,98.31,603027,102,3,1,1,64
6,186.21,97.85,307.71,97.69,603027,102,3,1,1,64
7,183.77,97.3,302.38,96.86,603027,102,3,1,1,64
8,180.13,96.64,295.2,95.73,603027,102,3,1,1,64
9,176.08,95.85,285.47,94.18,603027,102,3,1,1,64
10,169.13,94.78,272.25,92.03,603027,102,3,1,1,64
11,161.3,93.42,254.65,89.07,603027,102,3,1,1,64
12,151.56,91.84,232.24,85.08,603027,102,3,1,1,64
13,140.11,89.85,205.35,79.95,603027,102,3,1,1,64
14,128.51,87.45,175.4,73.67,603027,102,3,1,1,64
15,115.01,84.48,144.59,66.48,603027,102,3,1,1,64
16,101.32,80.7,115.29,58.73,603027,102,3,1,1,64
17,88.8,76.04,89.24,50.8,603027,102,3,1,1,64
18,74.79,69.4,67.3,42.98,603027,102,3,1,1,64
19,61.44,61.37,49.58,35.48,603027,102,3,1,1,64
20,50.61,50.6,35.77,28.35,603027,102,3,1,1,64
21,36.31,36.8,25.38,21.65,603027,102,3,1,1,64
22,29.45,22.08,17.98,15.85,603027,102,3,1,1,64
23,25.84,20.87,13.12,12.99,603027,102,3,1,1,64
24,25.13,32.73,10.32,12.78,603027,102,3,1,1,64
