epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,95.81,98.75,139.62,98.67,000020,102,3,1,1,64
1,91.16,93.42,131.76,95.58,000020,102,3,1,1,64
2,80.41,82.31,111.09,87.05,000020,102,3,1,1,64
3,53.98,56.99,58.25,61.14,000020,102,3,1,1,64
4,20.83,45.67,9.0,16.36,000020,102,3,1,1,64
5,10.48,45.9,5.41,14.96,000020,102,3,1,1,64
6,7.65,27.09,7.45,20.06,000020,102,3,1,1,64
7,5.87,22.28,7.11,21.29,000020,102,3,1,1,64
8,4.71,19.9,3.98,14.18,000020,102,3,1,1,64
9,3.88,20.14,3.29,11.63,000020,102,3,1,1,64
10,3.41,19.01,3.86,12.78,000020,102,3,1,1,64
11,3.06,17.75,3.18,10.85,000020,102,3,1,1,64
12,2.67,16.06,2.37,9.06,000020,102,3,1,1,64
13,2.23,15.25,2.47,9.39,000020,102,3,1,1,64
14,2.24,14.53,3.04,11.15,000020,102,3,1,1,64
15,2.41,13.91,2.53,9.86,000020,102,3,1,1,64
16,2.16,12.87,2.37,9.62,000020,102,3,1,1,64
17,1.98,12.9,2.63,10.2,000020,102,3,1,1,64
18,1.92,12.4,2.5,10.17,000020,102,3,1,1,64
19,1.63,11.86,2.1,9.77,000020,102,3,1,1,64
20,1.96,12.21,2.02,9.4,000020,102,3,1,1,64
21,1.81,11.86,2.19,9.39,000020,102,3,1,1,64
22,1.86,11.16,1.92,9.01,000020,102,3,1,1,64
23,1.75,11.63,2.0,9.47,000020,102,3,1,1,64
24,1.76,11.31,1.57,7.96,000020,102,3,1,1,64
25,1.65,11.36,1.64,8.0,000020,102,3,1,1,64
26,1.41,10.59,1.84,9.28,000020,102,3,1,1,64
27,1.45,10.67,1.27,7.13,000020,102,3,1,1,64
28,1.39,10.02,1.72,8.82,000020,102,3,1,1,64
29,1.66,10.66,1.13,6.58,000020,102,3,1,1,64
30,1.46,10.25,1.35,7.67,000020,102,3,1,1,64
31,1.42,10.45,2.2,11.69,000020,102,3,1,1,64
32,1.9,11.79,0.92,6.2,000020,102,3,1,1,64
33,1.65,11.47,1.5,7.43,000020,102,3,1,1,64
34,1.54,11.26,1.24,8.01,000020,102,3,1,1,64
35,1.38,11.24,0.88,5.85,000020,102,3,1,1,64
36,1.37,9.63,1.1,7.03,000020,102,3,1,1,64
37,1.27,10.34,0.79,5.55,000020,102,3,1,1,64
38,1.28,9.85,1.1,6.79,000020,102,3,1,1,64
39,1.18,9.38,1.26,8.51,000020,102,3,1,1,64
40,1.48,10.28,0.66,5.41,000020,102,3,1,1,64
41,1.36,10.47,1.29,8.24,000020,102,3,1,1,64
42,1.11,9.68,0.79,6.12,000020,102,3,1,1,64
43,1.21,9.26,0.61,4.92,000020,102,3,1,1,64
44,1.01,9.03,0.57,4.78,000020,102,3,1,1,64
45,1.22,9.68,0.85,6.3,000020,102,3,1,1,64
46,1.12,9.46,0.59,5.1,000020,102,3,1,1,64
47,1.17,9.71,1.07,8.18,000020,102,3,1,1,64
48,1.08,11.09,0.45,4.41,000020,102,3,1,1,64
49,1.03,9.45,0.6,4.95,000020,102,3,1,1,64
