epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,52.69,98.46,37.35,97.86,600830,102,3,1,1,64
1,50.65,91.48,35.15,94.71,600830,102,3,1,1,64
2,46.76,83.59,31.19,89.0,600830,102,3,1,1,64
3,38.41,71.32,23.46,77.08,600830,102,3,1,1,64
4,22.35,53.12,9.59,49.03,600830,102,3,1,1,64
5,5.61,32.06,1.15,11.54,600830,102,3,1,1,64
6,6.82,51.57,6.84,36.84,600830,102,3,1,1,64
7,4.65,30.38,2.16,17.25,600830,102,3,1,1,64
8,3.75,27.43,0.62,10.38,600830,102,3,1,1,64
9,3.72,22.41,0.39,7.63,600830,102,3,1,1,64
10,3.22,17.67,0.46,8.31,600830,102,3,1,1,64
11,3.04,24.53,0.66,9.88,600830,102,3,1,1,64
12,2.72,22.22,0.58,8.81,600830,102,3,1,1,64
13,2.54,18.2,0.61,10.31,600830,102,3,1,1,64
14,2.46,17.98,0.57,10.08,600830,102,3,1,1,64
15,2.15,19.35,0.5,8.99,600830,102,3,1,1,64
16,2.08,20.9,0.49,8.85,600830,102,3,1,1,64
17,1.99,21.2,0.54,9.87,600830,102,3,1,1,64
18,1.81,20.02,0.57,10.52,600830,102,3,1,1,64
19,1.74,19.14,0.51,9.88,600830,102,3,1,1,64
