epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,783.64,99.96,339.08,99.85,603214,102,3,1,1,64
1,781.78,99.85,338.77,99.8,603214,102,3,1,1,64
2,779.71,99.74,338.48,99.76,603214,102,3,1,1,64
3,777.52,99.62,338.21,99.72,603214,102,3,1,1,64
4,775.04,99.47,337.95,99.69,603214,102,3,1,1,64
5,771.97,99.3,337.71,99.65,603214,102,3,1,1,64
6,768.75,99.13,337.49,99.62,603214,102,3,1,1,64
7,764.72,98.9,337.31,99.6,603214,102,3,1,1,64
8,760.42,98.66,337.17,99.58,603214,102,3,1,1,64
9,753.59,98.3,337.09,99.57,603214,102,3,1,1,64
10,747.91,97.96,337.06,99.57,603214,102,3,1,1,64
11,738.66,97.44,337.09,99.58,603214,102,3,1,1,64
12,728.75,96.87,337.2,99.6,603214,102,3,1,1,64
13,716.36,96.2,337.38,99.64,603214,102,3,1,1,64
14,701.03,95.26,337.61,99.68,603214,102,3,1,1,64
15,682.69,94.19,337.89,99.73,603214,102,3,1,1,64
16,664.83,93.07,338.23,99.79,603214,102,3,1,1,64
17,640.36,91.49,338.59,99.85,603214,102,3,1,1,64
18,615.44,89.89,338.99,99.92,603214,102,3,1,1,64
19,579.62,87.46,339.4,99.99,603214,102,3,1,1,64
20,553.5,85.53,339.8,100.07,603214,102,3,1,1,64
