epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,12.57,100.65,953.65,100.01,600845,102,3,1,1,64
1,12.38,97.78,948.86,99.59,600845,102,3,1,1,64
2,12.2,99.0,941.64,98.97,600845,102,3,1,1,64
3,11.86,102.21,928.18,97.83,600845,102,3,1,1,64
4,11.2,108.23,901.28,95.53,600845,102,3,1,1,64
5,9.9,122.13,844.3,90.52,600845,102,3,1,1,64
6,7.6,149.92,741.12,80.23,600845,102,3,1,1,64
7,4.53,213.88,619.68,64.47,600845,102,3,1,1,64
8,2.55,263.97,528.98,51.01,600845,102,3,1,1,64
9,1.72,202.32,476.75,50.21,600845,102,3,1,1,64
10,1.84,161.66,465.97,50.24,600845,102,3,1,1,64
11,1.63,144.18,477.86,49.7,600845,102,3,1,1,64
12,1.19,125.71,489.43,49.42,600845,102,3,1,1,64
13,1.22,128.4,490.93,49.0,600845,102,3,1,1,64
14,1.13,140.63,483.69,48.28,600845,102,3,1,1,64
15,1.0,116.56,471.88,47.5,600845,102,3,1,1,64
16,0.95,105.49,456.55,46.8,600845,102,3,1,1,64
17,0.92,113.29,443.29,46.14,600845,102,3,1,1,64
18,0.82,108.18,438.76,45.08,600845,102,3,1,1,64
19,0.75,105.02,434.43,44.2,600845,102,3,1,1,64
20,0.69,107.96,422.83,43.26,600845,102,3,1,1,64
21,0.62,109.17,413.14,42.37,600845,102,3,1,1,64
22,0.62,104.96,408.02,41.73,600845,102,3,1,1,64
23,0.55,111.75,399.68,41.06,600845,102,3,1,1,64
24,0.56,99.9,391.12,40.5,600845,102,3,1,1,64
