epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,228.6,100.05,196.4,99.76,603848,102,3,1,1,64
1,227.08,99.7,195.28,99.47,603848,102,3,1,1,64
2,225.79,99.4,193.83,99.08,603848,102,3,1,1,64
3,224.2,99.03,191.95,98.59,603848,102,3,1,1,64
4,222.25,98.54,189.46,97.92,603848,102,3,1,1,64
5,219.61,97.89,186.11,97.01,603848,102,3,1,1,64
6,216.43,97.06,181.52,95.75,603848,102,3,1,1,64
7,211.88,95.89,175.12,93.97,603848,102,3,1,1,64
8,205.2,94.08,166.11,91.39,603848,102,3,1,1,64
9,196.75,91.7,153.42,87.6,603848,102,3,1,1,64
10,184.58,88.25,135.79,82.04,603848,102,3,1,1,64
11,167.56,82.8,112.42,74.0,603848,102,3,1,1,64
12,145.87,75.64,84.18,62.92,603848,102,3,1,1,64
13,118.67,65.3,54.67,48.83,603848,102,3,1,1,64
14,88.3,52.39,29.39,32.65,603848,102,3,1,1,64
15,60.24,38.1,12.77,17.98,603848,102,3,1,1,64
16,36.38,26.62,6.17,13.93,603848,102,3,1,1,64
17,22.66,23.17,7.19,17.65,603848,102,3,1,1,64
18,17.19,23.66,10.72,22.04,603848,102,3,1,1,64
19,17.53,25.68,12.41,23.71,603848,102,3,1,1,64
20,18.98,26.84,11.4,22.66,603848,102,3,1,1,64
21,17.59,25.85,8.85,19.91,603848,102,3,1,1,64
22,14.32,23.07,5.99,16.26,603848,102,3,1,1,64
23,11.79,20.12,3.7,12.37,603848,102,3,1,1,64
24,10.49,17.0,2.54,9.8,603848,102,3,1,1,64
