epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,18.71,99.35,26.34,98.12,002226,102,3,1,1,64
1,17.75,95.56,24.8,95.14,002226,102,3,1,1,64
2,16.4,92.69,22.25,90.01,002226,102,3,1,1,64
3,14.03,86.92,17.81,80.24,002226,102,3,1,1,64
4,10.18,79.3,10.35,60.17,002226,102,3,1,1,64
5,4.51,65.04,1.87,19.61,002226,102,3,1,1,64
6,1.53,65.43,1.96,24.63,002226,102,3,1,1,64
7,2.61,89.64,0.84,16.21,002226,102,3,1,1,64
8,0.97,53.74,0.31,7.67,002226,102,3,1,1,64
9,0.92,37.86,0.62,13.14,002226,102,3,1,1,64
10,0.83,36.01,0.36,9.49,002226,102,3,1,1,64
11,0.52,33.3,0.14,5.41,002226,102,3,1,1,64
12,0.49,39.83,0.23,7.42,002226,102,3,1,1,64
13,0.57,44.66,0.16,6.12,002226,102,3,1,1,64
14,0.45,35.3,0.14,5.39,002226,102,3,1,1,64
15,0.42,27.05,0.22,6.9,002226,102,3,1,1,64
16,0.44,23.4,0.19,6.28,002226,102,3,1,1,64
17,0.43,24.45,0.13,5.17,002226,102,3,1,1,64
18,0.4,24.76,0.12,4.9,002226,102,3,1,1,64
19,0.39,24.43,0.12,4.94,002226,102,3,1,1,64
20,0.41,24.62,0.14,5.28,002226,102,3,1,1,64
21,0.36,22.23,0.15,5.51,002226,102,3,1,1,64
22,0.39,22.72,0.14,5.31,002226,102,3,1,1,64
23,0.34,21.2,0.13,5.16,002226,102,3,1,1,64
24,0.37,21.23,0.13,5.11,002226,102,3,1,1,64
25,0.37,22.37,0.12,5.02,002226,102,3,1,1,64
26,0.35,22.44,0.12,4.99,002226,102,3,1,1,64
27,0.36,20.62,0.13,5.15,002226,102,3,1,1,64
28,0.35,21.1,0.16,5.8,002226,102,3,1,1,64
