epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,39.42,99.17,29.96,98.08,600133,102,3,1,1,64
1,37.43,96.13,28.2,95.14,600133,102,3,1,1,64
2,34.15,91.8,25.22,89.98,600133,102,3,1,1,64
3,28.08,84.29,19.95,80.04,600133,102,3,1,1,64
4,17.98,70.14,11.03,59.11,600133,102,3,1,1,64
5,6.36,43.23,1.56,20.0,600133,102,3,1,1,64
6,2.84,22.07,4.12,32.6,600133,102,3,1,1,64
7,3.77,33.81,1.8,18.49,600133,102,3,1,1,64
8,1.57,18.51,0.83,13.28,600133,102,3,1,1,64
9,1.66,16.93,1.12,16.84,600133,102,3,1,1,64
10,1.62,17.63,0.74,12.75,600133,102,3,1,1,64
11,1.1,15.06,0.68,9.73,600133,102,3,1,1,64
12,1.15,16.88,0.99,12.31,600133,102,3,1,1,64
13,1.15,16.93,0.91,11.25,600133,102,3,1,1,64
14,1.05,14.09,0.75,10.38,600133,102,3,1,1,64
15,0.98,13.75,0.66,9.94,600133,102,3,1,1,64
16,1.0,13.22,0.6,9.1,600133,102,3,1,1,64
17,0.88,13.28,0.57,8.76,600133,102,3,1,1,64
18,0.84,13.35,0.56,8.65,600133,102,3,1,1,64
19,0.91,13.77,0.55,8.54,600133,102,3,1,1,64
20,0.88,12.93,0.53,8.39,600133,102,3,1,1,64
21,0.81,12.83,0.49,8.12,600133,102,3,1,1,64
22,0.79,12.32,0.46,7.83,600133,102,3,1,1,64
23,0.84,12.74,0.43,7.61,600133,102,3,1,1,64
24,0.73,12.47,0.42,7.54,600133,102,3,1,1,64
