epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,21.94,96.91,323.71,99.63,600884,102,3,1,1,64
1,20.92,85.52,319.11,98.48,600884,102,3,1,1,64
2,19.22,78.15,309.2,96.06,600884,102,3,1,1,64
3,16.05,76.92,283.04,90.24,600884,102,3,1,1,64
4,10.75,100.59,225.29,77.14,600884,102,3,1,1,64
5,6.06,152.16,151.65,57.1,600884,102,3,1,1,64
6,4.63,165.76,106.73,39.91,600884,102,3,1,1,64
7,3.7,115.82,88.81,31.06,600884,102,3,1,1,64
8,2.69,69.1,83.25,27.99,600884,102,3,1,1,64
9,1.72,51.05,81.1,26.14,600884,102,3,1,1,64
10,1.04,35.84,78.66,24.72,600884,102,3,1,1,64
11,0.87,33.81,76.42,24.21,600884,102,3,1,1,64
12,0.89,36.57,74.3,23.58,600884,102,3,1,1,64
13,0.87,32.8,71.65,22.89,600884,102,3,1,1,64
14,0.74,27.03,69.99,22.48,600884,102,3,1,1,64
15,0.73,28.75,69.54,22.28,600884,102,3,1,1,64
16,0.63,34.47,68.66,22.04,600884,102,3,1,1,64
17,0.62,39.1,66.95,21.68,600884,102,3,1,1,64
18,0.68,39.96,66.1,21.45,600884,102,3,1,1,64
19,0.62,40.16,64.46,21.13,600884,102,3,1,1,64
20,0.6,35.89,63.93,20.96,600884,102,3,1,1,64
21,0.54,38.48,62.68,20.78,600884,102,3,1,1,64
22,0.65,36.89,62.5,20.63,600884,102,3,1,1,64
23,0.56,36.94,62.82,20.59,600884,102,3,1,1,64
24,0.53,32.26,61.69,20.45,600884,102,3,1,1,64
