epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,572.52,99.95,917.29,99.7,603989,102,3,1,1,64
1,569.23,99.65,910.35,99.34,603989,102,3,1,1,64
2,565.65,99.34,900.1,98.8,603989,102,3,1,1,64
3,560.8,98.94,884.13,97.95,603989,102,3,1,1,64
4,553.58,98.36,858.83,96.59,603989,102,3,1,1,64
5,542.91,97.51,819.15,94.4,603989,102,3,1,1,64
6,526.19,96.22,760.07,90.96,603989,102,3,1,1,64
7,500.43,94.2,679.08,85.87,603989,102,3,1,1,64
8,462.71,91.12,580.5,79.05,603989,102,3,1,1,64
9,411.97,86.58,476.41,71.0,603989,102,3,1,1,64
10,355.11,80.8,380.76,62.65,603989,102,3,1,1,64
11,294.07,73.61,300.64,54.71,603989,102,3,1,1,64
12,231.66,64.75,236.12,47.44,603989,102,3,1,1,64
13,173.02,54.09,184.29,40.77,603989,102,3,1,1,64
14,117.11,41.26,140.59,34.28,603989,102,3,1,1,64
15,73.32,29.99,105.27,28.08,603989,102,3,1,1,64
16,40.87,21.55,77.5,22.16,603989,102,3,1,1,64
17,21.75,16.23,57.47,17.04,603989,102,3,1,1,64
18,19.83,15.98,44.32,13.37,603989,102,3,1,1,64
19,24.01,18.95,36.63,11.69,603989,102,3,1,1,64
20,28.96,20.65,32.58,11.45,603989,102,3,1,1,64
21,34.4,23.04,30.84,11.5,603989,102,3,1,1,64
22,36.24,23.6,30.46,11.54,603989,102,3,1,1,64
23,40.62,25.1,30.88,11.5,603989,102,3,1,1,64
24,34.61,23.03,31.81,11.47,603989,102,3,1,1,64
25,33.28,22.45,33.23,11.45,603989,102,3,1,1,64
26,32.82,22.47,34.99,11.52,603989,102,3,1,1,64
27,30.01,21.02,36.89,11.73,603989,102,3,1,1,64
28,27.58,20.43,38.86,12.11,603989,102,3,1,1,64
29,25.56,19.53,40.8,12.53,603989,102,3,1,1,64
30,22.06,18.16,42.25,12.87,603989,102,3,1,1,64
31,22.84,18.44,43.13,13.08,603989,102,3,1,1,64
32,20.26,17.2,43.46,13.17,603989,102,3,1,1,64
