epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,274.45,99.94,19.72,98.8,002366,102,3,1,1,64
1,272.51,99.11,19.33,97.75,002366,102,3,1,1,64
2,270.42,98.39,18.89,96.56,002366,102,3,1,1,64
3,267.73,97.51,18.37,95.13,002366,102,3,1,1,64
4,264.1,96.45,17.73,93.36,002366,102,3,1,1,64
5,258.66,94.96,16.95,91.12,002366,102,3,1,1,64
6,250.53,92.99,15.94,88.18,002366,102,3,1,1,64
7,238.54,90.32,14.62,84.18,002366,102,3,1,1,64
8,221.61,86.55,12.83,78.49,002366,102,3,1,1,64
9,198.08,80.71,10.41,69.99,002366,102,3,1,1,64
10,167.14,72.16,7.24,56.77,002366,102,3,1,1,64
11,132.47,59.32,3.7,38.11,002366,102,3,1,1,64
12,101.99,41.88,1.59,22.3,002366,102,3,1,1,64
13,76.54,28.3,4.06,35.84,002366,102,3,1,1,64
14,60.85,36.89,10.1,62.95,002366,102,3,1,1,64
15,54.51,46.66,13.08,67.05,002366,102,3,1,1,64
16,48.09,44.74,12.3,49.26,002366,102,3,1,1,64
17,41.33,30.53,12.76,55.2,002366,102,3,1,1,64
18,37.76,33.0,13.58,65.69,002366,102,3,1,1,64
19,35.31,39.57,12.79,67.24,002366,102,3,1,1,64
20,33.22,39.53,10.46,63.29,002366,102,3,1,1,64
21,30.2,36.39,7.41,55.9,002366,102,3,1,1,64
22,27.68,30.06,4.9,47.03,002366,102,3,1,1,64
