epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,96.09,99.76,379.96,99.63,601233,102,3,1,1,64
1,95.03,98.71,376.46,99.16,601233,102,3,1,1,64
2,93.72,97.59,371.29,98.46,601233,102,3,1,1,64
3,91.93,96.05,363.61,97.42,601233,102,3,1,1,64
4,89.29,93.88,352.14,95.84,601233,102,3,1,1,64
5,85.51,90.63,334.58,93.36,601233,102,3,1,1,64
6,79.62,85.69,307.19,89.33,601233,102,3,1,1,64
7,70.34,77.7,265.81,82.8,601233,102,3,1,1,64
8,57.0,65.91,209.15,72.78,601233,102,3,1,1,64
9,38.79,50.67,143.39,58.82,601233,102,3,1,1,64
10,19.82,41.12,83.19,42.08,601233,102,3,1,1,64
11,8.43,36.61,43.3,25.99,601233,102,3,1,1,64
12,7.02,41.79,25.92,17.65,601233,102,3,1,1,64
13,7.68,41.13,21.44,16.73,601233,102,3,1,1,64
14,5.69,28.58,22.44,16.99,601233,102,3,1,1,64
15,5.01,20.94,26.34,17.89,601233,102,3,1,1,64
16,4.82,22.65,32.02,19.72,601233,102,3,1,1,64
17,4.57,22.13,37.87,22.34,601233,102,3,1,1,64
18,3.6,17.86,42.5,24.64,601233,102,3,1,1,64
19,2.85,17.5,45.19,25.95,601233,102,3,1,1,64
20,3.23,20.09,46.25,26.46,601233,102,3,1,1,64
21,3.37,22.93,45.9,26.31,601233,102,3,1,1,64
22,3.54,23.04,44.65,25.73,601233,102,3,1,1,64
23,3.03,21.01,42.98,24.93,601233,102,3,1,1,64
