epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,204.53,99.15,338.47,99.33,600549,102,3,1,1,64
1,201.55,110.32,332.19,98.37,600549,102,3,1,1,64
2,196.72,121.23,320.6,96.63,600549,102,3,1,1,64
3,187.79,134.85,297.36,93.1,600549,102,3,1,1,64
4,169.85,152.95,250.62,85.5,600549,102,3,1,1,64
5,133.93,173.78,171.93,70.0,600549,102,3,1,1,64
6,81.21,208.99,82.27,44.1,600549,102,3,1,1,64
7,35.9,292.44,29.72,18.87,600549,102,3,1,1,64
8,16.76,454.36,19.78,22.65,600549,102,3,1,1,64
9,15.81,384.3,20.99,25.38,600549,102,3,1,1,64
10,14.1,128.73,19.2,23.49,600549,102,3,1,1,64
11,12.93,76.64,17.42,19.73,600549,102,3,1,1,64
12,11.53,63.33,17.46,16.67,600549,102,3,1,1,64
13,11.45,113.04,17.28,15.29,600549,102,3,1,1,64
14,11.03,237.23,15.77,14.73,600549,102,3,1,1,64
15,10.21,355.86,13.86,14.51,600549,102,3,1,1,64
16,9.25,327.7,12.5,14.34,600549,102,3,1,1,64
17,8.28,209.49,11.59,14.33,600549,102,3,1,1,64
18,8.0,196.9,10.89,13.82,600549,102,3,1,1,64
19,7.89,167.32,10.23,13.15,600549,102,3,1,1,64
20,6.57,174.61,9.62,12.58,600549,102,3,1,1,64
21,6.83,205.89,9.07,12.11,600549,102,3,1,1,64
22,7.11,211.18,8.56,11.73,600549,102,3,1,1,64
23,6.56,193.95,8.07,11.38,600549,102,3,1,1,64
24,6.13,177.72,7.61,10.99,600549,102,3,1,1,64
