epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,13.52,98.97,6.8,96.68,601866,102,3,1,1,64
1,12.62,94.88,6.16,91.35,601866,102,3,1,1,64
2,11.28,88.31,5.07,81.51,601866,102,3,1,1,64
3,8.83,75.1,3.24,62.18,601866,102,3,1,1,64
4,4.93,47.73,0.92,29.13,601866,102,3,1,1,64
5,1.52,27.86,0.48,24.38,601866,102,3,1,1,64
6,1.17,27.65,0.42,16.12,601866,102,3,1,1,64
7,0.85,20.27,0.69,28.78,601866,102,3,1,1,64
8,0.86,23.68,0.55,24.93,601866,102,3,1,1,64
9,0.72,16.8,0.28,14.5,601866,102,3,1,1,64
10,0.55,14.01,0.28,14.73,601866,102,3,1,1,64
11,0.58,16.31,0.24,13.29,601866,102,3,1,1,64
12,0.49,13.08,0.24,13.99,601866,102,3,1,1,64
13,0.45,12.73,0.26,14.78,601866,102,3,1,1,64
14,0.41,11.73,0.22,12.97,601866,102,3,1,1,64
15,0.48,12.24,0.18,11.82,601866,102,3,1,1,64
16,0.36,12.08,0.17,11.36,601866,102,3,1,1,64
17,0.4,11.44,0.16,11.43,601866,102,3,1,1,64
18,0.36,11.24,0.16,11.74,601866,102,3,1,1,64
19,0.35,10.96,0.16,11.69,601866,102,3,1,1,64
20,0.29,10.9,0.14,10.69,601866,102,3,1,1,64
21,0.32,11.21,0.13,10.52,601866,102,3,1,1,64
22,0.27,10.7,0.13,10.59,601866,102,3,1,1,64
23,0.3,11.06,0.11,9.57,601866,102,3,1,1,64
24,0.3,10.97,0.1,9.13,601866,102,3,1,1,64
25,0.26,10.96,0.12,10.35,601866,102,3,1,1,64
26,0.26,10.44,0.13,10.69,601866,102,3,1,1,64
27,0.26,10.32,0.1,9.11,601866,102,3,1,1,64
28,0.24,9.91,0.09,8.47,601866,102,3,1,1,64
29,0.25,10.53,0.09,8.54,601866,102,3,1,1,64
30,0.22,9.7,0.09,8.48,601866,102,3,1,1,64
31,0.22,9.26,0.09,8.46,601866,102,3,1,1,64
32,0.22,9.75,0.08,8.54,601866,102,3,1,1,64
33,0.21,9.23,0.07,8.0,601866,102,3,1,1,64
34,0.24,9.52,0.07,7.58,601866,102,3,1,1,64
35,0.2,9.57,0.08,8.4,601866,102,3,1,1,64
36,0.18,9.06,0.08,8.52,601866,102,3,1,1,64
37,0.22,9.58,0.06,7.12,601866,102,3,1,1,64
38,0.18,8.94,0.07,7.79,601866,102,3,1,1,64
39,0.21,9.02,0.07,7.75,601866,102,3,1,1,64
40,0.16,8.9,0.06,6.69,601866,102,3,1,1,64
41,0.17,9.22,0.06,7.17,601866,102,3,1,1,64
42,0.16,8.81,0.06,7.04,601866,102,3,1,1,64
43,0.16,8.28,0.06,6.98,601866,102,3,1,1,64
44,0.16,8.66,0.05,6.17,601866,102,3,1,1,64
45,0.15,8.64,0.06,6.88,601866,102,3,1,1,64
46,0.14,8.77,0.04,6.02,601866,102,3,1,1,64
47,0.15,8.73,0.05,6.07,601866,102,3,1,1,64
48,0.13,8.01,0.06,7.1,601866,102,3,1,1,64
49,0.13,8.32,0.04,5.87,601866,102,3,1,1,64
