epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,155.19,99.83,511.92,99.73,603979,102,3,1,1,64
1,153.17,99.05,506.84,99.22,603979,102,3,1,1,64
2,150.98,98.19,499.63,98.5,603979,102,3,1,1,64
3,147.9,96.99,488.84,97.42,603979,102,3,1,1,64
4,143.42,95.27,472.22,95.72,603979,102,3,1,1,64
5,136.61,92.6,446.01,92.99,603979,102,3,1,1,64
6,125.78,88.21,404.71,88.5,603979,102,3,1,1,64
7,109.33,81.38,342.33,81.22,603979,102,3,1,1,64
8,85.21,69.92,258.61,70.21,603979,102,3,1,1,64
9,53.79,51.77,166.64,55.58,603979,102,3,1,1,64
10,24.56,30.13,88.65,39.13,603979,102,3,1,1,64
11,10.39,23.72,40.95,24.22,603979,102,3,1,1,64
12,15.81,34.14,21.47,14.49,603979,102,3,1,1,64
13,23.34,43.01,16.33,11.16,603979,102,3,1,1,64
14,18.93,37.96,16.67,11.3,603979,102,3,1,1,64
15,9.39,22.94,19.35,12.95,603979,102,3,1,1,64
16,6.4,18.22,22.77,15.01,603979,102,3,1,1,64
17,9.14,24.4,25.62,16.67,603979,102,3,1,1,64
18,7.54,22.35,26.75,17.3,603979,102,3,1,1,64
19,4.92,15.99,26.49,17.17,603979,102,3,1,1,64
20,3.46,12.16,25.69,16.73,603979,102,3,1,1,64
21,4.33,13.06,25.0,16.35,603979,102,3,1,1,64
22,4.15,14.1,24.84,16.26,603979,102,3,1,1,64
23,4.07,14.14,25.2,16.48,603979,102,3,1,1,64
