epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,63.15,99.64,115.3,99.16,600592,102,3,1,1,64
1,61.31,95.51,112.67,97.84,600592,102,3,1,1,64
2,58.63,90.12,108.24,95.55,600592,102,3,1,1,64
3,53.95,80.47,99.84,91.06,600592,102,3,1,1,64
4,45.15,69.36,82.79,81.56,600592,102,3,1,1,64
5,30.65,67.57,52.27,62.61,600592,102,3,1,1,64
6,15.11,70.55,19.55,35.54,600592,102,3,1,1,64
7,7.75,68.07,5.38,16.6,600592,102,3,1,1,64
8,5.55,49.98,2.73,11.63,600592,102,3,1,1,64
9,4.38,27.58,2.49,10.56,600592,102,3,1,1,64
10,4.06,24.28,2.87,10.22,600592,102,3,1,1,64
11,3.43,20.92,3.46,10.5,600592,102,3,1,1,64
12,3.11,21.61,3.74,10.74,600592,102,3,1,1,64
13,2.86,25.6,3.62,10.49,600592,102,3,1,1,64
14,2.73,24.41,3.09,9.54,600592,102,3,1,1,64
15,2.61,21.2,2.46,8.56,600592,102,3,1,1,64
16,2.45,18.46,2.07,8.18,600592,102,3,1,1,64
17,2.27,17.42,1.93,8.0,600592,102,3,1,1,64
18,1.97,17.16,1.88,7.74,600592,102,3,1,1,64
19,1.93,18.04,1.79,7.51,600592,102,3,1,1,64
20,2.06,18.18,1.58,7.43,600592,102,3,1,1,64
21,1.93,18.09,1.43,7.49,600592,102,3,1,1,64
22,1.85,17.28,1.35,7.1,600592,102,3,1,1,64
23,1.64,16.59,1.29,6.81,600592,102,3,1,1,64
24,1.64,15.84,1.24,6.68,600592,102,3,1,1,64
