epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,17.51,99.99,12.68,99.5,601077,102,3,1,1,64
1,17.31,99.42,12.55,98.97,601077,102,3,1,1,64
2,17.11,98.89,12.4,98.37,601077,102,3,1,1,64
3,16.9,98.29,12.22,97.68,601077,102,3,1,1,64
4,16.67,97.67,12.03,96.91,601077,102,3,1,1,64
5,16.35,96.82,11.82,96.06,601077,102,3,1,1,64
6,16.04,95.94,11.59,95.13,601077,102,3,1,1,64
7,15.67,94.87,11.34,94.08,601077,102,3,1,1,64
8,15.27,93.74,11.06,92.89,601077,102,3,1,1,64
9,14.71,92.21,10.74,91.55,601077,102,3,1,1,64
10,14.16,90.61,10.39,90.03,601077,102,3,1,1,64
11,13.55,88.83,10.0,88.31,601077,102,3,1,1,64
12,12.78,86.52,9.56,86.34,601077,102,3,1,1,64
13,12.03,84.12,9.07,84.08,601077,102,3,1,1,64
14,10.89,80.5,8.51,81.45,601077,102,3,1,1,64
15,9.83,76.84,7.88,78.34,601077,102,3,1,1,64
16,8.74,72.56,7.15,74.59,601077,102,3,1,1,64
17,7.51,67.49,6.31,70.01,601077,102,3,1,1,64
18,6.2,61.18,5.35,64.31,601077,102,3,1,1,64
19,4.95,53.86,4.25,57.12,601077,102,3,1,1,64
20,3.73,45.81,3.04,47.87,601077,102,3,1,1,64
21,2.77,38.51,1.81,36.04,601077,102,3,1,1,64
22,1.95,31.29,0.79,21.56,601077,102,3,1,1,64
23,1.42,25.53,0.28,10.22,601077,102,3,1,1,64
24,1.28,21.38,0.48,17.98,601077,102,3,1,1,64
