epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,17.55,100.34,457.1,99.83,002050,102,3,1,1,64
1,17.0,97.45,453.06,99.33,002050,102,3,1,1,64
2,16.17,98.71,446.76,98.54,002050,102,3,1,1,64
3,14.7,103.99,433.96,96.92,002050,102,3,1,1,64
4,12.2,126.12,403.19,93.0,002050,102,3,1,1,64
5,9.02,167.26,331.16,83.47,002050,102,3,1,1,64
6,5.75,202.02,230.93,68.26,002050,102,3,1,1,64
7,3.29,188.08,156.77,54.14,002050,102,3,1,1,64
8,1.51,128.08,117.91,44.91,002050,102,3,1,1,64
9,1.17,84.24,106.17,41.74,002050,102,3,1,1,64
10,1.39,85.52,109.94,42.79,002050,102,3,1,1,64
11,1.15,76.87,117.31,44.81,002050,102,3,1,1,64
12,0.9,58.15,119.68,45.47,002050,102,3,1,1,64
13,0.7,55.5,117.35,44.9,002050,102,3,1,1,64
14,0.74,64.67,114.59,44.22,002050,102,3,1,1,64
15,0.76,69.66,113.83,44.06,002050,102,3,1,1,64
16,0.66,65.75,111.45,43.47,002050,102,3,1,1,64
17,0.66,59.85,108.05,42.57,002050,102,3,1,1,64
18,0.69,57.87,106.45,42.16,002050,102,3,1,1,64
19,0.65,59.36,103.52,41.36,002050,102,3,1,1,64
20,0.6,59.14,104.14,41.58,002050,102,3,1,1,64
21,0.56,60.71,106.54,42.3,002050,102,3,1,1,64
22,0.58,62.42,105.37,42.0,002050,102,3,1,1,64
23,0.61,64.88,102.66,41.24,002050,102,3,1,1,64
24,0.62,65.8,104.13,41.68,002050,102,3,1,1,64
25,0.56,61.05,101.83,41.05,002050,102,3,1,1,64
26,0.6,59.3,100.42,40.66,002050,102,3,1,1,64
27,0.6,58.24,99.5,40.43,002050,102,3,1,1,64
28,0.54,58.72,98.1,40.06,002050,102,3,1,1,64
29,0.56,60.35,98.16,40.12,002050,102,3,1,1,64
30,0.55,57.89,97.2,39.88,002050,102,3,1,1,64
31,0.46,57.29,99.3,40.53,002050,102,3,1,1,64
32,0.51,58.28,97.29,39.98,002050,102,3,1,1,64
33,0.51,59.93,95.95,39.62,002050,102,3,1,1,64
34,0.49,59.14,94.03,39.08,002050,102,3,1,1,64
35,0.56,58.32,93.27,38.91,002050,102,3,1,1,64
36,0.51,56.19,96.59,39.95,002050,102,3,1,1,64
37,0.52,56.52,92.55,38.79,002050,102,3,1,1,64
38,0.47,56.97,91.46,38.51,002050,102,3,1,1,64
39,0.45,56.8,91.53,38.58,002050,102,3,1,1,64
40,0.44,55.01,92.73,39.0,002050,102,3,1,1,64
41,0.42,52.47,91.38,38.63,002050,102,3,1,1,64
42,0.42,54.39,90.88,38.53,002050,102,3,1,1,64
43,0.41,54.05,91.0,38.61,002050,102,3,1,1,64
44,0.45,52.52,90.99,38.64,002050,102,3,1,1,64
45,0.38,55.65,92.64,39.17,002050,102,3,1,1,64
46,0.4,50.61,88.85,38.06,002050,102,3,1,1,64
47,0.38,49.31,86.75,37.48,002050,102,3,1,1,64
48,0.38,47.98,89.13,38.31,002050,102,3,1,1,64
49,0.37,47.1,88.25,38.1,002050,102,3,1,1,64
