epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,96.78,101.06,254.67,99.48,600835,102,3,1,1,64
1,94.05,99.92,246.53,97.9,600835,102,3,1,1,64
2,87.1,101.17,224.23,93.46,600835,102,3,1,1,64
3,68.42,97.88,162.07,79.54,600835,102,3,1,1,64
4,37.86,83.81,65.55,49.03,600835,102,3,1,1,64
5,17.48,72.4,15.26,18.42,600835,102,3,1,1,64
6,15.27,81.1,6.42,12.26,600835,102,3,1,1,64
7,15.16,70.22,6.21,13.38,600835,102,3,1,1,64
8,11.92,66.28,5.56,12.49,600835,102,3,1,1,64
9,9.55,64.12,4.59,10.85,600835,102,3,1,1,64
10,8.28,80.54,3.78,9.93,600835,102,3,1,1,64
11,7.28,112.64,3.73,10.6,600835,102,3,1,1,64
12,6.45,114.97,4.22,11.93,600835,102,3,1,1,64
13,5.87,107.52,3.41,10.47,600835,102,3,1,1,64
14,5.34,104.14,2.35,8.18,600835,102,3,1,1,64
15,4.68,101.81,2.3,8.13,600835,102,3,1,1,64
16,4.28,94.19,2.37,8.32,600835,102,3,1,1,64
17,4.0,81.35,1.58,6.42,600835,102,3,1,1,64
18,3.59,76.08,1.6,6.48,600835,102,3,1,1,64
19,2.85,72.64,1.49,6.19,600835,102,3,1,1,64
20,2.76,66.45,1.03,5.01,600835,102,3,1,1,64
21,2.68,66.52,0.97,4.84,600835,102,3,1,1,64
22,2.76,65.49,0.78,4.27,600835,102,3,1,1,64
23,2.8,65.9,0.88,4.5,600835,102,3,1,1,64
24,5.31,71.95,1.1,4.9,600835,102,3,1,1,64
25,8.34,78.05,4.78,12.75,600835,102,3,1,1,64
26,7.0,81.12,9.0,18.34,600835,102,3,1,1,64
27,2.99,94.05,2.71,9.13,600835,102,3,1,1,64
28,2.3,73.7,0.74,4.12,600835,102,3,1,1,64
29,2.6,70.69,1.44,6.01,600835,102,3,1,1,64
30,1.99,66.69,0.7,4.07,600835,102,3,1,1,64
31,1.92,67.0,0.66,3.78,600835,102,3,1,1,64
32,1.66,57.57,0.78,4.08,600835,102,3,1,1,64
33,1.47,53.64,0.61,3.77,600835,102,3,1,1,64
34,1.72,58.24,0.56,3.47,600835,102,3,1,1,64
35,1.66,64.12,0.59,3.48,600835,102,3,1,1,64
36,1.72,70.99,0.56,3.72,600835,102,3,1,1,64
37,1.36,66.06,0.54,3.27,600835,102,3,1,1,64
38,1.5,68.2,0.47,3.2,600835,102,3,1,1,64
39,1.32,68.8,0.44,3.07,600835,102,3,1,1,64
40,1.29,66.38,0.46,3.3,600835,102,3,1,1,64
41,1.42,62.48,0.4,2.95,600835,102,3,1,1,64
42,1.39,64.8,0.35,2.76,600835,102,3,1,1,64
43,1.23,58.3,0.39,2.81,600835,102,3,1,1,64
44,1.27,61.92,0.35,2.82,600835,102,3,1,1,64
45,1.61,66.78,0.33,2.56,600835,102,3,1,1,64
46,1.63,72.75,0.49,3.62,600835,102,3,1,1,64
47,2.24,55.32,0.64,3.53,600835,102,3,1,1,64
48,3.15,90.38,1.42,6.66,600835,102,3,1,1,64
49,3.93,73.0,1.38,6.14,600835,102,3,1,1,64
