epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,90.66,99.18,226.64,99.28,002048,102,3,1,1,64
1,88.62,98.43,221.16,98.02,002048,102,3,1,1,64
2,85.33,97.33,211.14,95.7,002048,102,3,1,1,64
3,79.22,96.04,190.98,90.87,002048,102,3,1,1,64
4,67.6,92.71,151.35,80.54,002048,102,3,1,1,64
5,47.09,86.87,87.75,60.07,002048,102,3,1,1,64
6,22.11,82.51,27.31,29.28,002048,102,3,1,1,64
7,9.06,105.6,7.02,12.18,002048,102,3,1,1,64
8,8.97,89.64,7.48,16.56,002048,102,3,1,1,64
9,8.43,52.39,6.86,15.35,002048,102,3,1,1,64
10,7.91,52.85,5.91,12.48,002048,102,3,1,1,64
11,6.7,48.81,5.65,11.17,002048,102,3,1,1,64
12,5.55,43.47,5.17,10.57,002048,102,3,1,1,64
13,4.45,55.56,4.56,10.15,002048,102,3,1,1,64
14,4.76,70.81,4.04,9.79,002048,102,3,1,1,64
15,4.14,65.85,3.62,9.41,002048,102,3,1,1,64
16,4.02,54.88,3.34,9.46,002048,102,3,1,1,64
17,3.58,49.38,3.3,10.06,002048,102,3,1,1,64
18,3.37,52.38,3.17,10.07,002048,102,3,1,1,64
19,3.11,51.27,2.61,8.69,002048,102,3,1,1,64
20,3.26,55.83,2.23,7.57,002048,102,3,1,1,64
21,3.07,55.71,2.09,7.43,002048,102,3,1,1,64
22,2.92,55.03,2.08,7.74,002048,102,3,1,1,64
23,2.65,52.08,1.95,7.52,002048,102,3,1,1,64
24,2.74,48.25,1.7,6.74,002048,102,3,1,1,64
25,2.55,46.62,1.59,6.45,002048,102,3,1,1,64
26,2.41,45.9,1.54,6.51,002048,102,3,1,1,64
27,2.49,43.78,1.41,6.05,002048,102,3,1,1,64
28,2.19,41.97,1.34,6.04,002048,102,3,1,1,64
29,2.11,41.89,1.3,6.09,002048,102,3,1,1,64
30,1.91,39.68,1.14,5.35,002048,102,3,1,1,64
31,2.02,40.17,1.06,5.18,002048,102,3,1,1,64
32,1.79,40.83,1.13,5.67,002048,102,3,1,1,64
33,1.59,35.12,0.93,4.87,002048,102,3,1,1,64
34,1.65,37.94,0.92,4.8,002048,102,3,1,1,64
35,1.66,37.22,0.8,4.41,002048,102,3,1,1,64
36,1.59,32.42,0.75,4.36,002048,102,3,1,1,64
37,1.69,33.44,0.75,4.35,002048,102,3,1,1,64
38,1.48,33.59,0.74,4.32,002048,102,3,1,1,64
39,1.33,33.59,0.65,3.94,002048,102,3,1,1,64
40,1.36,33.75,0.56,3.6,002048,102,3,1,1,64
41,1.36,29.2,0.57,3.73,002048,102,3,1,1,64
42,1.24,31.01,0.63,4.04,002048,102,3,1,1,64
43,1.15,30.84,0.52,3.58,002048,102,3,1,1,64
44,1.11,31.3,0.46,3.32,002048,102,3,1,1,64
45,1.23,30.23,0.48,3.4,002048,102,3,1,1,64
46,1.08,28.75,0.6,4.11,002048,102,3,1,1,64
47,1.16,28.3,0.44,3.21,002048,102,3,1,1,64
48,1.41,30.18,0.43,3.25,002048,102,3,1,1,64
49,1.46,29.23,0.62,4.17,002048,102,3,1,1,64
