epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,95.99,98.78,50.06,97.58,002024,102,3,1,1,64
1,91.2,99.88,47.18,95.15,002024,102,3,1,1,64
2,81.65,98.85,41.34,91.11,002024,102,3,1,1,64
3,61.4,90.77,29.25,82.65,002024,102,3,1,1,64
4,30.92,71.74,12.21,64.73,002024,102,3,1,1,64
5,9.17,43.25,7.14,54.72,002024,102,3,1,1,64
6,9.14,42.17,9.82,56.86,002024,102,3,1,1,64
7,8.02,42.73,5.69,45.87,002024,102,3,1,1,64
8,3.79,43.8,1.64,26.55,002024,102,3,1,1,64
9,3.36,70.81,0.38,8.28,002024,102,3,1,1,64
10,3.84,150.96,0.4,9.4,002024,102,3,1,1,64
11,3.54,191.98,0.69,10.08,002024,102,3,1,1,64
12,2.92,150.6,1.19,14.33,002024,102,3,1,1,64
13,2.79,97.74,1.56,20.52,002024,102,3,1,1,64
14,2.88,69.25,1.36,21.65,002024,102,3,1,1,64
15,2.55,60.86,1.03,19.57,002024,102,3,1,1,64
16,2.52,65.53,0.78,15.81,002024,102,3,1,1,64
17,2.61,71.9,0.62,11.75,002024,102,3,1,1,64
18,2.47,93.6,0.62,9.72,002024,102,3,1,1,64
19,2.35,107.24,0.63,9.31,002024,102,3,1,1,64
