epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,8.38,99.37,16.02,98.12,601388,102,3,1,1,64
1,7.97,96.13,15.35,96.05,601388,102,3,1,1,64
2,7.52,92.46,14.42,93.11,601388,102,3,1,1,64
3,6.94,87.43,13.1,88.79,601388,102,3,1,1,64
4,6.07,79.51,11.21,82.22,601388,102,3,1,1,64
5,4.91,67.4,8.58,71.98,601388,102,3,1,1,64
6,3.53,49.85,5.26,55.95,601388,102,3,1,1,64
7,1.94,33.3,1.97,31.67,601388,102,3,1,1,64
8,1.02,32.73,0.64,17.08,601388,102,3,1,1,64
9,0.83,33.19,1.45,26.2,601388,102,3,1,1,64
10,0.81,27.19,1.31,25.33,601388,102,3,1,1,64
11,0.65,20.58,0.66,17.77,601388,102,3,1,1,64
12,0.39,16.77,0.45,12.23,601388,102,3,1,1,64
13,0.35,16.1,0.55,12.61,601388,102,3,1,1,64
14,0.35,16.04,0.63,13.5,601388,102,3,1,1,64
15,0.39,17.36,0.58,12.56,601388,102,3,1,1,64
16,0.42,18.87,0.47,10.55,601388,102,3,1,1,64
17,0.37,20.03,0.39,9.52,601388,102,3,1,1,64
18,0.33,17.71,0.37,9.84,601388,102,3,1,1,64
19,0.27,13.81,0.38,10.65,601388,102,3,1,1,64
20,0.26,13.94,0.39,11.02,601388,102,3,1,1,64
21,0.28,13.94,0.38,10.63,601388,102,3,1,1,64
22,0.26,12.91,0.37,9.82,601388,102,3,1,1,64
23,0.26,12.84,0.37,9.22,601388,102,3,1,1,64
24,0.24,13.88,0.37,8.96,601388,102,3,1,1,64
