epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,10.77,99.22,85.04,99.01,601899,102,3,1,1,64
1,10.06,94.51,83.39,97.68,601899,102,3,1,1,64
2,8.91,85.92,81.54,95.78,601899,102,3,1,1,64
3,6.78,67.16,79.47,92.52,601899,102,3,1,1,64
4,3.91,46.47,75.74,85.72,601899,102,3,1,1,64
5,3.73,64.49,63.33,76.45,601899,102,3,1,1,64
6,1.86,44.32,48.49,67.76,601899,102,3,1,1,64
7,1.44,35.62,37.93,60.26,601899,102,3,1,1,64
8,1.38,32.54,31.06,53.77,601899,102,3,1,1,64
9,1.11,30.35,27.86,50.32,601899,102,3,1,1,64
10,0.88,28.56,26.92,49.48,601899,102,3,1,1,64
11,0.85,27.82,26.73,49.73,601899,102,3,1,1,64
12,0.78,26.95,24.88,48.01,601899,102,3,1,1,64
13,0.74,26.11,23.46,46.92,601899,102,3,1,1,64
14,0.73,25.31,22.63,46.4,601899,102,3,1,1,64
15,0.66,23.01,20.25,43.5,601899,102,3,1,1,64
16,0.53,21.56,17.24,39.42,601899,102,3,1,1,64
17,0.45,20.59,14.4,35.36,601899,102,3,1,1,64
18,0.44,19.59,14.42,35.77,601899,102,3,1,1,64
19,0.42,18.19,16.74,39.65,601899,102,3,1,1,64
20,0.45,17.59,16.62,39.05,601899,102,3,1,1,64
21,0.33,16.82,14.39,34.97,601899,102,3,1,1,64
22,0.36,18.44,15.06,36.61,601899,102,3,1,1,64
23,0.33,14.68,15.34,37.26,601899,102,3,1,1,64
24,0.33,13.95,14.0,34.62,601899,102,3,1,1,64
25,0.28,14.56,13.49,33.73,601899,102,3,1,1,64
26,0.28,13.8,15.82,37.9,601899,102,3,1,1,64
27,0.36,14.6,16.85,39.07,601899,102,3,1,1,64
28,0.28,13.75,15.93,37.17,601899,102,3,1,1,64
29,0.29,15.24,16.37,38.09,601899,102,3,1,1,64
30,0.28,12.91,16.11,37.64,601899,102,3,1,1,64
31,0.24,11.82,14.95,35.48,601899,102,3,1,1,64
32,0.22,12.69,14.57,34.86,601899,102,3,1,1,64
33,0.23,11.83,16.1,37.37,601899,102,3,1,1,64
34,0.22,11.16,17.0,38.38,601899,102,3,1,1,64
35,0.23,12.62,16.53,37.58,601899,102,3,1,1,64
