epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,63.13,99.18,52.42,98.25,600099,102,3,1,1,64
1,60.11,96.14,49.15,95.07,600099,102,3,1,1,64
2,53.67,90.63,42.11,88.04,600099,102,3,1,1,64
3,39.95,78.64,26.32,69.93,600099,102,3,1,1,64
4,17.7,51.17,3.78,25.34,600099,102,3,1,1,64
5,2.98,21.78,4.68,28.02,600099,102,3,1,1,64
6,5.71,32.75,3.14,18.89,600099,102,3,1,1,64
7,3.31,20.05,1.82,16.36,600099,102,3,1,1,64
8,2.88,18.33,1.12,12.48,600099,102,3,1,1,64
9,2.49,17.13,0.8,9.16,600099,102,3,1,1,64
10,2.25,17.78,0.89,9.4,600099,102,3,1,1,64
11,2.16,16.94,0.91,10.0,600099,102,3,1,1,64
12,2.03,15.68,0.95,10.43,600099,102,3,1,1,64
13,1.88,14.24,0.89,9.63,600099,102,3,1,1,64
14,1.79,14.23,0.79,8.73,600099,102,3,1,1,64
15,1.63,13.68,0.73,8.31,600099,102,3,1,1,64
16,1.6,13.57,0.73,8.26,600099,102,3,1,1,64
17,1.51,13.18,0.68,8.0,600099,102,3,1,1,64
18,1.37,12.28,0.62,7.63,600099,102,3,1,1,64
19,1.34,12.05,0.59,7.36,600099,102,3,1,1,64
20,1.42,12.41,0.52,7.05,600099,102,3,1,1,64
21,1.31,11.58,0.49,6.77,600099,102,3,1,1,64
22,1.18,11.23,0.44,6.57,600099,102,3,1,1,64
23,1.07,10.54,0.36,6.12,600099,102,3,1,1,64
24,0.98,10.25,0.33,5.81,600099,102,3,1,1,64
25,1.01,10.83,0.33,5.82,600099,102,3,1,1,64
26,1.08,10.57,0.29,5.5,600099,102,3,1,1,64
27,0.97,10.55,0.26,5.2,600099,102,3,1,1,64
28,0.88,10.22,0.24,5.09,600099,102,3,1,1,64
29,0.89,10.09,0.23,4.91,600099,102,3,1,1,64
30,0.87,9.88,0.23,4.86,600099,102,3,1,1,64
31,0.84,10.16,0.21,4.85,600099,102,3,1,1,64
32,0.79,9.43,0.19,4.47,600099,102,3,1,1,64
33,0.86,10.16,0.17,4.31,600099,102,3,1,1,64
34,1.02,10.06,0.16,4.19,600099,102,3,1,1,64
35,1.22,11.66,0.21,4.64,600099,102,3,1,1,64
36,1.03,10.26,0.26,5.69,600099,102,3,1,1,64
37,0.96,10.84,0.31,5.89,600099,102,3,1,1,64
38,0.83,9.68,0.25,5.79,600099,102,3,1,1,64
39,0.75,9.29,0.16,4.05,600099,102,3,1,1,64
40,0.67,9.16,0.13,3.68,600099,102,3,1,1,64
41,0.63,8.67,0.13,3.77,600099,102,3,1,1,64
42,0.68,8.99,0.1,3.32,600099,102,3,1,1,64
43,0.65,8.79,0.09,3.17,600099,102,3,1,1,64
44,0.66,8.71,0.09,3.16,600099,102,3,1,1,64
45,0.65,8.52,0.09,3.09,600099,102,3,1,1,64
46,0.62,8.5,0.09,2.96,600099,102,3,1,1,64
47,0.67,8.86,0.09,3.12,600099,102,3,1,1,64
48,0.6,8.33,0.07,2.79,600099,102,3,1,1,64
49,0.6,8.45,0.07,2.66,600099,102,3,1,1,64
