epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,22.71,99.88,13.72,99.15,002593,102,3,1,1,64
1,22.1,98.29,13.39,97.94,002593,102,3,1,1,64
2,21.37,96.66,12.92,96.21,002593,102,3,1,1,64
3,20.37,94.4,12.26,93.71,002593,102,3,1,1,64
4,18.86,91.07,11.3,89.95,002593,102,3,1,1,64
5,16.54,85.77,9.88,84.06,002593,102,3,1,1,64
6,13.3,77.74,7.76,74.39,002593,102,3,1,1,64
7,9.0,64.78,4.78,57.83,002593,102,3,1,1,64
8,4.27,43.74,1.49,31.22,002593,102,3,1,1,64
9,1.0,15.17,0.59,12.97,002593,102,3,1,1,64
10,2.07,32.26,1.46,28.05,002593,102,3,1,1,64
11,2.89,40.53,0.57,14.13,002593,102,3,1,1,64
12,1.54,24.37,0.37,12.16,002593,102,3,1,1,64
13,0.89,14.46,0.78,21.91,002593,102,3,1,1,64
14,1.02,17.34,0.98,24.97,002593,102,3,1,1,64
15,1.1,18.17,0.8,22.22,002593,102,3,1,1,64
16,1.11,15.01,0.44,15.31,002593,102,3,1,1,64
17,0.91,12.39,0.19,8.04,002593,102,3,1,1,64
18,0.86,14.19,0.14,7.25,002593,102,3,1,1,64
19,0.98,17.88,0.15,7.72,002593,102,3,1,1,64
20,0.88,18.28,0.13,6.32,002593,102,3,1,1,64
21,0.78,14.24,0.15,6.98,002593,102,3,1,1,64
22,0.85,13.08,0.23,9.98,002593,102,3,1,1,64
23,0.66,12.1,0.27,11.49,002593,102,3,1,1,64
24,0.82,12.41,0.23,10.26,002593,102,3,1,1,64
