epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,142.37,99.64,104.15,99.03,002096,102,3,1,1,64
1,139.85,98.1,102.27,97.84,002096,102,3,1,1,64
2,136.29,96.11,99.47,96.09,002096,102,3,1,1,64
3,130.65,93.12,95.07,93.34,002096,102,3,1,1,64
4,120.64,87.9,87.74,88.67,002096,102,3,1,1,64
5,103.25,78.92,75.23,80.27,002096,102,3,1,1,64
6,75.53,64.09,55.1,64.87,002096,102,3,1,1,64
7,41.1,41.89,30.21,45.0,002096,102,3,1,1,64
8,17.64,31.72,13.56,33.68,002096,102,3,1,1,64
9,13.05,36.75,7.81,26.08,002096,102,3,1,1,64
10,11.15,29.22,7.52,23.31,002096,102,3,1,1,64
11,9.71,22.64,9.05,29.36,002096,102,3,1,1,64
12,8.67,22.17,8.02,27.25,002096,102,3,1,1,64
13,7.69,18.22,5.85,21.4,002096,102,3,1,1,64
14,7.21,16.5,4.51,16.75,002096,102,3,1,1,64
15,6.95,20.04,4.33,16.16,002096,102,3,1,1,64
16,6.8,22.52,4.66,16.63,002096,102,3,1,1,64
17,6.53,21.29,5.29,17.78,002096,102,3,1,1,64
18,5.83,18.96,6.05,19.3,002096,102,3,1,1,64
19,5.98,17.9,6.64,20.26,002096,102,3,1,1,64
20,5.79,16.6,6.84,20.17,002096,102,3,1,1,64
21,5.12,15.68,6.67,19.51,002096,102,3,1,1,64
22,5.57,16.04,6.37,18.76,002096,102,3,1,1,64
23,5.41,15.25,6.37,18.53,002096,102,3,1,1,64
24,4.52,14.38,6.87,18.98,002096,102,3,1,1,64
