epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,40.24,99.66,11.45,98.79,002692,102,3,1,1,64
1,39.38,98.36,11.17,97.5,002692,102,3,1,1,64
2,38.33,96.93,10.87,96.13,002692,102,3,1,1,64
3,36.85,95.08,10.54,94.58,002692,102,3,1,1,64
4,34.6,92.48,10.18,92.85,002692,102,3,1,1,64
5,31.23,88.66,9.78,90.92,002692,102,3,1,1,64
6,26.68,83.13,9.35,88.82,002692,102,3,1,1,64
7,21.0,75.39,8.89,86.55,002692,102,3,1,1,64
8,14.67,66.19,8.37,83.95,002692,102,3,1,1,64
9,9.69,57.67,7.72,80.53,002692,102,3,1,1,64
10,6.86,52.27,6.85,75.55,002692,102,3,1,1,64
11,6.23,50.92,5.68,68.65,002692,102,3,1,1,64
12,5.94,49.01,4.21,58.68,002692,102,3,1,1,64
13,5.28,43.8,2.6,45.82,002692,102,3,1,1,64
14,4.23,35.94,1.2,30.46,002692,102,3,1,1,64
15,2.99,26.39,0.39,15.88,002692,102,3,1,1,64
16,2.69,20.64,0.12,7.96,002692,102,3,1,1,64
17,2.43,16.73,0.13,9.83,002692,102,3,1,1,64
18,2.27,16.27,0.21,12.21,002692,102,3,1,1,64
19,2.27,16.16,0.25,13.17,002692,102,3,1,1,64
20,1.95,16.02,0.21,12.07,002692,102,3,1,1,64
21,1.9,15.92,0.15,9.99,002692,102,3,1,1,64
22,1.59,14.57,0.11,8.53,002692,102,3,1,1,64
23,1.67,14.71,0.09,7.88,002692,102,3,1,1,64
24,1.58,14.52,0.09,7.64,002692,102,3,1,1,64
25,1.35,13.4,0.08,7.54,002692,102,3,1,1,64
26,1.54,14.5,0.09,7.57,002692,102,3,1,1,64
27,1.11,12.79,0.09,7.71,002692,102,3,1,1,64
28,1.3,12.59,0.09,7.87,002692,102,3,1,1,64
29,1.17,13.01,0.09,8.05,002692,102,3,1,1,64
30,0.99,12.03,0.09,8.17,002692,102,3,1,1,64
31,1.08,12.25,0.09,8.17,002692,102,3,1,1,64
32,1.03,12.26,0.09,7.98,002692,102,3,1,1,64
33,0.97,11.86,0.08,7.69,002692,102,3,1,1,64
34,1.05,11.86,0.08,7.36,002692,102,3,1,1,64
35,1.01,11.67,0.08,7.17,002692,102,3,1,1,64
36,0.92,11.37,0.08,7.12,002692,102,3,1,1,64
37,0.8,11.21,0.09,7.14,002692,102,3,1,1,64
38,0.86,10.7,0.09,7.14,002692,102,3,1,1,64
39,0.82,10.81,0.08,7.06,002692,102,3,1,1,64
40,0.78,10.68,0.08,7.01,002692,102,3,1,1,64
41,0.77,10.77,0.08,7.02,002692,102,3,1,1,64
42,0.84,11.25,0.08,6.99,002692,102,3,1,1,64
43,0.82,11.06,0.08,6.96,002692,102,3,1,1,64
44,0.67,10.46,0.08,7.02,002692,102,3,1,1,64
45,0.77,10.8,0.08,7.01,002692,102,3,1,1,64
46,0.71,10.37,0.08,7.06,002692,102,3,1,1,64
47,0.72,10.28,0.07,7.1,002692,102,3,1,1,64
48,0.62,10.33,0.08,6.97,002692,102,3,1,1,64
49,0.72,10.26,0.08,6.88,002692,102,3,1,1,64
