epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,49.17,96.32,151.18,98.96,000501,102,3,1,1,64
1,46.68,85.88,143.56,96.27,000501,102,3,1,1,64
2,42.0,84.87,124.74,89.42,000501,102,3,1,1,64
3,31.13,86.24,78.08,69.79,000501,102,3,1,1,64
4,11.45,86.28,14.14,23.75,000501,102,3,1,1,64
5,2.43,102.38,9.39,24.75,000501,102,3,1,1,64
6,6.27,53.59,11.81,28.26,000501,102,3,1,1,64
7,3.14,42.65,5.46,16.38,000501,102,3,1,1,64
8,1.81,30.24,4.5,11.98,000501,102,3,1,1,64
9,1.23,41.67,4.43,13.6,000501,102,3,1,1,64
10,1.52,62.32,4.37,13.93,000501,102,3,1,1,64
11,1.24,54.64,3.7,11.51,000501,102,3,1,1,64
12,1.23,47.13,3.46,10.74,000501,102,3,1,1,64
13,1.16,48.36,3.61,11.8,000501,102,3,1,1,64
14,1.25,53.87,3.41,11.19,000501,102,3,1,1,64
15,1.02,53.91,3.05,9.58,000501,102,3,1,1,64
16,1.09,48.5,3.09,10.07,000501,102,3,1,1,64
17,1.04,47.16,2.99,9.59,000501,102,3,1,1,64
18,1.01,45.1,2.93,9.22,000501,102,3,1,1,64
19,1.17,43.06,3.46,11.95,000501,102,3,1,1,64
20,1.21,41.24,3.05,10.51,000501,102,3,1,1,64
21,1.02,38.84,2.56,8.18,000501,102,3,1,1,64
22,0.93,39.99,2.71,9.15,000501,102,3,1,1,64
23,1.18,42.11,3.05,10.72,000501,102,3,1,1,64
24,0.95,38.2,2.39,6.02,000501,102,3,1,1,64
