epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,47.59,98.63,36.82,97.79,000059,102,3,1,1,64
1,44.61,94.73,34.31,94.45,000059,102,3,1,1,64
2,39.17,88.73,29.55,88.1,000059,102,3,1,1,64
3,28.09,76.75,20.06,73.81,000059,102,3,1,1,64
4,12.59,54.39,8.16,44.97,000059,102,3,1,1,64
5,4.04,30.51,4.77,32.45,000059,102,3,1,1,64
6,3.56,24.68,3.47,22.57,000059,102,3,1,1,64
7,2.66,26.61,1.66,17.81,000059,102,3,1,1,64
8,1.91,20.4,1.72,19.81,000059,102,3,1,1,64
9,1.78,17.23,1.89,20.91,000059,102,3,1,1,64
10,1.66,16.6,1.76,19.8,000059,102,3,1,1,64
11,1.5,16.21,1.58,17.49,000059,102,3,1,1,64
12,1.55,16.6,1.36,15.66,000059,102,3,1,1,64
13,1.56,16.44,1.16,14.95,000059,102,3,1,1,64
14,1.44,15.03,1.07,14.7,000059,102,3,1,1,64
15,1.27,14.12,1.0,13.98,000059,102,3,1,1,64
16,1.3,14.68,0.97,13.36,000059,102,3,1,1,64
17,1.21,13.8,0.92,12.8,000059,102,3,1,1,64
18,1.26,13.85,0.8,12.07,000059,102,3,1,1,64
19,1.1,13.04,0.73,11.32,000059,102,3,1,1,64
20,1.23,13.77,0.73,11.2,000059,102,3,1,1,64
21,1.13,13.24,0.65,10.69,000059,102,3,1,1,64
22,1.12,12.9,0.53,9.8,000059,102,3,1,1,64
23,1.08,12.53,0.52,9.56,000059,102,3,1,1,64
24,1.02,12.32,0.51,9.54,000059,102,3,1,1,64
