epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,84.23,99.56,27.21,98.78,000409,102,3,1,1,64
1,81.94,97.97,26.48,97.44,000409,102,3,1,1,64
2,77.75,95.62,25.33,95.43,000409,102,3,1,1,64
3,68.66,90.94,23.3,91.99,000409,102,3,1,1,64
4,50.18,80.47,19.41,84.97,000409,102,3,1,1,64
5,24.62,59.37,12.37,68.0,000409,102,3,1,1,64
6,7.84,34.9,4.3,36.61,000409,102,3,1,1,64
7,8.19,31.7,3.14,21.89,000409,102,3,1,1,64
8,8.11,32.68,1.73,17.16,000409,102,3,1,1,64
9,4.56,21.23,2.08,25.75,000409,102,3,1,1,64
10,4.46,18.55,2.49,29.03,000409,102,3,1,1,64
11,4.75,19.11,1.72,23.41,000409,102,3,1,1,64
12,4.31,20.82,0.96,15.8,000409,102,3,1,1,64
13,3.78,22.45,0.84,13.56,000409,102,3,1,1,64
14,3.53,21.9,1.07,16.9,000409,102,3,1,1,64
15,3.21,19.27,1.4,20.72,000409,102,3,1,1,64
16,3.03,17.71,1.45,21.21,000409,102,3,1,1,64
17,2.88,17.24,1.07,17.42,000409,102,3,1,1,64
18,2.79,18.46,0.71,13.03,000409,102,3,1,1,64
19,2.7,18.57,0.59,11.43,000409,102,3,1,1,64
20,2.58,18.33,0.66,12.68,000409,102,3,1,1,64
21,2.5,17.31,0.78,14.55,000409,102,3,1,1,64
22,2.14,16.06,0.75,14.33,000409,102,3,1,1,64
23,2.2,15.89,0.56,11.89,000409,102,3,1,1,64
24,1.9,15.43,0.48,10.7,000409,102,3,1,1,64
