epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,500.34,99.95,248.68,99.99,002802,103,3,1,1,64
1,498.75,99.81,248.22,99.89,002802,103,3,1,1,64
2,497.2,99.68,247.74,99.79,002802,103,3,1,1,64
3,494.91,99.5,247.23,99.69,002802,103,3,1,1,64
4,493.21,99.34,246.72,99.58,002802,103,3,1,1,64
5,489.34,99.09,246.18,99.47,002802,103,3,1,1,64
6,485.85,98.84,245.62,99.35,002802,103,3,1,1,64
7,481.47,98.55,245.03,99.23,002802,103,3,1,1,64
8,477.88,98.23,244.4,99.09,002802,103,3,1,1,64
9,470.72,97.84,243.74,98.95,002802,103,3,1,1,64
10,463.87,97.42,243.04,98.8,002802,103,3,1,1,64
11,456.24,96.9,242.28,98.64,002802,103,3,1,1,64
12,448.42,96.3,241.47,98.46,002802,103,3,1,1,64
13,435.8,95.37,240.58,98.27,002802,103,3,1,1,64
14,421.6,94.52,239.59,98.05,002802,103,3,1,1,64
15,411.39,93.66,238.44,97.79,002802,103,3,1,1,64
16,394.0,92.44,237.07,97.48,002802,103,3,1,1,64
17,386.82,91.51,235.38,97.09,002802,103,3,1,1,64
18,366.56,89.75,233.21,96.6,002802,103,3,1,1,64
19,352.49,88.16,230.34,95.94,002802,103,3,1,1,64
20,339.81,86.8,226.53,95.06,002802,103,3,1,1,64
21,324.53,84.49,221.35,93.85,002802,103,3,1,1,64
22,305.51,82.27,214.24,92.18,002802,103,3,1,1,64
23,289.74,79.96,204.63,89.88,002802,103,3,1,1,64
24,269.85,76.43,191.88,86.75,002802,103,3,1,1,64
25,254.95,73.68,175.31,82.52,002802,103,3,1,1,64
26,233.76,69.05,154.61,76.97,002802,103,3,1,1,64
27,210.52,64.59,129.94,69.86,002802,103,3,1,1,64
28,191.0,58.62,102.23,61.03,002802,103,3,1,1,64
29,160.56,51.46,73.38,50.46,002802,103,3,1,1,64
30,137.86,44.17,46.36,38.38,002802,103,3,1,1,64
31,115.36,37.75,24.54,26.59,002802,103,3,1,1,64
32,83.67,27.21,10.63,18.2,002802,103,3,1,1,64
33,71.91,23.52,5.47,12.46,002802,103,3,1,1,64
34,64.99,19.6,7.84,14.62,002802,103,3,1,1,64
35,58.79,21.46,15.29,22.8,002802,103,3,1,1,64
36,71.89,27.84,25.05,30.98,002802,103,3,1,1,64
37,72.59,32.77,35.03,37.4,002802,103,3,1,1,64
38,74.62,35.47,43.92,42.25,002802,103,3,1,1,64
39,91.67,39.2,50.72,45.59,002802,103,3,1,1,64
40,85.75,40.92,54.86,47.51,002802,103,3,1,1,64
41,88.67,42.18,56.32,48.17,002802,103,3,1,1,64
42,93.91,45.11,55.06,47.61,002802,103,3,1,1,64
43,92.16,42.33,51.71,46.08,002802,103,3,1,1,64
