epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,151.82,99.88,515.77,99.94,603979,103,3,1,1,64
1,151.11,99.56,515.53,99.91,603979,103,3,1,1,64
2,150.37,99.19,515.29,99.89,603979,103,3,1,1,64
3,149.45,98.74,515.06,99.86,603979,103,3,1,1,64
4,148.5,98.25,514.84,99.84,603979,103,3,1,1,64
5,147.38,97.72,514.62,99.82,603979,103,3,1,1,64
6,146.04,97.0,514.4,99.8,603979,103,3,1,1,64
7,144.54,96.26,514.18,99.77,603979,103,3,1,1,64
8,142.84,95.31,513.98,99.75,603979,103,3,1,1,64
9,141.1,94.38,513.78,99.73,603979,103,3,1,1,64
10,138.29,92.88,513.6,99.71,603979,103,3,1,1,64
11,135.81,91.41,513.44,99.7,603979,103,3,1,1,64
12,132.08,89.29,513.32,99.68,603979,103,3,1,1,64
13,128.2,86.71,513.22,99.67,603979,103,3,1,1,64
14,124.19,84.43,513.16,99.66,603979,103,3,1,1,64
15,117.63,80.65,513.17,99.66,603979,103,3,1,1,64
16,113.0,77.53,513.24,99.67,603979,103,3,1,1,64
17,105.52,72.1,513.4,99.68,603979,103,3,1,1,64
18,97.73,66.77,513.61,99.7,603979,103,3,1,1,64
19,90.61,62.08,513.89,99.72,603979,103,3,1,1,64
20,81.34,53.8,514.17,99.75,603979,103,3,1,1,64
21,73.5,47.89,514.37,99.76,603979,103,3,1,1,64
22,65.28,44.21,514.43,99.76,603979,103,3,1,1,64
23,56.28,39.05,514.18,99.73,603979,103,3,1,1,64
24,49.14,37.97,513.52,99.66,603979,103,3,1,1,64
