epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,175.45,99.93,631.16,99.63,600859,103,3,1,1,64
1,174.3,98.94,626.68,99.2,600859,103,3,1,1,64
2,172.64,99.16,620.22,98.59,600859,103,3,1,1,64
3,170.35,98.82,610.93,97.7,600859,103,3,1,1,64
4,167.23,98.16,597.43,96.41,600859,103,3,1,1,64
5,162.18,96.74,577.83,94.5,600859,103,3,1,1,64
6,155.81,95.97,549.81,91.65,600859,103,3,1,1,64
7,145.33,94.79,511.55,87.52,600859,103,3,1,1,64
8,131.93,93.11,462.84,81.75,600859,103,3,1,1,64
9,115.47,96.81,406.2,74.15,600859,103,3,1,1,64
10,97.9,96.8,346.05,64.84,600859,103,3,1,1,64
11,77.1,96.12,287.82,54.3,600859,103,3,1,1,64
12,59.79,100.07,236.8,43.34,600859,103,3,1,1,64
13,45.08,104.93,196.0,33.74,600859,103,3,1,1,64
14,33.9,104.35,165.66,30.16,600859,103,3,1,1,64
15,27.28,112.85,144.5,29.73,600859,103,3,1,1,64
16,26.01,124.26,130.74,30.09,600859,103,3,1,1,64
17,24.32,130.72,122.58,30.94,600859,103,3,1,1,64
18,23.86,133.45,118.45,31.73,600859,103,3,1,1,64
19,22.94,141.72,116.88,32.08,600859,103,3,1,1,64
20,25.37,147.35,117.02,32.08,600859,103,3,1,1,64
21,23.02,155.33,118.44,31.82,600859,103,3,1,1,64
22,21.36,144.44,120.78,31.39,600859,103,3,1,1,64
23,24.35,155.0,123.9,30.88,600859,103,3,1,1,64
24,22.4,152.99,127.62,30.43,600859,103,3,1,1,64
