epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,514.95,99.9,426.13,99.76,603156,103,3,1,1,64
1,513.5,99.74,424.87,99.62,603156,103,3,1,1,64
2,511.99,99.59,423.54,99.46,603156,103,3,1,1,64
3,510.31,99.42,422.08,99.29,603156,103,3,1,1,64
4,508.6,99.23,420.46,99.09,603156,103,3,1,1,64
5,505.93,98.97,418.61,98.87,603156,103,3,1,1,64
6,503.79,98.75,416.49,98.62,603156,103,3,1,1,64
7,501.34,98.46,414.05,98.33,603156,103,3,1,1,64
8,497.81,98.1,411.24,97.99,603156,103,3,1,1,64
9,494.81,97.8,407.98,97.6,603156,103,3,1,1,64
10,489.77,97.27,404.18,97.13,603156,103,3,1,1,64
11,485.47,96.76,399.74,96.59,603156,103,3,1,1,64
12,479.41,96.2,394.53,95.95,603156,103,3,1,1,64
13,473.57,95.51,388.46,95.19,603156,103,3,1,1,64
14,465.62,94.71,381.43,94.31,603156,103,3,1,1,64
15,454.98,93.39,373.31,93.28,603156,103,3,1,1,64
16,447.11,92.59,364.0,92.08,603156,103,3,1,1,64
17,433.9,91.11,353.41,90.69,603156,103,3,1,1,64
18,423.35,89.91,341.5,89.1,603156,103,3,1,1,64
19,409.22,88.33,328.28,87.29,603156,103,3,1,1,64
20,391.95,86.19,313.68,85.24,603156,103,3,1,1,64
21,377.67,84.36,297.85,82.97,603156,103,3,1,1,64
22,357.95,81.97,280.84,80.44,603156,103,3,1,1,64
23,340.8,79.66,262.84,77.68,603156,103,3,1,1,64
24,315.61,76.57,244.16,74.71,603156,103,3,1,1,64
