epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,45.39,99.37,16.15,98.62,600076,103,3,1,1,64
1,44.59,98.15,15.85,97.77,600076,103,3,1,1,64
2,43.75,97.22,15.51,96.8,600076,103,3,1,1,64
3,42.78,96.14,15.09,95.63,600076,103,3,1,1,64
4,41.61,94.88,14.57,94.17,600076,103,3,1,1,64
5,40.02,93.28,13.91,92.32,600076,103,3,1,1,64
6,37.73,91.07,13.04,89.91,600076,103,3,1,1,64
7,34.71,88.11,11.93,86.73,600076,103,3,1,1,64
8,30.98,84.54,10.56,82.5,600076,103,3,1,1,64
9,25.72,78.87,8.97,76.84,600076,103,3,1,1,64
10,19.56,71.05,7.36,69.4,600076,103,3,1,1,64
11,13.59,61.9,6.08,62.54,600076,103,3,1,1,64
12,7.87,49.59,5.48,57.85,600076,103,3,1,1,64
13,4.99,41.74,5.75,54.84,600076,103,3,1,1,64
14,5.34,42.07,6.45,51.73,600076,103,3,1,1,64
15,7.2,45.59,6.76,48.51,600076,103,3,1,1,64
16,8.21,47.79,6.29,45.28,600076,103,3,1,1,64
17,7.39,44.97,5.26,41.29,600076,103,3,1,1,64
18,6.06,40.45,4.05,36.59,600076,103,3,1,1,64
19,4.53,34.33,3.0,31.85,600076,103,3,1,1,64
20,3.38,27.78,2.24,27.87,600076,103,3,1,1,64
21,3.12,23.58,1.77,24.82,600076,103,3,1,1,64
22,2.76,21.94,1.51,22.56,600076,103,3,1,1,64
23,2.73,20.83,1.41,21.04,600076,103,3,1,1,64
24,2.82,23.57,1.44,20.28,600076,103,3,1,1,64
