epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,60.75,100.28,5.75,99.87,002247,103,3,1,1,64
1,60.23,99.8,5.71,99.45,002247,103,3,1,1,64
2,59.76,99.41,5.67,99.07,002247,103,3,1,1,64
3,59.4,98.98,5.63,98.73,002247,103,3,1,1,64
4,58.89,98.53,5.6,98.42,002247,103,3,1,1,64
5,58.11,98.01,5.57,98.13,002247,103,3,1,1,64
6,57.41,97.54,5.54,97.87,002247,103,3,1,1,64
7,56.56,97.0,5.51,97.65,002247,103,3,1,1,64
8,55.55,96.34,5.49,97.45,002247,103,3,1,1,64
9,54.2,95.57,5.47,97.29,002247,103,3,1,1,64
10,52.71,94.63,5.46,97.17,002247,103,3,1,1,64
11,50.79,93.66,5.45,97.1,002247,103,3,1,1,64
12,49.06,92.39,5.44,97.08,002247,103,3,1,1,64
13,46.66,91.11,5.44,97.1,002247,103,3,1,1,64
14,44.26,89.58,5.45,97.19,002247,103,3,1,1,64
15,41.15,87.49,5.46,97.38,002247,103,3,1,1,64
16,38.08,85.31,5.49,97.65,002247,103,3,1,1,64
17,34.37,82.82,5.52,97.99,002247,103,3,1,1,64
18,30.98,79.95,5.55,98.38,002247,103,3,1,1,64
19,28.33,76.75,5.59,98.79,002247,103,3,1,1,64
20,24.47,72.81,5.62,99.16,002247,103,3,1,1,64
21,20.33,68.0,5.64,99.4,002247,103,3,1,1,64
22,18.29,63.45,5.64,99.45,002247,103,3,1,1,64
23,14.8,57.53,5.6,99.2,002247,103,3,1,1,64
