epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,90.37,100.98,88.35,99.54,600804,103,3,1,1,64
1,89.55,107.32,87.49,99.01,600804,103,3,1,1,64
2,88.69,108.77,86.47,98.39,600804,103,3,1,1,64
3,87.66,113.23,85.16,97.62,600804,103,3,1,1,64
4,86.31,115.74,83.47,96.62,600804,103,3,1,1,64
5,84.48,118.75,81.22,95.32,600804,103,3,1,1,64
6,82.3,118.46,78.22,93.57,600804,103,3,1,1,64
7,79.18,122.14,74.19,91.19,600804,103,3,1,1,64
8,75.02,116.42,68.86,87.92,600804,103,3,1,1,64
9,70.08,118.02,62.01,83.39,600804,103,3,1,1,64
10,64.67,119.19,53.64,77.2,600804,103,3,1,1,64
11,57.29,112.89,44.11,68.94,600804,103,3,1,1,64
12,49.66,106.16,34.18,58.29,600804,103,3,1,1,64
13,43.14,99.32,24.85,46.58,600804,103,3,1,1,64
14,34.47,100.3,17.42,36.83,600804,103,3,1,1,64
15,29.87,87.35,12.77,32.57,600804,103,3,1,1,64
16,23.7,88.18,11.28,36.76,600804,103,3,1,1,64
17,20.82,74.62,12.92,44.88,600804,103,3,1,1,64
18,17.67,79.09,17.19,55.7,600804,103,3,1,1,64
19,14.66,81.44,23.33,66.32,600804,103,3,1,1,64
20,16.21,82.29,30.33,76.03,600804,103,3,1,1,64
21,16.2,90.24,37.0,83.9,600804,103,3,1,1,64
22,15.33,95.63,42.29,89.6,600804,103,3,1,1,64
23,16.61,107.0,45.42,92.4,600804,103,3,1,1,64
24,16.89,111.52,45.94,92.21,600804,103,3,1,1,64
25,17.41,117.15,43.93,89.35,600804,103,3,1,1,64
26,15.57,118.8,40.16,84.8,600804,103,3,1,1,64
