epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,219.65,99.98,112.86,99.69,603113,103,3,1,1,64
1,218.65,99.76,112.37,99.46,603113,103,3,1,1,64
2,217.72,99.54,111.88,99.24,603113,103,3,1,1,64
3,216.76,99.31,111.36,99.0,603113,103,3,1,1,64
4,215.81,99.1,110.79,98.74,603113,103,3,1,1,64
5,215.01,98.91,110.16,98.46,603113,103,3,1,1,64
6,213.69,98.61,109.45,98.14,603113,103,3,1,1,64
7,212.11,98.28,108.65,97.78,603113,103,3,1,1,64
8,210.85,98.02,107.74,97.38,603113,103,3,1,1,64
9,208.62,97.53,106.71,96.92,603113,103,3,1,1,64
10,206.57,97.08,105.53,96.4,603113,103,3,1,1,64
11,204.02,96.53,104.17,95.81,603113,103,3,1,1,64
12,200.28,95.82,102.6,95.13,603113,103,3,1,1,64
13,197.48,95.23,100.8,94.35,603113,103,3,1,1,64
14,192.4,94.11,98.72,93.45,603113,103,3,1,1,64
15,188.71,93.31,96.32,92.41,603113,103,3,1,1,64
16,183.61,92.26,93.56,91.2,603113,103,3,1,1,64
17,176.66,90.54,90.39,89.79,603113,103,3,1,1,64
18,170.79,89.51,86.81,88.16,603113,103,3,1,1,64
19,163.04,87.67,82.79,86.27,603113,103,3,1,1,64
20,154.56,85.73,78.35,84.09,603113,103,3,1,1,64
21,147.23,83.48,73.53,81.59,603113,103,3,1,1,64
22,136.8,81.01,68.38,78.75,603113,103,3,1,1,64
23,126.99,77.84,62.99,75.55,603113,103,3,1,1,64
24,118.84,75.35,57.47,71.99,603113,103,3,1,1,64
