epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,218.55,99.73,574.86,99.87,600566,103,3,1,1,64
1,217.76,99.63,572.68,99.68,600566,103,3,1,1,64
2,216.9,99.19,570.35,99.47,600566,103,3,1,1,64
3,216.04,99.35,567.56,99.22,600566,103,3,1,1,64
4,215.01,99.71,564.29,98.93,600566,103,3,1,1,64
5,213.96,98.51,560.39,98.57,600566,103,3,1,1,64
6,212.61,98.34,555.68,98.15,600566,103,3,1,1,64
7,210.96,98.03,549.98,97.63,600566,103,3,1,1,64
8,209.11,98.13,543.06,97.0,600566,103,3,1,1,64
9,206.97,97.64,534.65,96.23,600566,103,3,1,1,64
10,203.96,96.98,524.45,95.28,600566,103,3,1,1,64
11,201.33,96.72,512.07,94.12,600566,103,3,1,1,64
12,196.96,96.68,497.16,92.69,600566,103,3,1,1,64
13,192.26,95.83,479.39,90.96,600566,103,3,1,1,64
14,186.94,95.79,458.53,88.87,600566,103,3,1,1,64
15,180.4,94.82,434.49,86.38,600566,103,3,1,1,64
16,172.62,95.46,407.38,83.47,600566,103,3,1,1,64
17,164.8,93.94,377.8,80.13,600566,103,3,1,1,64
18,155.9,92.83,346.64,76.44,600566,103,3,1,1,64
19,146.55,92.54,314.94,72.45,600566,103,3,1,1,64
20,136.45,90.89,283.53,68.24,600566,103,3,1,1,64
21,127.01,90.34,253.33,63.91,600566,103,3,1,1,64
22,116.65,90.71,225.08,59.57,600566,103,3,1,1,64
23,106.18,89.92,199.06,55.28,600566,103,3,1,1,64
24,99.27,91.65,175.37,51.07,600566,103,3,1,1,64
