epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,10.94,99.83,29.49,98.52,600681,103,3,1,1,64
1,10.65,98.5,28.49,96.81,600681,103,3,1,1,64
2,10.34,96.73,27.3,94.7,600681,103,3,1,1,64
3,9.95,95.27,25.78,91.94,600681,103,3,1,1,64
4,9.42,93.77,23.76,88.17,600681,103,3,1,1,64
5,8.73,91.76,21.11,82.94,600681,103,3,1,1,64
6,7.98,88.93,17.65,75.57,600681,103,3,1,1,64
7,6.71,84.93,13.34,65.17,600681,103,3,1,1,64
8,5.31,82.17,8.51,50.84,600681,103,3,1,1,64
9,3.98,77.31,3.92,31.69,600681,103,3,1,1,64
10,2.55,71.58,1.05,11.94,600681,103,3,1,1,64
11,1.52,68.26,1.34,21.88,600681,103,3,1,1,64
12,1.18,71.52,4.47,41.4,600681,103,3,1,1,64
13,1.64,85.14,7.46,54.2,600681,103,3,1,1,64
14,2.16,93.09,7.88,55.76,600681,103,3,1,1,64
15,2.44,100.34,6.09,48.64,600681,103,3,1,1,64
16,1.73,91.64,3.87,38.38,600681,103,3,1,1,64
17,1.56,89.47,2.21,28.95,600681,103,3,1,1,64
18,1.21,77.48,1.38,21.79,600681,103,3,1,1,64
19,1.33,75.75,1.06,17.25,600681,103,3,1,1,64
20,1.25,68.29,0.99,14.86,600681,103,3,1,1,64
21,1.22,69.05,0.97,14.15,600681,103,3,1,1,64
22,1.23,65.13,0.95,14.41,600681,103,3,1,1,64
23,1.13,67.86,0.96,15.63,600681,103,3,1,1,64
24,1.07,73.55,1.04,17.63,600681,103,3,1,1,64
25,1.01,70.46,1.21,20.26,600681,103,3,1,1,64
26,0.96,74.11,1.47,22.99,600681,103,3,1,1,64
27,1.02,71.81,1.74,25.37,600681,103,3,1,1,64
28,1.05,78.61,1.92,26.64,600681,103,3,1,1,64
29,1.03,76.11,1.94,26.78,600681,103,3,1,1,64
30,1.06,75.42,1.82,25.78,600681,103,3,1,1,64
31,0.98,77.64,1.55,23.59,600681,103,3,1,1,64
32,0.92,71.99,1.26,20.97,600681,103,3,1,1,64
