epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,516.86,100.05,177.87,100.04,603711,103,3,1,1,64
1,515.44,99.92,177.62,99.97,603711,103,3,1,1,64
2,514.21,99.79,177.4,99.9,603711,103,3,1,1,64
3,513.01,99.69,177.2,99.84,603711,103,3,1,1,64
4,511.42,99.53,177.02,99.78,603711,103,3,1,1,64
5,509.79,99.36,176.86,99.73,603711,103,3,1,1,64
6,507.78,99.19,176.72,99.69,603711,103,3,1,1,64
7,505.75,99.01,176.62,99.66,603711,103,3,1,1,64
8,502.79,98.75,176.55,99.64,603711,103,3,1,1,64
9,499.31,98.41,176.51,99.63,603711,103,3,1,1,64
10,495.35,98.03,176.51,99.62,603711,103,3,1,1,64
11,490.23,97.61,176.55,99.63,603711,103,3,1,1,64
12,483.41,96.97,176.64,99.66,603711,103,3,1,1,64
13,476.38,96.27,176.79,99.7,603711,103,3,1,1,64
14,466.5,95.36,176.99,99.75,603711,103,3,1,1,64
15,455.91,94.29,177.27,99.83,603711,103,3,1,1,64
16,443.71,93.1,177.63,99.93,603711,103,3,1,1,64
17,429.0,91.56,178.05,100.05,603711,103,3,1,1,64
18,411.52,89.85,178.55,100.2,603711,103,3,1,1,64
19,389.82,87.63,179.13,100.36,603711,103,3,1,1,64
20,366.44,84.74,179.75,100.54,603711,103,3,1,1,64
