epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,205.35,101.02,234.86,99.6,600785,103,3,1,1,64
1,203.79,99.77,232.88,99.18,600785,103,3,1,1,64
2,201.81,99.0,230.29,98.63,600785,103,3,1,1,64
3,199.37,98.23,226.86,97.91,600785,103,3,1,1,64
4,195.74,97.43,222.23,96.93,600785,103,3,1,1,64
5,191.15,96.67,215.83,95.56,600785,103,3,1,1,64
6,184.41,95.67,206.76,93.59,600785,103,3,1,1,64
7,174.86,94.55,193.89,90.72,600785,103,3,1,1,64
8,162.66,93.15,176.06,86.54,600785,103,3,1,1,64
9,147.65,91.3,152.61,80.63,600785,103,3,1,1,64
10,130.58,88.86,124.37,72.7,600785,103,3,1,1,64
11,110.68,85.87,93.84,62.78,600785,103,3,1,1,64
12,92.4,82.59,64.57,51.28,600785,103,3,1,1,64
13,76.33,78.53,39.84,38.88,600785,103,3,1,1,64
14,58.8,74.52,21.6,26.42,600785,103,3,1,1,64
15,46.31,70.62,10.16,15.97,600785,103,3,1,1,64
16,38.1,68.95,5.43,10.8,600785,103,3,1,1,64
17,31.77,68.97,6.2,14.22,600785,103,3,1,1,64
18,26.39,70.63,11.0,21.19,600785,103,3,1,1,64
19,26.73,72.08,18.4,28.43,600785,103,3,1,1,64
20,26.81,71.91,27.02,34.77,600785,103,3,1,1,64
21,25.33,72.02,35.77,40.35,600785,103,3,1,1,64
22,25.68,72.42,43.71,44.89,600785,103,3,1,1,64
23,30.64,75.01,49.88,48.12,600785,103,3,1,1,64
24,30.92,72.87,53.58,49.95,600785,103,3,1,1,64
