epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,68.16,99.76,104.86,99.65,600822,103,3,1,1,64
1,67.31,98.84,103.84,99.14,600822,103,3,1,1,64
2,66.41,97.94,102.53,98.5,600822,103,3,1,1,64
3,65.4,96.95,100.82,97.66,600822,103,3,1,1,64
4,64.12,95.79,98.59,96.56,600822,103,3,1,1,64
5,62.53,94.28,95.68,95.12,600822,103,3,1,1,64
6,60.34,92.22,91.79,93.17,600822,103,3,1,1,64
7,57.61,89.73,86.56,90.48,600822,103,3,1,1,64
8,54.07,86.34,79.57,86.75,600822,103,3,1,1,64
9,49.58,82.36,70.42,81.59,600822,103,3,1,1,64
10,43.48,76.17,58.89,74.5,600822,103,3,1,1,64
11,36.0,67.99,45.3,65.0,600822,103,3,1,1,64
12,27.58,57.62,30.64,52.7,600822,103,3,1,1,64
13,19.14,43.93,16.85,37.42,600822,103,3,1,1,64
14,10.9,29.66,6.51,19.95,600822,103,3,1,1,64
15,5.43,21.82,2.46,11.68,600822,103,3,1,1,64
16,5.23,28.79,4.7,19.14,600822,103,3,1,1,64
17,7.55,38.73,8.56,27.6,600822,103,3,1,1,64
18,9.56,42.47,9.97,30.05,600822,103,3,1,1,64
19,8.8,38.44,8.89,27.95,600822,103,3,1,1,64
20,6.42,28.81,6.74,23.8,600822,103,3,1,1,64
21,6.05,23.91,4.71,19.46,600822,103,3,1,1,64
22,5.68,22.6,3.36,15.87,600822,103,3,1,1,64
23,4.49,20.03,2.74,13.81,600822,103,3,1,1,64
24,4.58,19.64,2.56,12.67,600822,103,3,1,1,64
