epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,16.79,99.71,39.09,99.23,600057,103,3,1,1,64
1,16.45,98.12,38.45,98.31,600057,103,3,1,1,64
2,16.08,97.25,37.69,97.24,600057,103,3,1,1,64
3,15.62,96.17,36.66,95.87,600057,103,3,1,1,64
4,15.04,94.09,35.27,94.04,600057,103,3,1,1,64
5,14.22,94.26,33.33,91.49,600057,103,3,1,1,64
6,13.17,91.66,30.66,87.89,600057,103,3,1,1,64
7,11.88,88.58,27.08,82.71,600057,103,3,1,1,64
8,9.86,82.35,22.53,75.34,600057,103,3,1,1,64
9,7.72,76.46,17.2,65.03,600057,103,3,1,1,64
10,5.1,64.48,11.64,51.07,600057,103,3,1,1,64
11,3.31,54.39,6.8,36.14,600057,103,3,1,1,64
12,2.1,51.29,3.92,29.17,600057,103,3,1,1,64
13,2.45,59.25,2.94,27.45,600057,103,3,1,1,64
14,2.94,74.71,2.63,25.64,600057,103,3,1,1,64
15,2.41,84.43,2.73,24.0,600057,103,3,1,1,64
16,1.86,83.64,3.36,23.62,600057,103,3,1,1,64
17,1.22,76.94,4.31,24.43,600057,103,3,1,1,64
18,1.04,79.25,5.28,26.18,600057,103,3,1,1,64
19,1.19,82.75,5.91,28.04,600057,103,3,1,1,64
20,1.24,73.88,6.15,29.14,600057,103,3,1,1,64
21,1.21,80.86,6.0,29.04,600057,103,3,1,1,64
22,1.12,69.58,5.59,27.76,600057,103,3,1,1,64
23,0.99,63.77,5.04,25.62,600057,103,3,1,1,64
24,1.03,67.93,4.45,23.57,600057,103,3,1,1,64
