epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,58.0,99.84,323.37,99.89,601028,103,3,1,1,64
1,57.61,99.34,323.07,99.84,601028,103,3,1,1,64
2,57.2,98.73,322.8,99.8,601028,103,3,1,1,64
3,56.72,98.06,322.56,99.75,601028,103,3,1,1,64
4,56.14,97.23,322.36,99.72,601028,103,3,1,1,64
5,55.53,96.27,322.19,99.69,601028,103,3,1,1,64
6,54.81,95.32,322.04,99.66,601028,103,3,1,1,64
7,54.05,94.0,321.92,99.64,601028,103,3,1,1,64
8,52.97,92.59,321.82,99.62,601028,103,3,1,1,64
9,51.87,90.62,321.75,99.6,601028,103,3,1,1,64
10,50.43,88.5,321.72,99.59,601028,103,3,1,1,64
11,48.88,85.76,321.75,99.59,601028,103,3,1,1,64
12,46.85,82.6,321.84,99.6,601028,103,3,1,1,64
13,44.77,78.52,322.02,99.62,601028,103,3,1,1,64
14,42.01,73.68,322.3,99.65,601028,103,3,1,1,64
15,38.93,67.28,322.67,99.7,601028,103,3,1,1,64
16,35.86,61.3,323.14,99.76,601028,103,3,1,1,64
17,32.77,55.39,323.68,99.82,601028,103,3,1,1,64
18,28.95,50.79,324.24,99.89,601028,103,3,1,1,64
19,25.82,48.23,324.76,99.94,601028,103,3,1,1,64
20,22.21,46.68,325.13,99.96,601028,103,3,1,1,64
