epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,49.64,100.17,19.49,99.28,000780,103,3,1,1,64
1,49.02,99.15,19.28,98.56,000780,103,3,1,1,64
2,48.53,98.17,19.05,97.82,000780,103,3,1,1,64
3,47.96,97.2,18.78,97.02,000780,103,3,1,1,64
4,47.14,96.21,18.47,96.1,000780,103,3,1,1,64
5,46.17,94.86,18.1,95.02,000780,103,3,1,1,64
6,44.67,93.42,17.63,93.71,000780,103,3,1,1,64
7,42.57,91.33,17.03,92.05,000780,103,3,1,1,64
8,39.52,88.49,16.26,89.89,000780,103,3,1,1,64
9,35.45,84.84,15.3,86.96,000780,103,3,1,1,64
10,30.41,79.71,14.16,82.97,000780,103,3,1,1,64
11,24.22,73.27,12.92,78.3,000780,103,3,1,1,64
12,18.66,67.6,11.72,75.22,000780,103,3,1,1,64
13,13.22,62.98,10.73,74.0,000780,103,3,1,1,64
14,9.92,61.04,9.97,72.97,000780,103,3,1,1,64
15,9.02,59.66,9.19,70.17,000780,103,3,1,1,64
16,8.26,57.56,8.18,65.59,000780,103,3,1,1,64
17,7.63,55.26,6.94,58.72,000780,103,3,1,1,64
18,6.95,50.41,5.69,50.63,000780,103,3,1,1,64
19,7.19,45.85,4.61,42.34,000780,103,3,1,1,64
20,6.97,41.82,3.81,34.67,000780,103,3,1,1,64
21,6.81,37.92,3.27,28.15,000780,103,3,1,1,64
22,7.2,36.19,2.92,23.78,000780,103,3,1,1,64
23,7.28,35.55,2.7,21.21,000780,103,3,1,1,64
24,8.1,36.47,2.56,19.78,000780,103,3,1,1,64
