epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,97.28,100.1,33.49,99.74,002278,103,3,1,1,64
1,96.76,99.84,33.29,99.44,002278,103,3,1,1,64
2,96.3,99.59,33.11,99.17,002278,103,3,1,1,64
3,95.92,99.38,32.94,98.91,002278,103,3,1,1,64
4,95.43,99.15,32.77,98.64,002278,103,3,1,1,64
5,94.97,98.9,32.58,98.36,002278,103,3,1,1,64
6,94.36,98.58,32.39,98.06,002278,103,3,1,1,64
7,93.68,98.27,32.19,97.76,002278,103,3,1,1,64
8,92.86,97.91,31.98,97.44,002278,103,3,1,1,64
9,91.91,97.44,31.77,97.11,002278,103,3,1,1,64
10,90.61,96.89,31.55,96.77,002278,103,3,1,1,64
11,89.33,96.31,31.32,96.41,002278,103,3,1,1,64
12,87.96,95.66,31.07,96.02,002278,103,3,1,1,64
13,86.19,94.83,30.81,95.62,002278,103,3,1,1,64
14,83.56,93.77,30.53,95.18,002278,103,3,1,1,64
15,81.3,92.77,30.23,94.71,002278,103,3,1,1,64
16,78.34,91.35,29.92,94.2,002278,103,3,1,1,64
17,75.21,89.78,29.57,93.66,002278,103,3,1,1,64
18,71.73,88.09,29.2,93.06,002278,103,3,1,1,64
19,67.63,85.88,28.8,92.41,002278,103,3,1,1,64
20,63.73,83.5,28.35,91.68,002278,103,3,1,1,64
21,58.93,80.53,27.85,90.86,002278,103,3,1,1,64
22,54.03,77.33,27.28,89.9,002278,103,3,1,1,64
23,49.36,73.63,26.62,88.79,002278,103,3,1,1,64
24,44.24,69.83,25.84,87.46,002278,103,3,1,1,64
