epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,12.25,99.87,22.92,98.58,600210,103,3,1,1,64
1,11.91,98.02,22.31,97.27,600210,103,3,1,1,64
2,11.53,99.2,21.52,95.56,600210,103,3,1,1,64
3,11.05,98.12,20.45,93.27,600210,103,3,1,1,64
4,10.46,100.54,18.99,90.11,600210,103,3,1,1,64
5,9.56,96.49,16.99,85.63,600210,103,3,1,1,64
6,8.43,94.93,14.32,79.15,600210,103,3,1,1,64
7,7.0,91.82,10.98,69.77,600210,103,3,1,1,64
8,5.34,84.93,7.23,56.25,600210,103,3,1,1,64
9,3.62,80.69,3.92,40.32,600210,103,3,1,1,64
10,2.49,76.64,2.21,29.44,600210,103,3,1,1,64
11,2.22,78.66,1.87,23.44,600210,103,3,1,1,64
12,2.15,88.75,1.61,20.48,600210,103,3,1,1,64
13,1.82,129.31,1.32,17.37,600210,103,3,1,1,64
14,1.2,178.16,1.35,14.46,600210,103,3,1,1,64
15,1.13,174.1,1.74,14.69,600210,103,3,1,1,64
16,1.15,209.47,2.26,17.12,600210,103,3,1,1,64
17,1.26,213.65,2.66,19.41,600210,103,3,1,1,64
18,1.19,211.68,2.82,20.43,600210,103,3,1,1,64
19,1.13,183.02,2.73,20.08,600210,103,3,1,1,64
20,1.15,179.15,2.48,18.87,600210,103,3,1,1,64
21,1.06,149.18,2.16,17.28,600210,103,3,1,1,64
22,0.87,144.13,1.88,16.02,600210,103,3,1,1,64
23,0.98,152.61,1.7,15.8,600210,103,3,1,1,64
